run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,weighted_approach_speed,brake_penalty,mean_brake_weight,tail_mae,jitter_std,overshoot,mean_sq_overshoot,max_overshoot
mpc_replay_1780414849_b2fe96e3,far,2.0,299.0,6.0,22.481715286635414,203,24.34983253479004,0.0,1248.0155622959137,20.60356764488032,405.99771547317505,,,,,,,,,,
mpc_replay_1780414849_b2fe96e3,mid,12.0,778.0,20.0,3.0825678123167846,233,24.34983253479004,0.0,1248.0155622959137,,,6.1548050411781015,0.020656293470826505,0.009185118098479035,0.0005165291727733614,0.4416231713199434,,,,,
mpc_replay_1780414849_b2fe96e3,near,33.0,95.0,20.0,24.248877749761718,189,24.34983253479004,0.0,1248.0155622959137,,,,,,,,1.3888961970806122,1.6172000686595716,11.996188815222023,1.8100449911327834,2.945963859558105
