run_id,timestamp,elapsed_s,decision_idx,decision_elapsed_s,kp,ki,kd,temp,temp_ref,temp_raw,temp_u,temp_u_p,temp_u_i,temp_u_d,sq_error,mae,start_temp
mpc_replay_1780414849_b2fe96e3,1780414850.4867053,0.0,1,0.0,24.0,1.0,6.0,24.34983253479004,0.0,20.89356231689453,-100.0,-100.0,-81.22168731689453,-0.23386134207248688,592.9143444723195,24.34983253479004,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414852.4948003,2.0080950260162354,1,0.0,24.0,1.0,6.0,24.34983253479004,0.0,20.89356231689453,-100.0,-100.0,-100.0,-0.2115534394979477,592.9143444723195,24.34983253479004,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414854.4937406,4.007035255432129,1,0.0,24.0,1.0,6.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.2490144670009613,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414856.4951537,6.008448362350464,1,0.0,24.0,1.0,6.0,24.34983253479004,0.0,20.89356231689453,-100.0,-100.0,-100.0,-0.17293906211853027,592.9143444723195,24.34983253479004,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414858.4837074,7.997002124786377,1,0.0,24.0,1.0,6.0,24.305397033691406,0.0,20.843570709228516,-100.0,-100.0,-100.0,-0.10200075060129166,590.752324965375,24.305397033691406,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414860.4840698,9.997364521026611,1,0.0,24.0,1.0,6.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.1968947947025299,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414862.4886434,12.001938104629517,2,10.0,5.0,907.0,8.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-1.1602721214294434,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414864.48645,13.999744653701782,2,10.0,5.0,907.0,8.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-1.0495942831039429,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414866.488991,16.002285718917847,2,10.0,5.0,907.0,8.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.9494737982749939,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414868.4932678,18.00656247138977,2,10.0,5.0,907.0,8.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.8589037656784058,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414870.4950047,20.008299350738525,3,20.0,4.0,1000.0,6.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.7284126877784729,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414872.4952703,22.008564949035645,3,20.0,4.0,1000.0,6.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.6589297652244568,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414874.4936416,24.0069363117218,3,20.0,4.0,1000.0,6.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.5960748791694641,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414876.4944942,26.00778889656067,3,20.0,4.0,1000.0,6.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.5392156839370728,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414878.494031,28.007325649261475,3,20.0,4.0,1000.0,6.0,24.305397033691406,0.0,20.843570709228516,-100.0,-100.0,-100.0,0.16564685106277466,590.752324965375,24.305397033691406,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414880.4955468,30.008841514587402,4,30.0,4.0,874.0,6.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.4906103014945984,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414882.482287,31.99558162689209,4,30.0,4.0,874.0,6.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.443811297416687,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414884.4976482,34.0109429359436,4,30.0,4.0,874.0,6.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.40147629380226135,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414886.4848018,35.99809646606445,4,30.0,4.0,874.0,6.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.36317968368530273,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414888.4878082,38.001102924346924,4,30.0,4.0,874.0,6.0,24.34983253479004,0.0,20.89356231689453,-100.0,-100.0,-100.0,-0.008246198296546936,592.9143444723195,24.34983253479004,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414890.4866107,39.9999053478241,4,30.0,4.0,874.0,6.0,24.34983253479004,0.0,20.89356231689453,-100.0,-100.0,-100.0,0.011616657488048077,592.9143444723195,24.34983253479004,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414892.4881558,42.001450538635254,5,40.0,2.0,557.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.30978140234947205,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414894.4926808,44.00597548484802,5,40.0,2.0,557.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.2802315354347229,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414896.496164,46.009458780288696,5,40.0,2.0,557.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.253500372171402,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414898.4972298,48.01052451133728,5,40.0,2.0,557.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.22931906580924988,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414900.4831092,49.99640393257141,5,40.0,2.0,557.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.2074444442987442,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414902.4966629,52.00995755195618,6,50.0,2.0,557.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.1876564621925354,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414904.494958,54.00825262069702,6,50.0,2.0,557.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.1697559952735901,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414906.4907794,56.00407409667969,6,50.0,2.0,557.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.15356308221817017,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414908.485711,57.99900579452515,6,50.0,2.0,557.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.1389147788286209,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414910.4847994,59.99809408187866,6,50.0,2.0,557.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.12566377222537994,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414912.494688,62.00798273086548,7,60.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.11367681622505188,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414914.4907284,64.00402307510376,7,60.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.10283324122428894,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414916.4835863,65.9968810081482,7,60.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.09302402287721634,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414918.4968364,68.01013112068176,7,60.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.0841505154967308,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414920.4943302,70.00762486457825,8,70.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.07612344622612,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414922.4890006,72.00229525566101,8,70.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.06886207312345505,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414924.4850695,73.99836421012878,8,70.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.06229335069656372,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414926.4835079,75.99680256843567,8,70.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.056351225823163986,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414928.494828,78.00812268257141,8,70.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.050975918769836426,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414930.4916687,80.00496339797974,9,80.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.04611334949731827,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414932.4878,82.00109457969666,9,80.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.0417146235704422,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414934.4980745,84.01136922836304,9,80.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.03773549199104309,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414936.4970944,86.01038908958435,9,80.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.03413592278957367,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414938.492769,88.00606369972229,9,80.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.03087971732020378,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414940.4867961,90.00009083747864,10,90.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.027934115380048752,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414942.4861865,91.99948120117188,10,90.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.025269493460655212,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414944.4903643,94.00365900993347,10,90.0,2.0,380.0,3.0,24.34983253479004,0.0,20.89356231689453,-100.0,-100.0,-100.0,0.29743093252182007,592.9143444723195,24.34983253479004,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414946.493334,96.00662875175476,10,90.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.04487289860844612,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414948.494303,98.00759768486023,10,90.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.0405924990773201,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414950.4970574,100.01035213470459,11,100.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.05618302524089813,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414952.4837372,101.99703192710876,11,100.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.05082375183701515,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414954.4862077,103.99950242042542,11,100.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.0459757000207901,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414956.4893973,106.00269198417664,11,100.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.04159010574221611,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414958.4951737,108.00846838951111,11,100.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.0376228429377079,595.0811505178026,24.394285202026367,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414960.4836154,109.99691009521484,11,100.0,2.0,380.0,3.0,24.305397033691406,0.0,20.843570709228516,-100.0,-100.0,-100.0,0.6193931102752686,590.752324965375,24.305397033691406,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414962.4880412,112.0013358592987,12,110.0,2.0,380.0,3.0,24.34983253479004,0.0,20.89356231689453,-100.0,-100.0,-100.0,0.26596128940582275,592.9143444723195,24.34983253479004,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414964.4884696,114.00176429748535,12,110.0,2.0,380.0,3.0,24.34983253479004,0.0,20.89356231689453,-100.0,-100.0,-100.0,0.2405914068222046,592.9143444723195,24.34983253479004,24.34983253479004
mpc_replay_1780414849_b2fe96e3,1780414966.4902802,116.00357484817505,12,110.0,2.0,380.0,3.0,24.394285202026367,0.0,20.943571090698242,-100.0,-100.0,-100.0,-0.1157531663775444,595.0811505178026,24.394285202026367,24.34983253479004
