event,kp,ki,kd,timestamp,run_id,decision_idx,decision_elapsed_s,applied_elapsed_s,source_changed
mpc_decision_43@420.0s,1,15,8,1780415270.684153,mpc_replay_1780414849_b2fe96e3,43,420.0,420.00434970855713,True
mpc_decision_44@430.0s,1,14,19,1780415280.6839488,mpc_replay_1780414849_b2fe96e3,44,430.0,430.00525069236755,True
mpc_decision_45@440.0s,1,21,20,1780415292.6839788,mpc_replay_1780414849_b2fe96e3,45,440.0,442.00127148628235,True
mpc_decision_46@450.0s,1,34,15,1780415302.6831288,mpc_replay_1780414849_b2fe96e3,46,450.0,452.00143599510193,True
mpc_decision_47@460.0s,1,46,18,1780415310.684198,mpc_replay_1780414849_b2fe96e3,47,460.0,460.00749230384827,True
mpc_decision_48@470.0s,1,56,20,1780415320.6839702,mpc_replay_1780414849_b2fe96e3,48,470.0,470.0012707710266,True
mpc_decision_49@480.0s,1,73,20,1780415330.6841364,mpc_replay_1780414849_b2fe96e3,49,480.0,480.01242303848267,True
mpc_decision_50@490.0s,1,99,20,1780415342.6837845,mpc_replay_1780414849_b2fe96e3,50,490.0,492.0010828971863,True
mpc_decision_51@500.0s,1,110,20,1780415350.6842422,mpc_replay_1780414849_b2fe96e3,51,500.0,500.0065321922302,True
mpc_decision_52@510.0s,36,48,20,1780415360.6836798,mpc_replay_1780414849_b2fe96e3,52,510.0,510.0046262741089,True
mpc_decision_53@520.0s,41,122,20,1780415370.6842525,mpc_replay_1780414849_b2fe96e3,53,520.0,520.0105519294739,True
mpc_decision_54@530.0s,38,20,18,1780415380.6842573,mpc_replay_1780414849_b2fe96e3,54,530.0,530.006537437439,True
mpc_decision_55@540.0s,38,20,18,1780415390.6842413,mpc_replay_1780414849_b2fe96e3,55,540.0,540.0005528926849,False
mpc_decision_56@550.0s,34,15,20,1780415400.6837966,mpc_replay_1780414849_b2fe96e3,56,550.0,550.0030961036682,True
mpc_decision_57@560.0s,34,15,20,1780415410.6849291,mpc_replay_1780414849_b2fe96e3,57,560.0,560.0032229423523,False
mpc_decision_58@570.0s,34,15,20,1780415422.684177,mpc_replay_1780414849_b2fe96e3,58,570.0,572.0004873275757,False
mpc_decision_59@580.0s,33,9,20,1780415430.684198,mpc_replay_1780414849_b2fe96e3,59,580.0,580.0054869651794,True
mpc_decision_60@590.0s,33,9,20,1780415440.6841936,mpc_replay_1780414849_b2fe96e3,60,590.0,590.011500120163,False
mpc_decision_61@600.0s,33,9,20,1780415450.6842022,mpc_replay_1780414849_b2fe96e3,61,600.0,600.0054998397827,False
mpc_decision_62@610.0s,33,9,20,1780415460.685335,mpc_replay_1780414849_b2fe96e3,62,610.0,610.0086207389832,False
mpc_decision_63@620.0s,36,1,20,1780415472.6843636,mpc_replay_1780414849_b2fe96e3,63,620.0,622.0126719474792,True
mpc_decision_64@630.0s,36,1,20,1780415480.6848462,mpc_replay_1780414849_b2fe96e3,64,630.0,630.0081326961517,False
