run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,weighted_approach_speed,brake_penalty,mean_brake_weight,tail_mae,jitter_std,overshoot,mean_sq_overshoot,max_overshoot
run_1780116463_7530d34b,far,19.0,926.0,1.0,17.20933836285159,139,23.14999771118164,0.0,1197.7201128005981,17.756483160334525,277.70322608947754,,,,,,,,,,
run_1780116463_7530d34b,mid,19.0,439.0,49.0,3.13582184344039,58,23.14999771118164,0.0,1197.7201128005981,,,6.2402422181491195,0.06091230259708458,0.0247021032150447,0.0015700734365830032,0.4357803997414263,,,,,
run_1780116463_7530d34b,near,1.0,6.0,2.0,9.977477052832251,403,23.14999771118164,0.0,1197.7201128005981,,,,,,,,1.2375083049138387,1.0438725966306193,1.04558915493764,0.06042245745237172,0.7434768676757812
