run_id,start_ts,end_ts,duration_s,num_samples,start_temp,temp_ref,pid_source,far_kp,far_ki,far_kd,mid_kp,mid_ki,mid_kd,near_kp,near_ki,near_kd,mse,mae,cost,tail_mae,overshoot
run_1780133604_d2ac35c3,1780134085.851445,1780135285.5600047,1199.7085597515106,601,22.83904266357422,0.0,schedule[4],2,995,1,20,606,46,6,126,1,79.13097681848264,4.873371782302857,25.25069932738636,0.267516421549248,1.5806069374084473
