"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777450214_076229ed","1777450697.0315804","1777451895.1512249","1198.1196444034576","577","25.905921936035156","0.0","band_gp_bo","7","966","1","13","699","58","12","112","68","135.70473760554248","6.891229401446051"
