epoch,train_loss,train_eval_loss,val_loss,train_mae_delta_t1,train_rmse_delta_t1,train_bias_delta_t1,val_mae_delta_t1,val_rmse_delta_t1,val_bias_delta_t1
53,0.11665890363786503,0.11440867817763126,0.21843637378044325,0.018306422978639603,0.0651959627866745,0.0051621245220303535,0.02942035347223282,0.07880468666553497,0.01002015732228756
54,0.11598648602455937,0.10863097904368045,0.21424309814935677,0.017459066584706306,0.06488321721553802,0.000274500111117959,0.028953932225704193,0.07841766625642776,0.005523142870515585
55,0.11554541946298984,0.11026261178340466,0.21702036761665996,0.017655635252594948,0.06465136259794235,-0.0011297239689156413,0.02920391969382763,0.07801565527915955,0.003689418314024806
56,0.11561275530124171,0.11282846120701841,0.21616260268508572,0.018132122233510017,0.06470733135938644,-0.0008496315567754209,0.029207943007349968,0.07778112590312958,0.00454317731782794
57,0.11526456816999381,0.10988982458478327,0.21917669561831918,0.017653027549386024,0.06468241661787033,0.004197023808956146,0.02939063496887684,0.07836655527353287,0.009427807293832302
58,0.11376939248550201,0.10925680121853332,0.2157306871185564,0.017617691308259964,0.06465636193752289,0.0016141036758199334,0.029036419466137886,0.07859031111001968,0.007212618365883827
59,0.11375210082194365,0.10673399815546251,0.21178914887243755,0.017270570620894432,0.06399989128112793,-0.0003420270513743162,0.028539877384901047,0.07765935361385345,0.004962322302162647
60,0.11299353166798914,0.10675226277145801,0.21478582176137462,0.01737280935049057,0.06388276070356369,-0.0019070595735684037,0.02904706634581089,0.07810471206903458,0.0038777324371039867
61,0.1120235658925509,0.10658640603819662,0.21555040212832902,0.017230898141860962,0.06427033990621567,0.00040100040496326983,0.029067888855934143,0.0780310109257698,0.005076573230326176
62,0.1114698419239649,0.10667357365433999,0.21721855676031276,0.01728707365691662,0.06434526294469833,-0.0002552495279815048,0.029279155656695366,0.07826308906078339,0.005267078056931496
63,0.11118365926847641,0.10858688973526652,0.21691619627790093,0.017628395929932594,0.06396199762821198,-0.0029542252887040377,0.029384583234786987,0.07684808224439621,0.001782923354767263
64,0.11105370823776262,0.10486841525564344,0.21946806447861128,0.01706036739051342,0.06338955461978912,0.002401290461421013,0.02941492199897766,0.07753824442625046,0.007237854413688183
65,0.1102418834010021,0.10417068058999446,0.21674122694522552,0.017163382843136787,0.06374789774417877,0.0011773586738854647,0.02926185540854931,0.07819971442222595,0.00721206096932292
66,0.10954547809955174,0.10178915409181401,0.21513398001863532,0.016792897135019302,0.062088657170534134,0.0008325063972733915,0.02906132861971855,0.0764448270201683,0.005519927944988012
67,0.1092301472693107,0.10318240095391747,0.21718876497590378,0.016843516379594803,0.06346485018730164,-0.0004674814117606729,0.02923481911420822,0.07802801579236984,0.004426405765116215
68,0.10910602353164316,0.11131074327267398,0.2237438260743471,0.0178072489798069,0.06331931054592133,0.0057052490301430225,0.02996246889233589,0.07741165161132812,0.009758363477885723
69,0.10827926462695782,0.10333542072678564,0.21999581979766283,0.01748666539788246,0.06175246834754944,0.002633035182952881,0.02986776828765869,0.07712449878454208,0.006921486463397741
70,0.10714776346526692,0.1008868961243508,0.21572984305963125,0.016784481704235077,0.061907362192869186,-0.0008831160375848413,0.02928823232650757,0.07683874666690826,0.003527689492329955
71,0.10711953639676255,0.10291178447525363,0.22106352377019517,0.016649464145302773,0.06182711943984032,0.0018077297136187553,0.02962559275329113,0.0766371488571167,0.005892917048186064
72,0.10627561935913793,0.0993514699815226,0.2189097041391755,0.0163437332957983,0.061536479741334915,0.0013354166876524687,0.029403984546661377,0.07764099538326263,0.006141261197626591
73,0.10601383511274642,0.10485633368252394,0.22834074640110746,0.017149103805422783,0.061647284775972366,0.004689161665737629,0.030496396124362946,0.07869751751422882,0.009076827205717564
74,0.10525087874187747,0.09845542313515647,0.22042127157727334,0.016136161983013153,0.061220765113830566,-0.000230329082114622,0.02944626659154892,0.07839976251125336,0.004988186061382294
75,0.1044060362107826,0.09771359380406454,0.21679366961733937,0.016189711168408394,0.05958547443151474,-0.0002473946660757065,0.029194684699177742,0.07769667357206345,0.004546714015305042
76,0.10404789501149464,0.09629594800434493,0.22135270570647225,0.016072366386651993,0.05972373113036156,0.0017601125873625278,0.029641112312674522,0.07911048829555511,0.005529655143618584
77,0.10318830841767394,0.09495148200223597,0.22219361635307744,0.015918485820293427,0.05704117193818092,-0.0013778514694422483,0.029845260083675385,0.08274096995592117,0.00035137965460307896
78,0.10294564587600304,0.0967529936547368,0.2241539625986798,0.015969056636095047,0.058037303388118744,-0.0009833798976615071,0.029850080609321594,0.08101239800453186,0.0028070835396647453
79,0.10275674016104586,0.09724298575200326,0.22950144219276022,0.01643563248217106,0.05795943737030029,0.002582280896604061,0.030714508146047592,0.08177343010902405,0.005922091193497181
