decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
14,260.0,3.317358063533902,-3.317358063533902,38.0,1.0,7.0,1.0,1.0,8.0,True,76.6181513549678,208.4348332975512,0.3693874813616276,1.0051993621047586,0.0030238668024065722,0.057039039818426736,0.6697790223846113,768,24,40,21667.268499993952
15,280.0,1.8166966754943132,-1.8166966754943132,1.0,1.0,8.0,1.0,1.0,8.0,False,75.5422690839622,75.5422690839622,0.3693874813616276,0.5526220876490697,0.0020466268367500453,0.04029853269457817,0.5185960996035446,768,24,40,21702.956299996004
16,300.0,0.4810033682733774,-0.4810033682733774,1.0,1.0,8.0,1.0,1.0,8.0,False,75.00289523404332,75.00289523404332,0.3693874813616276,0.3765499934321269,0.0013382178060515804,0.030937155183309164,0.34553461873251734,768,24,40,23012.5229999976
17,320.0,-0.3431913061067462,0.3431913061067462,1.0,1.0,8.0,1.0,1.0,2.0,True,46.00973534228834,54.27139494750823,0.22585226129740477,0.27277486409147966,0.0010839708757620693,0.027530406746126782,0.2720539371091741,768,24,40,21958.229299998493
18,340.0,0.5300241867080331,-0.5300241867080331,1.0,1.0,2.0,1.0,1.0,20.0,True,39.15012536475948,44.72440795239557,0.19122605212032795,0.3212939545046538,0.0005829425842787212,0.020267548958938092,0.2506681799990071,768,24,40,22278.633999987505
19,360.0,0.4182880995795131,-0.4182880995795131,1.0,1.0,20.0,1.0,1.0,14.0,True,34.661755720441924,38.96344543398099,0.17042297217994928,0.18761960992123933,0.0006685595743675515,0.02237871500591819,0.1885508731222418,768,24,40,22021.35980001185
20,380.0,-0.11823419202119112,0.11823419202119112,1.0,1.0,14.0,1.0,1.0,13.0,True,34.27317511422387,34.66463183558886,0.16867147851735353,0.17520430667791514,0.0005567507250061836,0.019408623604342725,0.177335782897205,768,24,40,21669.850100006443
21,400.0,0.25441809091717005,-0.25441809091717005,1.0,1.0,13.0,1.0,1.0,13.0,False,24.97122876878301,24.97122876878301,0.12209281697869301,0.1940195739734918,0.0003957382389141589,0.016816850023296397,0.15671146031914235,768,24,40,22758.99029998982
22,420.0,0.2757599353790283,-0.2757599353790283,1.0,1.0,13.0,1.0,1.0,14.0,True,30.54324440195386,45.40273817385997,0.15037610579747707,0.14751172356482128,0.000620716795915082,0.02118706533488316,0.16058545941050292,768,24,40,22457.93340000091
23,440.0,-0.149085302837193,0.149085302837193,1.0,1.0,14.0,1.0,1.0,17.0,True,28.9015218268431,30.5663318326825,0.1419933969154954,0.16803755452856423,0.0006636545968815413,0.020196424928517677,0.15349424274926476,768,24,40,22166.17050000059
24,460.0,0.2533267680555582,-0.2533267680555582,1.0,1.0,17.0,1.0,1.0,5.0,True,21.89015735743924,28.916853941270585,0.10743917163927108,0.12623834488040303,0.000423457702124199,0.016798731630656105,0.14137718578173353,768,24,40,21732.938199987984
25,480.0,0.12926932331174612,-0.12926932331174612,1.0,1.0,5.0,1.0,1.0,14.0,True,37.667190239603556,50.07677823450731,0.18594153877347708,0.14768173924676375,0.0008744840067353973,0.024524223191502433,0.16602932627990372,768,24,40,22966.751100000693
26,500.0,-0.0910081285983324,0.0910081285983324,1.0,1.0,14.0,1.0,126.0,20.0,True,1.1670155004185478,35.95061264733008,0.0,0.44714772420702503,0.0007545932425554882,0.023735956297829174,0.25762818715338803,768,24,40,22539.34489999665
27,520.0,0.6098687731428072,-0.6098687731428072,1.0,126.0,20.0,1.0,160.0,9.0,True,1.1806255127018361,1.1874222139814674,0.0,0.4395557286152325,0.0005268090537049512,0.019060014805290848,0.29097787439727213,768,24,40,22349.551799998153
28,540.0,0.8281033939274494,-0.8281033939274494,1.0,160.0,9.0,1.0,211.0,11.0,True,0.8000918613311029,23.81816590109347,0.0,0.283713576135051,0.0004462563515055583,0.017927984361542772,0.22373958203088976,768,24,40,21949.006399998325
29,560.0,0.38601667774491943,-0.38601667774491943,1.0,211.0,11.0,1.0,225.0,7.0,True,0.3929554066347839,0.4131647495428997,0.0,0.14378104141214862,0.0003371425276473852,0.016081125212785524,0.09865047325753892,768,24,40,21685.483300010674
30,580.0,0.16255421240930445,-0.16255421240930445,1.0,225.0,7.0,1.0,274.0,10.0,True,0.38033295578775883,7.886439162007691,0.0,0.13873130932624916,0.0005545183771419796,0.019923251195368953,0.09177996959242092,768,16,40,21749.510299996473
31,600.0,0.2535459366918076,-0.2535459366918076,1.0,274.0,10.0,1.0,455.0,6.0,True,0.2134660328925082,4.840096090078817,0.0,0.08269251839956268,0.00023289838896359402,0.0120719610967148,0.04342302831411096,768,18,40,21788.64600000088
32,620.0,0.050806182000087574,-0.050806182000087574,1.0,455.0,6.0,1.0,280.0,8.0,True,0.1860001856325219,0.20226329841214016,0.0,0.06997184950159863,0.00040432387464272153,0.015286780450528918,0.03797000913647022,768,11,40,22066.09040001058
33,640.0,0.12478601778275333,-0.12478601778275333,1.0,280.0,8.0,1.0,526.0,17.0,True,0.17276508464899765,11.607659447545892,0.0,0.067830674914876,0.0003974055351165159,0.017000134616608147,0.029155624116915326,768,11,40,21773.99180000066
34,660.0,0.025856459833448753,-0.025856459833448753,1.0,526.0,17.0,1.0,385.0,17.0,True,0.13291072758541064,0.15300878481084032,0.0,0.05025600414373912,0.0003624889510151502,0.015638118954554487,0.025148940277629407,768,21,40,21878.241800004616
35,680.0,0.08360830633318983,-0.08360830633318983,1.0,385.0,17.0,2.0,156.0,14.0,True,0.11378369993356688,6.072249945675467,0.0,0.04397940703638596,8.761471230422501e-05,0.0077177433719416745,0.024072591614710457,768,24,40,22086.99739999429
36,700.0,0.057767891528783366,-0.057767891528783366,2.0,156.0,14.0,2.0,233.0,20.0,True,0.08753240544915933,3.3640935210027636,0.0,0.035331089931787574,1.7187978443972026e-05,0.0035764154707953236,0.016526466016704742,768,24,40,23224.255599998287
37,720.0,0.03723884200735483,-0.03723884200735483,2.0,233.0,20.0,2.0,169.0,17.0,True,0.0642143487624836,0.07967595512167484,0.0,0.02506570489204023,6.940135318926296e-06,0.002130517338884648,0.013944136272024604,768,24,40,23733.14899999241
38,740.0,0.04337117438262794,-0.04337117438262794,2.0,169.0,17.0,2.0,240.0,20.0,True,0.05497483322473873,2.4749559372168997,0.0,0.022138300883671035,3.649148700442408e-06,0.0016116664376638185,0.010625248483387811,768,24,40,22609.218999990844
39,760.0,0.0236850807123119,-0.0236850807123119,2.0,240.0,20.0,6.0,131.0,20.0,True,0.020199036339595355,0.0418346215779308,0.0,0.008387873737774498,1.087994813567049e-06,0.0006972824759988072,0.0034015289677750186,768,24,40,22495.100899992394
40,780.0,0.008780635394941783,-0.008780635394941783,6.0,131.0,20.0,6.0,131.0,20.0,False,0.01401427052105819,0.01401427052105819,0.0,0.006476095700418227,2.5616595928138493e-07,0.00035528992056919006,0.0010569558010361073,768,24,40,21849.76199999801
41,800.0,0.0055840358218119945,-0.0055840358218119945,6.0,131.0,20.0,6.0,131.0,20.0,False,0.013615374153521667,0.013615374153521667,0.0,0.006275552386091477,4.999417365463811e-08,0.00016514557643322638,0.0010632694978656213,768,24,40,22837.80310000293
42,820.0,0.008012669128220296,-0.008012669128220296,6.0,131.0,20.0,6.0,131.0,20.0,False,0.012146858370008447,0.012146858370008447,0.0,0.005678253559858603,1.3312046047555677e-08,8.87337896762265e-05,0.0007900850093702902,768,24,40,22373.193399995216
43,840.0,0.006633094624703517,-0.006633094624703517,6.0,131.0,20.0,6.0,131.0,20.0,False,0.010817119557248884,0.010817119557248884,0.0,0.005137891502340608,5.410125290853301e-09,5.2036558244230364e-05,0.0005412283500618519,768,24,40,23111.375099993893
44,860.0,0.004695151235864614,-0.004695151235864614,6.0,131.0,20.0,6.0,131.0,20.0,False,0.009932684844247438,0.009932684844247438,0.0,0.004750336485471962,1.2887869940079522e-09,2.9339513893762323e-05,0.00043198609756363424,768,24,40,21797.396599999047
45,880.0,0.005405576377597754,-0.005405576377597754,6.0,131.0,20.0,6.0,120.0,20.0,True,0.006008326671866907,0.009377246943504936,0.0,0.0025864513951120217,7.094104440953093e-09,5.0881048734251446e-05,0.0008352819995540449,768,24,40,21736.719700013055
46,900.0,0.0025902116731231217,-0.0025902116731231217,6.0,120.0,20.0,6.0,120.0,20.0,False,0.004386037570169571,0.004386037570169571,0.0,0.002131456890090533,5.509408510797124e-10,1.4609391574283156e-05,0.00012311277117148364,768,24,40,21699.839600012638
47,920.0,0.0021389720786828548,-0.0021389720786828548,6.0,120.0,20.0,6.0,120.0,20.0,False,0.004296799711943397,0.004296799711943397,0.0,0.0020901433927676292,1.0242562598018883e-10,7.828099606618147e-06,0.00011651087789561892,768,24,40,21745.610199999646
48,940.0,0.0022616581544809833,-0.0022616581544809833,6.0,120.0,20.0,6.0,120.0,20.0,False,0.004096072108633312,0.004096072108633312,0.0,0.0019935497514509846,7.30541120879064e-11,7.171170965537572e-06,0.00010897114464909992,768,24,40,22033.422699998482
49,960.0,0.0020158087089896526,-0.0020158087089896526,6.0,120.0,20.0,6.0,120.0,20.0,False,0.003894328285731309,0.003894328285731309,0.0,0.001883344642463669,4.629823762466998e-11,6.110370766266034e-06,0.00012763807483921868,768,24,40,22965.730800002348
50,980.0,0.002001221560732347,-0.002001221560732347,6.0,120.0,20.0,6.0,120.0,20.0,False,0.0037174389152827077,0.0037174389152827077,0.0,0.0017644984415014164,6.839069490025355e-11,7.848421727903069e-06,0.000188440664465977,768,24,40,23111.447899995255
51,1000.0,0.001954418102030786,-0.001954418102030786,6.0,120.0,20.0,6.0,120.0,20.0,False,0.0033947525512255986,0.0033947525512255986,0.0,0.0015895219855508458,8.91836678528501e-11,9.38420059052684e-06,0.00021570679645054985,768,24,40,22085.962000011932
52,1020.0,0.0017811559307290281,-0.0017811559307290281,6.0,120.0,20.0,6.0,120.0,20.0,False,0.0030291064129492106,0.0030291064129492106,0.0,0.0013990154454575077,9.52432843930726e-11,9.716754389862614e-06,0.00023107361716850737,768,24,40,21867.719899993972
53,1040.0,0.0016179371420719235,-0.0016179371420719235,6.0,120.0,20.0,6.0,120.0,20.0,False,0.0026360881010224317,0.0026360881010224317,0.0,0.0012018240581880945,9.927762715263395e-11,9.949059672064135e-06,0.00023243799909369972,768,24,40,22027.13109999604
54,1060.0,0.0014146975597384426,-0.0014146975597384426,6.0,120.0,20.0,6.0,120.0,20.0,False,0.002233494538900002,0.002233494538900002,0.0,0.001007929087239745,8.836598870727341e-11,9.353681842838294e-06,0.00021763459710073775,768,24,40,22621.526100003393
55,1080.0,0.0012045587397722102,-0.0012045587397722102,6.0,120.0,20.0,6.0,120.0,20.0,False,0.001856682014529281,0.001856682014529281,0.0,0.0008301865110013296,7.228274832252742e-11,8.418299540398248e-06,0.00019630754687165538,768,24,40,22900.597100000596
56,1100.0,0.001007842140751336,-0.001007842140751336,6.0,120.0,20.0,6.0,120.0,20.0,False,0.001514733931303575,0.001514733931303575,0.0,0.0006723033664854938,5.582087319655217e-11,7.3471829427245e-06,0.00017012608191512328,768,24,40,23192.66400000197
57,1120.0,0.0008234450767474755,-0.0008234450767474755,6.0,120.0,20.0,6.0,120.0,20.0,False,0.0012170249396060056,0.0012170249396060056,0.0,0.0005371745767831726,3.9716035956382184e-11,6.165549399529715e-06,0.00014267499171894118,768,24,40,22250.692700006766
58,1140.0,0.000663482193630216,-0.000663482193630216,6.0,120.0,20.0,6.0,120.0,20.0,False,0.0009669954898166991,0.0009669954898166991,0.0,0.000425063519850255,2.7049047448511383e-11,5.058469457416765e-06,0.0001168679091352402,768,24,40,22159.167299992987
59,1160.0,0.000527785858793095,-0.000527785858793095,6.0,120.0,20.0,6.0,120.0,20.0,False,0.0007615338376167005,0.0007615338376167005,0.0,0.00033400352023704727,1.7603974515942723e-11,4.058993174392246e-06,9.352644506311563e-05,768,24,40,23431.953999999678
60,1180.0,0.0004155886551586718,-0.0004155886551586718,6.0,120.0,20.0,6.0,120.0,20.0,False,0.000596749133044068,0.000596749133044068,0.0,0.00026159912251273455,1.1001261028464723e-11,3.1962063892420606e-06,7.355066799337829e-05,768,24,40,21730.638900000486
