step,decision_idx,elapsed_s,temp,temp_ref,error,abs_error,kp,ki,kd,u,u_p,u_i,u_d,diff_out,pred_delta,valid
15,2,30.0,24.841664174804464,0.0,-24.841664174804464,24.841664174804464,14.0,283.0,1.0,-100.0,-100.0,0.0,0.2867796725643816,-0.04014915415901343,-0.12136352807283401,True
16,2,32.0,24.705831879982725,0.0,-24.705831879982725,24.705831879982725,14.0,283.0,1.0,-100.0,-100.0,0.0,0.29883047285830716,-0.04183626620016301,-0.1358322948217392,True
17,2,34.0,24.61727740080096,0.0,-24.61727740080096,24.61727740080096,14.0,283.0,1.0,-100.0,-100.0,0.0,0.3144297423452974,-0.04402016392834164,-0.08855447918176651,True
18,2,36.0,24.499461652943864,0.0,-24.499461652943864,24.499461652943864,14.0,283.0,1.0,-100.0,-100.0,0.0,0.31318996139249056,-0.043846594594948676,-0.11781574785709381,True
19,2,38.0,24.401846984634176,0.0,-24.401846984634176,24.401846984634176,14.0,283.0,1.0,-100.0,-100.0,0.0,0.3215695374200589,-0.04501973523880824,-0.09761466830968857,True
20,2,40.0,24.290883431443945,0.0,-24.290883431443945,24.290883431443945,14.0,283.0,1.0,-100.0,-100.0,0.0,0.32259052615726586,-0.04516267366201722,-0.11096355319023132,True
21,3,42.0,24.204599479446188,0.0,-24.204599479446188,24.204599479446188,16.0,404.0,1.0,-100.0,-100.0,0.0,0.286867427321253,-0.045898788371400476,-0.08628395199775696,True
22,3,44.0,24.072770590195432,0.0,-24.072770590195432,24.072770590195432,16.0,404.0,1.0,-100.0,-100.0,0.0,0.2840175297144874,-0.045442804754317986,-0.1318288892507553,True
23,3,46.0,23.998462790856138,0.0,-23.998462790856138,23.998462790856138,16.0,404.0,1.0,-100.0,-100.0,0.0,0.2943793152488687,-0.04710069043981899,-0.07430779933929443,True
24,3,48.0,23.858200336107984,0.0,-23.858200336107984,23.858200336107984,16.0,404.0,1.0,-100.0,-100.0,0.0,0.2874103015794852,-0.045985648252717636,-0.1402624547481537,True
25,3,50.0,23.792545581469312,0.0,-23.792545581469312,23.792545581469312,16.0,404.0,1.0,-100.0,-100.0,0.0,0.29984452375994713,-0.04797512380159154,-0.06565475463867188,True
26,3,52.0,23.646904880413786,0.0,-23.646904880413786,23.646904880413786,16.0,404.0,1.0,-100.0,-100.0,0.0,0.28989575842195386,-0.04638332134751262,-0.14564070105552673,True
27,3,54.0,23.569084177026525,0.0,-23.569084177026525,23.569084177026525,16.0,404.0,1.0,-100.0,-100.0,0.0,0.30362091478875247,-0.04857934636620039,-0.07782070338726044,True
28,3,56.0,23.4150800651405,0.0,-23.4150800651405,23.4150800651405,16.0,404.0,1.0,-100.0,-100.0,0.0,0.2967684052251236,-0.04748294483601977,-0.15400411188602448,True
29,3,58.0,23.339120054850355,0.0,-23.339120054850355,23.339120054850355,16.0,404.0,1.0,-100.0,-100.0,0.0,0.312214122903105,-0.049954259664496806,-0.07596001029014587,True
30,3,60.0,23.177263954887167,0.0,-23.177263954887167,23.177263954887167,16.0,404.0,1.0,-100.0,-100.0,0.0,0.3040132673507588,-0.048642122776121406,-0.16185609996318817,True
31,4,62.0,23.05132312537171,0.0,-23.05132312537171,23.05132312537171,13.0,580.0,1.0,-100.0,-100.0,0.0,0.395075372184055,-0.051359798383927145,-0.12594082951545715,True
32,4,64.0,22.91847554803826,0.0,-22.91847554803826,22.91847554803826,13.0,580.0,1.0,-100.0,-100.0,0.0,0.4014277428464281,-0.05218560657003565,-0.13284757733345032,True
33,4,66.0,22.775797615060583,0.0,-22.775797615060583,22.775797615060583,13.0,580.0,1.0,-100.0,-100.0,0.0,0.4095892843167769,-0.053246606961180984,-0.1426779329776764,True
