decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
35,680.0,0.009211298889567843,-0.009211298889567843,2.0,1000.0,10.0,2.0,1000.0,12.0,True,0.0093763529523074,0.24949738905443547,1.070879716280615e-05,1.6932095017608204e-06,0.0032763779418928606,1.070879716280615e-05,0.001303005486400196,0.06077371254627639,1536,12,40,64947.49440001033
36,700.0,0.003129818519028049,-0.003129818519028049,2.0,1000.0,12.0,2.0,988.0,12.0,True,0.00922568429389726,0.1576995246853527,0.0,0.0,0.003569484595527683,0.0002149695123989659,0.0019098789629559702,0.006935138368644154,1536,10,40,65294.34310000215
37,720.0,0.005393383297359833,-0.005393383297359833,2.0,988.0,12.0,2.0,1000.0,15.0,True,0.00842764860069357,0.1364780067694542,0.0,0.0,0.0029779190849694714,0.0003474558857305965,0.0013838426150074115,0.09142398728819184,1536,8,40,65098.764000009396
38,740.0,0.004637741851638566,-0.004637741851638566,2.0,1000.0,15.0,2.0,1000.0,18.0,True,0.01107406332978376,0.13176507552994682,0.0,0.0,0.0039017888135276734,0.0017830823367148696,0.0014673388461768325,0.09116056881941459,1536,7,40,64753.5016000038
39,760.0,0.004859750672494556,-0.004859750672494556,2.0,1000.0,18.0,2.0,1000.0,18.0,False,0.008904275866048942,0.008904275866048942,0.0,0.0,0.003438462314898061,0.0004186650862720853,0.0018180186931167775,0.0,1536,7,40,66332.48369999637
40,780.0,0.005597615340320772,-0.005597615340320772,2.0,1000.0,18.0,2.0,990.0,18.0,True,0.0077759217010643375,0.128621684672036,0.0,0.0,0.0030656600370434716,0.0001300930134675582,0.0015217623005049138,0.005779281973870128,1536,6,40,64633.624499998405
41,800.0,0.004330405839027662,-0.004330405839027662,2.0,990.0,18.0,2.0,972.0,17.0,True,0.00832720990335776,0.11218139886842872,0.0,0.0,0.0031119099288844155,0.00046049286265770206,0.001551961834173335,0.03211817800867445,1536,8,40,67046.92989999603
42,820.0,0.004465384395189176,-0.004465384395189176,2.0,972.0,17.0,2.0,971.0,18.0,True,0.007006115811495668,0.05284765547870792,0.0,0.0,0.002636050358239572,0.0006514253013847338,0.001104378928424894,0.03039235158992626,1536,8,40,65267.76780000364
43,840.0,0.0038738159105378145,-0.0038738159105378145,2.0,971.0,18.0,2.0,965.0,18.0,True,0.006340273827687094,0.03369913900087296,0.0,0.0,0.002446416140139718,0.0005474189756569103,0.0011390563677359828,0.003467569184322077,1536,9,40,64930.28279999271
44,860.0,0.0036141744940323406,-0.0036141744940323406,2.0,965.0,18.0,2.0,976.0,20.0,True,0.004613011477744271,0.02826108744835985,0.0,0.0,0.001568041230120798,0.00014574724173144205,0.0007930023500183345,0.061105304661861946,1536,11,40,63862.048299997696
45,880.0,0.002447711775857897,-0.002447711775857897,2.0,976.0,20.0,2.0,969.0,20.0,True,0.004701668316566634,0.06241425838968909,0.0,0.0,0.001819685241480329,0.00035724692588701146,0.0008432193968453793,0.004045497381709089,1536,19,40,65141.11409999896
46,900.0,0.0028089085944884573,-0.0028089085944884573,2.0,969.0,20.0,2.0,964.0,20.0,True,0.0042333292649840235,0.03505372460760769,0.0,0.0,0.00166084226101475,0.0003529853615873435,0.0007062556522915013,0.002889640986935064,1536,22,40,63905.626399995526
47,920.0,0.002281668375417212,-0.002281668375417212,2.0,964.0,20.0,2.0,953.0,19.0,True,0.00452456695590441,0.02815351411765225,0.0,0.0,0.0015943541365231796,0.0002746687036960793,0.0008880770479930886,0.031044728301692276,1536,23,40,65324.90310000139
48,940.0,0.0022655044535895286,-0.0022655044535895286,2.0,953.0,19.0,2.0,951.0,19.0,True,0.002897208752606015,0.013134982088761307,0.0,0.0,0.001106320834969665,0.0001609692494639603,0.0005925238939869643,0.0011558563947740256,1536,23,40,64928.264000001946
49,960.0,0.0016045076949922077,-0.0016045076949922077,2.0,951.0,19.0,2.0,955.0,20.0,True,0.0025183661528956755,0.020573617354769376,0.0,0.0,0.0008515825249148179,0.00023418249918449874,0.00039336322917981774,0.03047466242939728,1536,24,40,64631.62590000138
50,980.0,0.001354306129996985,-0.001354306129996985,2.0,955.0,20.0,2.0,938.0,18.0,True,0.004156620775243534,0.005503770474200282,0.0,0.0,0.0011904112001346334,0.00032842882990280486,0.0009959566030898544,0.06156273569330109,1536,24,40,64278.46699999645
51,1000.0,0.0016137429934133252,-0.0016137429934133252,2.0,938.0,18.0,2.0,940.0,19.0,True,0.003060172335330997,0.003753629297315172,0.0,0.0,0.000986532290824016,0.0007184147348198167,0.0004238120704551517,0.03040883158179048,1536,22,40,64641.3756999973
52,1020.0,0.0009319926989519445,-0.0009319926989519445,2.0,940.0,19.0,2.0,944.0,19.0,True,0.0017566317927176689,0.002749455857791535,0.0,0.0,0.0006061013814814941,0.000106405519090913,0.00046810914231374377,0.002311712789548051,1536,23,40,64814.70780000382
53,1040.0,0.001223221118834772,-0.001223221118834772,2.0,944.0,19.0,2.0,950.0,20.0,True,0.0011703869226509947,0.00274643272147656,0.0,0.0,0.0003166481767792106,0.00013651723099883384,0.0001629912973336563,0.03058406562595003,1536,24,40,65374.063499999465
54,1060.0,0.0004509648715611547,-0.0004509648715611547,2.0,950.0,20.0,2.0,949.0,20.0,True,0.0009163301205915541,0.012989762691419581,0.0,0.0,0.00036130326442815883,3.736833043888055e-06,0.00018607589323942227,0.0005779281973870128,1536,24,40,64829.3749000004
55,1080.0,0.0005661137192873866,-0.0005661137192873866,2.0,949.0,20.0,2.0,938.0,19.0,True,0.0023086743189286224,0.010972353073864162,0.0,0.0,0.0007435945131874178,0.0004192371739009104,0.0003014194225864088,0.031044728301692276,1536,24,40,63719.85820001282
56,1100.0,0.0007719435643593897,-0.0007719435643593897,2.0,938.0,19.0,2.0,938.0,19.0,False,0.001327519839537483,0.001327519839537483,0.0,0.0,0.0005273075426089236,0.0002698829562177707,0.00013796327621075046,0.0,1536,24,40,65135.32800000394
57,1120.0,0.0006449634443015384,-0.0006449634443015384,2.0,938.0,19.0,2.0,939.0,19.0,True,0.0008829319801601608,0.001126378127910508,0.0,0.0,0.0003144090928685728,0.00013915146701037884,0.00017875877894395564,0.0005779281973870128,1536,24,40,63986.54130000796
58,1140.0,0.00048233229153993307,-0.00048233229153993307,2.0,939.0,19.0,2.0,939.0,19.0,False,0.0005751991110788458,0.0005751991110788458,0.0,0.0,0.00020657929084109128,9.661995085252784e-05,0.00011373055397039925,0.0,1536,24,40,65289.89859999274
59,1160.0,0.00028423637832020177,-0.00028423637832020177,2.0,939.0,19.0,2.0,939.0,19.0,False,0.00029631779732154184,0.00029631779732154184,0.0,0.0,0.00011863667180875837,7.571765650027373e-07,5.866586542152374e-05,0.0,1536,24,40,64927.62760000187
60,1180.0,0.0001365101124974899,-0.0001365101124974899,2.0,939.0,19.0,2.0,939.0,19.0,False,0.0023509826572391704,0.0023509826572391704,2.3423558161539404e-05,8.333854668947271e-06,7.625580333296967e-05,2.3423558161539404e-05,6.285897850089073e-05,0.0,1536,24,40,64718.15330001118
