decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
23,660.0,0.11746190023586678,-0.11746190023586678,1.0,431.0,1.0,2.0,222.0,14.0,True,0.13699913962135207,3.603636159074101,0.0,0.05075225379700391,3.723885385650474e-06,0.0015232727634682899,0.035420154319631254,768,6,90,49892.013099990436
24,690.0,0.1068919986810215,-0.1068919986810215,2.0,222.0,14.0,2.0,222.0,14.0,False,0.09714151372360033,0.09714151372360033,0.0,0.034432508316644496,2.3885811879565682e-06,0.0012478092599706267,0.028228725466552203,768,24,90,49482.314699998824
25,720.0,0.058684747893494205,-0.058684747893494205,2.0,222.0,14.0,7.0,59.0,16.0,True,0.06770371095063452,0.43862664640382226,0.0,0.02022944426329458,1.7291360251668634e-06,0.0006750408253903229,0.02721023970354202,768,24,90,48727.53250000824
26,750.0,0.05506481123484264,-0.05506481123484264,7.0,59.0,16.0,9.0,36.0,20.0,True,0.022653202188952438,0.025702694583527683,0.0,0.006525897278915712,4.3742369873561665e-07,0.00029220625156887146,0.009592659157146301,768,24,90,47999.06669999473
27,780.0,0.004979917352102348,-0.004979917352102348,9.0,36.0,20.0,9.0,36.0,20.0,False,0.006554435079248673,0.006554435079248673,0.0,0.0029730710421691556,1.0619901703002808e-08,5.350809158867097e-05,0.0006080805968763018,768,24,90,49960.71270000539
28,810.0,0.002885963016524329,-0.002885963016524329,9.0,36.0,20.0,9.0,36.0,20.0,False,0.006465597239115919,0.006465597239115919,0.0,0.002908051734618766,1.1484385048521759e-09,2.990773562859804e-05,0.00064947080110829,768,24,90,48411.66959999828
29,840.0,0.002834566807905503,-0.002834566807905503,9.0,36.0,20.0,9.0,36.0,20.0,False,0.006070808577334182,0.006070808577334182,0.0,0.002611554358549976,7.643356667749247e-10,2.463653888967431e-05,0.0008476845735208946,768,24,90,49649.380000002566
30,870.0,0.003015971436838072,-0.003015971436838072,9.0,36.0,20.0,9.0,36.0,20.0,False,0.005678993246819611,0.005678993246819611,0.0,0.0023291149860691957,6.275166252788807e-10,2.1992095594980762e-05,0.0010207507243487136,768,24,90,48815.48419999308
31,900.0,0.003953937814770825,-0.003953937814770825,9.0,36.0,20.0,9.0,36.0,20.0,False,0.0046535691436175065,0.0046535691436175065,0.0,0.0018549559108167715,4.21968270303707e-10,1.8001285124217943e-05,0.0009436488826185574,768,24,90,48916.9882999995
32,930.0,0.003005394832911179,-0.003005394832911179,9.0,36.0,20.0,9.0,36.0,20.0,False,0.0034184089655739176,0.0034184089655739176,0.0,0.001375846920492702,2.3734717593037816e-10,1.3369242276056549e-05,0.0006667103776449946,768,24,90,50393.641400005436
33,960.0,0.002189278490590141,-0.002189278490590141,9.0,36.0,20.0,9.0,36.0,20.0,False,0.002548407868349984,0.002548407868349984,0.0,0.0010345716471918977,1.2134586693203724e-10,9.674298438399552e-06,0.0004792621470488499,768,24,90,47973.746999996365
34,990.0,0.001606402592045697,-0.001606402592045697,9.0,36.0,20.0,9.0,36.0,20.0,False,0.0019163279132578981,0.0019163279132578981,0.0,0.0007846416905111811,6.111610893631074e-11,7.01067409444773e-06,0.0003470433099133571,768,24,90,50288.635999997496
35,1020.0,0.0011907549549903251,-0.0011907549549903251,9.0,36.0,20.0,9.0,36.0,20.0,False,0.001474182079682044,0.001474182079682044,0.0,0.0006037931850484154,3.122477768386998e-11,5.179882224142653e-06,0.00026659508508965966,768,24,90,48001.79840000055
36,1050.0,0.0009297105833354635,-0.0009297105833354635,9.0,36.0,20.0,9.0,36.0,20.0,False,0.0011404775246061476,0.0011404775246061476,0.0,0.0004655838577889426,1.956326091009139e-11,4.073659291340815e-06,0.00020930941776304402,768,24,90,48631.185000005644
37,1080.0,0.0007199671980231415,-0.0007199671980231415,9.0,36.0,20.0,9.0,36.0,20.0,False,0.0008768393793443696,0.0008768393793443696,0.0,0.00035731800108843953,1.1878110238072278e-11,3.1601469529275338e-06,0.0001622031396052858,768,24,90,49243.97549999412
38,1110.0,0.0005553482540960886,-0.0005553482540960886,9.0,36.0,20.0,9.0,36.0,20.0,False,0.0006719788618805825,0.0006719788618805825,0.0,0.00027356765895787146,7.1701100023780554e-12,2.4417519266841807e-06,0.00012484340056263945,768,24,90,49154.395799996564
39,1140.0,0.00042541548813801455,-0.00042541548813801455,9.0,36.0,20.0,9.0,36.0,20.0,False,0.0005133605135038665,0.0005133605135038665,0.0,0.00020904813447246952,4.224544789145682e-12,1.8705477308113392e-06,9.526416006803168e-05,768,24,90,50790.294099992025
40,1170.0,0.0003244282277989896,-0.0003244282277989896,9.0,36.0,20.0,9.0,36.0,20.0,False,0.00039225896450272995,0.00039225896450272995,0.0,0.00015978090022107002,2.450157267131988e-12,1.4261289792240573e-06,7.269711505744458e-05,768,24,90,47931.01949999982
