rank,candidate_id,kp,ki,kd,score,valid,invalid_reason,tail_mae,tail_bias,tail_std,overshoot_max,overshoot_rmse,final_error,final_abs_error,time_to_near_s,time_to_settle_s,mae_full,p90_abs_error_full,max_abs_error_full,min_temp,max_temp,end_temp,control_abs_mean
223,256,16.0,326.0,13.0,37.26591840155646,True,,0.250907655576759,0.250907655576759,0.12730635635262727,6.6065418515354395,2.3294277122539615,0.09999348438577726,0.09999348438577726,394.0,416.0,6.645730119066527,22.112392377480866,26.93234126828611,-6.6065418515354395,26.93234126828611,-0.09999348438577726,43.80965590297557
224,77,16.0,295.0,18.0,37.82919096495544,True,,0.10892124758899946,0.0708881818532515,0.14272572032314734,6.721060439944267,2.378903156523072,-0.03950882417120738,0.03950882417120738,398.0,420.0,6.655382176730539,22.12090146914125,26.971157006919384,-6.721060439944267,26.971157006919384,0.03950882417120738,44.879410278515
225,15,16.0,280.0,9.0,37.905128550338375,True,,0.02502467294378835,0.004422022507928856,0.036620274994688035,6.906552758067846,2.366584867097427,-0.0016791055745670747,0.0016791055745670747,382.0,400.0,6.464571920979219,22.06205173097551,26.89332351833582,-6.906552758067846,26.89332351833582,0.0016791055745670747,44.34610805458467
226,312,17.0,859.0,12.0,37.95347896928523,True,,2.1648580999999165,2.1648580999999165,0.28073282006814143,5.1411958318713005,2.4011755421984797,1.732214747047692,1.732214747047692,488.0,522.0,7.786313816885886,22.703914542123677,26.9032219722867,-5.1411958318713005,26.9032219722867,-1.732214747047692,42.66012711948036
227,103,16.0,282.0,16.0,37.960149271745436,True,,0.06485560745219021,0.0010346403518546718,0.08405979565243588,6.821868468075991,2.3809454766824727,-0.01614412698063461,0.01614412698063461,392.0,412.0,6.600717843359016,22.1614763237536,26.955477576702833,-6.821868468075991,26.955477576702833,0.01614412698063461,44.840167170231794
228,451,17.0,712.0,18.0,37.98386649989539,True,,1.8977097013883526,1.8977097013883526,0.2929988665582707,5.346637876762543,2.4043376241959025,1.4620107394875959,1.4620107394875959,472.0,504.0,7.68379749095795,22.89185825623572,26.953083902597427,-5.346637876762543,26.953083902597427,-1.4620107394875959,42.219244865968214
229,546,16.0,277.0,9.0,37.988152966266334,True,,0.024708410927037853,-0.007393976875524182,0.030578030389611117,6.9265534318983555,2.371273492050266,-0.0006275116902543232,0.0006275116902543232,382.0,400.0,6.4587783929531115,22.061155305802824,26.893109776079655,-6.9265534318983555,26.893109776079655,0.0006275116902543232,44.40570323448844
230,69,17.0,827.0,11.0,38.10787874137179,True,,2.0922347280402693,2.0922347280402693,0.27964946272307084,5.242896650044713,2.4075311586581707,1.6614287905977108,1.6614287905977108,484.0,516.0,7.751272563285213,22.634768892452122,26.895200666040182,-5.242896650044713,26.895200666040182,-1.6614287905977108,42.790073704135814
231,27,17.0,667.0,18.0,38.43768837388269,True,,1.7886137302116096,1.7886137302116096,0.2996514168316806,5.524313835427165,2.4313421602364422,1.3463993240729906,1.3463993240729906,464.0,496.0,7.624612422896801,22.803995260223747,26.95318767055869,-5.524313835427165,26.95318767055869,-1.3463993240729906,42.3910369600794
232,121,17.0,767.0,5.0,38.737268021835874,True,,1.9266099838246222,1.9266099838246222,0.2772934157162832,5.553369836881757,2.433831872244553,1.5019058678881265,1.5019058678881265,476.0,506.0,7.830527569210972,22.797958969324828,26.873952820897102,-5.553369836881757,26.873952820897102,-1.5019058678881265,43.98424698924215
233,775,17.0,608.0,12.0,38.94639720403196,True,,1.5450071461513386,1.5450071461513386,0.2750764474582526,5.858531018777285,2.4533863938420386,1.1338517163530923,1.1338517163530923,446.0,476.0,7.401714396543781,22.28983337432146,26.904264453798532,-5.858531018777285,26.904264453798532,-1.1338517163530923,42.72183625002319
234,37,17.0,600.0,7.0,39.18634015332937,True,,1.465867183041691,1.465867183041691,0.25946377565931833,6.000087961554527,2.461029963305426,1.0765310525894165,1.0765310525894165,442.0,470.0,7.463542228527367,22.47046876214445,26.875917427241802,-6.000087961554527,26.875917427241802,-1.0765310525894165,43.37262575292243
235,508,17.0,557.0,19.0,39.32829930581646,True,,1.4779632987088038,1.4779632987088038,0.3231937151645362,5.935337118804455,2.4861809450987957,1.0125109218570287,1.0125109218570287,450.0,478.0,7.5198658964145455,22.73069999404252,26.95959467627108,-5.935337118804455,26.95959467627108,-1.0125109218570287,43.0437241302966
236,153,17.0,455.0,13.0,39.58603338032609,True,,0.9408150208213472,0.9408150208213472,0.25239141178284913,6.424545701593161,2.4960249601263635,0.5833632983267307,0.5833632983267307,418.0,442.0,7.109000572425623,22.143443640694024,26.908212449401617,-6.424545701593161,26.908212449401617,-0.5833632983267307,43.210790342004664
237,26,17.0,397.0,13.0,39.795893059016215,True,,0.6355834088446006,0.6355834088446006,0.21808274552714824,6.67166429390636,2.513021116425911,0.34345705067244126,0.34345705067244126,406.0,428.0,6.964588324521622,22.1172698199749,26.905034160241485,-6.67166429390636,26.905034160241485,-0.34345705067244126,43.516944548327025
238,849,17.0,497.0,18.0,39.81296106586352,True,,1.22762675686633,1.22762675686633,0.3188133220139883,6.217587495222688,2.5165153816064603,0.7751976829604246,0.7751976829604246,438.0,466.0,7.409753181660393,22.68184601329267,26.95024554245174,-6.217587495222688,26.95024554245174,-0.7751976829604246,43.5137847211265
239,993,17.0,399.0,6.0,39.843692911861,True,,0.6069009130206175,0.6069009130206175,0.18242749286034843,6.750267446099315,2.5066798536920376,0.35248964658239856,0.35248964658239856,402.0,422.0,7.008354972249071,22.357664881274104,26.878143794834614,-6.750267446099315,26.878143794834614,-0.35248964658239856,43.79662081263805
240,150,17.0,397.0,14.0,39.948513762526964,True,,0.6435672086412981,0.6435672086412981,0.23040249265931997,6.681217627599835,2.525038090106787,0.33785830257693306,0.33785830257693306,408.0,430.0,6.987869471101731,22.14893628433347,26.91403920017183,-6.681217627599835,26.91403920017183,-0.33785830257693306,43.638940207223335
241,23,17.0,368.0,19.0,40.59167026549886,True,,0.5301365688418513,0.5301365688418513,0.28136605822609245,6.8041692320257425,2.5814271390959873,0.17648162506520748,0.17648162506520748,410.0,434.0,7.021873809564859,22.211600133776667,26.95401589386165,-6.8041692320257425,26.95401589386165,-0.17648162506520748,44.42295784206201
242,616,17.0,348.0,16.0,40.63195768076766,True,,0.36462943132547354,0.36462943132547354,0.2204150057530704,6.950636997818947,2.579806828695317,0.10755692794919014,0.10755692794919014,404.0,426.0,6.986963431639597,22.446954799443485,26.928381465375423,-6.950636997818947,26.928381465375423,-0.10755692794919014,44.658517476127486
243,375,17.0,344.0,15.0,40.66093551017536,True,,0.3167272821305449,0.3167272821305449,0.1936851632319728,6.9921179711818695,2.581793184430168,0.09439571952680126,0.09439571952680126,398.0,418.0,6.885295976501753,22.2429563485086,26.91967354156077,-6.9921179711818695,26.91967354156077,-0.09439571952680126,44.34678271187435
244,247,18.0,956.0,17.0,40.6770111200864,True,,2.6407212179134114,2.6407212179134114,0.4002317416749553,5.228047968877945,2.5824758120030276,2.09063994709868,2.09063994709868,510.0,544.0,8.18629113403081,23.121316828147975,26.916256081254687,-5.228047968877945,26.916256081254687,-2.09063994709868,42.69771595446162
245,22,16.0,225.0,9.0,40.74161152906045,True,,0.2750971508211906,-0.2750971508211906,0.1660591411554228,7.315090423449874,2.536333914448427,-0.035929632555053104,0.035929632555053104,372.0,388.0,6.556124400349788,22.07085981667042,26.88951652869582,-7.315090423449874,26.88951652869582,0.035929632555053104,47.597045866857364
246,212,18.0,979.0,13.0,41.14828844634502,True,,2.6669783212594527,2.6669783212594527,0.40646366694036695,5.3174380791024305,2.607951437214241,2.1033755225362256,2.1033755225362256,512.0,548.0,8.196012251576468,22.9137607190758,26.883276350796223,-5.3174380791024305,26.883276350796223,-2.1033755225362256,43.25888652085261
247,994,17.0,286.0,5.0,41.23632550521127,True,,0.05031009980520808,-0.03133591442054613,0.04603843143380461,7.334666034206748,2.610007861599381,-0.019171010563695745,0.019171010563695745,384.0,402.0,6.730246252082134,22.377213905751706,26.87953942269087,-7.334666034206748,26.87953942269087,0.019171010563695745,45.50020041889804
248,118,17.0,286.0,11.0,41.27755929606822,True,,0.05503551292544132,-0.03243469151485798,0.05393676673027331,7.342474166303873,2.6126690773398438,-0.007832587542907277,0.007832587542907277,380.0,400.0,6.625636340561376,22.096478876098992,26.88103424012661,-7.342474166303873,26.88103424012661,0.007832587542907277,44.78674069711041
249,733,18.0,994.0,12.0,41.31337049615726,True,,2.694290785300499,2.694290785300499,0.4177461516161653,5.334682809188962,2.6165107170416806,2.1194676925078966,2.1194676925078966,516.0,550.0,8.233228371916534,22.925708394870163,26.874272651970387,-5.334682809188962,26.874272651970387,-2.1194676925078966,43.505065439225476
250,663,18.0,852.0,15.0,41.452176424371984,True,,2.4091315865004455,2.4091315865004455,0.3642116834453628,5.5437233654010925,2.634003449359595,1.88291554350144,1.88291554350144,492.0,524.0,7.997342263549981,22.724103205965367,26.904009245336056,-5.5437233654010925,26.904009245336056,-1.88291554350144,42.74260507615198
251,509,18.0,933.0,12.0,41.456603291668785,True,,2.5558285181679388,2.5558285181679388,0.38512137167411553,5.456047369167209,2.628753791744566,2.009162863767415,2.009162863767415,504.0,540.0,8.133610725624397,22.805363228172066,26.876174733042717,-5.456047369167209,26.876174733042717,-2.009162863767415,43.31339896410135
252,303,18.0,839.0,14.0,41.73651974519541,True,,2.3693097101255405,2.3693097101255405,0.36302890428638396,5.629290754033718,2.651861929209175,1.8409895655349828,1.8409895655349828,488.0,522.0,7.975769867479782,22.662995069473983,26.89595117047429,-5.629290754033718,26.89595117047429,-1.8409895655349828,42.87739566474931
253,835,18.0,949.0,10.0,41.822509592715114,True,,2.5780990608830607,2.5780990608830607,0.39466112493675387,5.516834011359606,2.6494127395003018,2.0225691032828763,2.0225691032828763,508.0,542.0,8.19871069781007,22.849201542139056,26.872231110930443,-5.516834011359606,26.872231110930443,-2.0225691032828763,43.78666425237494
254,454,18.0,924.0,7.0,41.966083839937774,True,,2.501255968822028,2.501255968822028,0.3805128026427242,5.623598184487946,2.6545786907301694,1.955176387033589,1.955176387033589,504.0,538.0,8.233892551109367,22.896939896792176,26.872123271226883,-5.623598184487946,26.872123271226883,-1.955176387033589,44.30864439916335
255,309,18.0,797.0,7.0,42.175833005369086,True,,2.1768777164837694,2.1768777164837694,0.34307316851841374,5.897781198844314,2.6716814168328056,1.670084277218848,1.670084277218848,480.0,510.0,8.003005574422689,22.7124524243176,26.87324297428131,-5.897781198844314,26.87324297428131,-1.670084277218848,43.85221500683848
256,594,18.0,771.0,10.0,42.178067828436895,True,,2.1444814229929134,2.1444814229929134,0.347539387999283,5.907668683677912,2.675169735196669,1.633563984243665,1.633563984243665,476.0,508.0,7.901593505773829,22.55278485864401,26.87388364970684,-5.907668683677912,26.87388364970684,-1.633563984243665,43.37007605770083
257,386,18.0,742.0,12.0,42.204545636679505,True,,2.0907481840352657,2.0907481840352657,0.349780002772243,5.94056054023531,2.6798709071114994,1.5781545993449981,1.5781545993449981,470.0,502.0,7.831711254675392,22.48248217999935,26.87913754582405,-5.94056054023531,26.87913754582405,-1.5781545993449981,43.07369367454717
258,171,17.0,265.0,5.0,42.30976347324791,True,,0.13310889808222265,-0.13310889808222265,0.05633865021717384,7.490306563675404,2.676558367440532,-0.04457689660193864,0.04457689660193864,380.0,398.0,6.751361591493393,22.37552143484354,26.87986121326685,-7.490306563675404,26.87986121326685,0.04457689660193864,46.52592118125596
259,707,18.0,981.0,5.0,42.348789344808914,True,,2.6458291133818683,2.6458291133818683,0.4187407259357069,5.603645352704916,2.6741107281877703,2.066383762343321,2.066383762343321,512.0,546.0,8.43349288660441,23.072105293720963,26.871572613716125,-5.603645352704916,26.871572613716125,-2.066383762343321,45.14355741228872
260,354,18.0,706.0,13.0,42.42872139437832,True,,2.0016306366194008,2.0016306366194008,0.35240282295579445,6.041424501745496,2.6960156295267597,1.4877680950448848,1.4877680950448848,464.0,494.0,7.769572585439503,22.429402090236547,26.8877478428185,-6.041424501745496,26.8877478428185,-1.4877680950448848,42.99825588045555
261,628,18.0,691.0,8.0,42.43587328802643,True,,1.8766951589680907,1.8766951589680907,0.3283184673905797,6.166657425521407,2.6905439817973726,1.396528452693019,1.396528452693019,458.0,488.0,7.786142783876567,22.52813003845513,26.874456882476807,-6.166657425521407,26.874456882476807,-1.396528452693019,43.499977394570344
262,811,18.0,419.0,13.0,43.60185521684665,True,,0.7403852719754221,0.7403852719754221,0.27197157579573716,7.117001736536622,2.7893685476914447,0.3875904139713384,0.3875904139713384,404.0,426.0,7.172630381203295,22.16610660068691,26.878988549113274,-7.117001736536622,26.878988549113274,-0.3875904139713384,43.858565641925225
263,228,18.0,385.0,15.0,43.89301388166834,True,,0.5538817234707392,0.5538817234707392,0.27428705162668515,7.264192381873727,2.8161583710755718,0.2200403157621622,0.2200403157621622,402.0,424.0,7.134653870689993,22.253779807686808,26.890322230756283,-7.264192381873727,26.890322230756283,-0.2200403157621622,44.34210372970274
264,826,18.0,413.0,17.0,44.08653879962082,True,,0.7922270119352889,0.7922270119352889,0.34480010811362777,7.138502525165677,2.825295248573483,0.351908395125065,0.351908395125065,416.0,438.0,7.346126816071143,22.522649590298535,26.91117986664176,-7.138502525165677,26.91117986664176,-0.351908395125065,44.64101800706803
265,101,19.0,919.0,16.0,45.1529687317002,True,,2.8808552969562427,2.8808552969562427,0.518491837599917,5.847616097074933,2.871845284672855,2.1823649501311593,2.1823649501311593,508.0,540.0,8.334268189686894,22.846857133822052,26.887404296547174,-5.847616097074933,26.887404296547174,-2.1823649501311593,43.232263918039116
266,520,19.0,999.0,15.0,45.174733129113406,True,,3.0846312690964925,3.0846312690964925,0.569437495063105,5.733156070229597,2.864938160161961,2.3393787408131175,2.3393787408131175,520.0,554.0,8.454740073668265,22.95340490745148,26.87674855813384,-5.733156070229597,26.87674855813384,-2.3393787408131175,43.54203578660771
267,72,19.0,974.0,13.0,45.212048378280286,True,,2.972176118049962,2.972176118049962,0.5418222303373059,5.814890805690084,2.869835497770472,2.253649111953564,2.253649111953564,514.0,548.0,8.405319645115426,22.852212981879713,26.87162744998932,-5.814890805690084,26.87162744998932,-2.253649111953564,43.62898315649957
268,235,18.0,299.0,15.0,45.25924074873231,True,,0.13969105631865705,-0.0495790191475531,0.15042531605035117,7.7850276585668325,2.9055737925469387,-0.06508758357085753,0.06508758357085753,386.0,406.0,6.96361435152446,22.39589631147683,26.88338515534997,-7.7850276585668325,26.88338515534997,0.06508758357085753,45.772425622537526
269,818,19.0,999.0,11.0,45.486188228820275,True,,3.0132435285729136,3.0132435285729136,0.5570939312102319,5.845927264599595,2.8843710436660777,2.2816655375645496,2.2816655375645496,518.0,552.0,8.469791289017982,22.887172408774497,26.871210023760796,-5.845927264599595,26.871210023760796,-2.2816655375645496,44.036367263301585
270,591,18.0,297.0,15.0,45.58206665530954,True,,0.14641039010445897,-0.07175994088179594,0.14518613108777936,7.837682379409671,2.9268917625540323,-0.06556163060304243,0.06556163060304243,386.0,404.0,6.952473817855947,22.369813235849147,26.88322572223842,-7.837682379409671,26.88322572223842,0.06556163060304243,45.84277289577362
271,125,19.0,878.0,15.0,45.64271809205686,True,,2.756265380172312,2.756265380172312,0.4987966233708825,6.009416896908078,2.9086902378839925,2.07063645508606,2.07063645508606,496.0,530.0,8.262565709238892,22.727594466134907,26.87960408255458,-6.009416896908078,26.87960408255458,-2.07063645508606,43.29883913025951
272,751,19.0,959.0,9.0,45.71064861040232,True,,2.8718067205519513,2.8718067205519513,0.5169532975908688,5.976373774989042,2.9030520713672296,2.178193954809103,2.178193954809103,508.0,542.0,8.43604852108605,22.866226582974196,26.871375888586044,-5.976373774989042,26.871375888586044,-2.178193954809103,44.21766227111974
273,475,17.0,212.0,16.0,45.71643613341088,True,,0.536123243251953,-0.4570606251158856,0.3902707080657714,7.893229205212265,2.861203399213289,-0.4413702671372448,0.4413702671372448,366.0,384.0,6.816837589454965,22.00980172157288,26.91949975118041,-7.893229205212265,26.91949975118041,0.4413702671372448,50.90446637966631
274,446,19.0,846.0,12.0,45.734454596143806,True,,2.6046822096008846,2.6046822096008846,0.47081124563951743,6.139501337012916,2.9149746530045157,1.9512351193043287,1.9512351193043287,490.0,522.0,8.203317488923833,22.626664135977627,26.872775569558144,-6.139501337012916,26.872775569558144,-1.9512351193043287,43.50768099100439
275,888,19.0,793.0,16.0,45.8204014020902,True,,2.537130982334038,2.537130982334038,0.47837776392533216,6.185747552663088,2.925314953918369,1.8708737865672447,1.8708737865672447,484.0,516.0,8.142473318637252,22.626034849882128,26.888843271881342,-6.185747552663088,26.888843271881342,-1.8708737865672447,43.183359522474454
276,234,19.0,799.0,13.0,45.954271117706654,True,,2.4849308031940347,2.4849308031940347,0.4625526305066891,6.250945983454585,2.9337025219800084,1.8382936251000501,1.8382936251000501,480.0,512.0,8.125003876467332,22.557305283471944,26.873405024409294,-6.250945983454585,26.873405024409294,-1.8382936251000501,43.37236093087993
277,673,19.0,766.0,17.0,45.98310998131737,True,,2.4784614656371873,2.4784614656371873,0.4820211038198551,6.251243501959834,2.9376331156479956,1.809639606741257,1.809639606741257,480.0,512.0,8.119389524193151,22.631642214581372,26.89696154743433,-6.251243501959834,26.89696154743433,-1.809639606741257,43.17941353228669
278,112,19.0,836.0,8.0,46.093786769687824,True,,2.4954473946504883,2.4954473946504883,0.4428260463575818,6.278948158083949,2.9403897200601192,1.8702656701789238,1.8702656701789238,480.0,512.0,8.228498826773722,22.726887572184207,26.87238311767578,-6.278948158083949,26.87238311767578,-1.8702656701789238,43.94958680240057
279,623,19.0,778.0,5.0,46.09966940046469,True,,2.278787908689751,2.278787908689751,0.41012926137016786,6.437572738155723,2.9429994266768293,1.693354236020241,1.693354236020241,464.0,494.0,8.159640811715411,22.788162821158767,26.872587278485298,-6.437572738155723,26.872587278485298,-1.693354236020241,44.07687805133576
280,984,19.0,750.0,6.0,46.25705209588969,True,,2.1993369988766376,2.1993369988766376,0.409789126330398,6.515485951735172,2.955297072358634,1.6177558135823347,1.6177558135823347,460.0,490.0,8.097187049904024,22.70368512943387,26.873009771108627,-6.515485951735172,26.873009771108627,-1.6177558135823347,43.97482563742301
281,325,19.0,594.0,6.0,46.458287263886426,True,,1.5963284150594752,1.5963284150594752,0.3610450044103474,6.953153312264476,2.9797425602500622,1.099408239184413,1.099408239184413,428.0,454.0,7.7638955515332055,22.543296093866232,26.874707147479057,-6.953153312264476,26.874707147479057,-1.099408239184413,43.78930261341635
282,413,19.0,561.0,5.0,46.46959413325581,True,,1.436076337899874,1.436076337899874,0.3399150866312535,7.059672555013094,2.983860939454605,0.9712114949361421,0.9712114949361421,420.0,444.0,7.685669081887269,22.573102530837062,26.87493869662285,-7.059672555013094,26.87493869662285,-0.9712114949361421,43.805256783855306
283,866,18.0,267.0,13.0,46.56729794239457,True,,0.23550349847441163,-0.23141649595359826,0.12124853240896583,8.03825341357151,2.97898461634943,-0.06163437415671069,0.06163437415671069,374.0,392.0,6.8686071256213355,22.279811058565976,26.88137821853161,-8.03825341357151,26.88137821853161,0.06163437415671069,46.71198518274294
284,531,19.0,626.0,12.0,46.581465211511755,True,,1.8369273890368505,1.8369273890368505,0.42031959157542087,6.794599289125472,2.987449857195458,1.2573617529633339,1.2573617529633339,442.0,470.0,7.8052239004343935,22.35734960958362,26.875321425497532,-6.794599289125472,26.875321425497532,-1.2573617529633339,43.43953156674064
285,869,19.0,614.0,12.0,46.60040629388452,True,,1.7856858870510277,1.7856858870510277,0.41701134600996675,6.831632046087179,2.989672652661842,1.212448230071459,1.212448230071459,440.0,468.0,7.781185409943088,22.346773713082076,26.875462532043457,-6.831632046087179,26.875462532043457,-1.212448230071459,43.45186875534731
286,882,19.0,609.0,8.0,46.601646017947644,True,,1.681052916024903,1.681052916024903,0.38002752113217847,6.913935448974371,2.9889868567624753,1.1576797515663202,1.1576797515663202,434.0,460.0,7.782603629717099,22.461490386724474,26.874858886003494,-6.913935448974371,26.874858886003494,-1.1576797515663202,43.681352195833234
287,781,19.0,564.0,8.0,46.64697270488699,True,,1.477300761708148,1.477300761708148,0.360870674524889,7.056203190295491,2.995945982269197,0.9867408052668907,0.9867408052668907,424.0,450.0,7.68168747123554,22.422690914198757,26.875425025820732,-7.056203190295491,26.875425025820732,-0.9867408052668907,43.71949860225219
288,376,19.0,471.0,5.0,46.834069655406694,True,,0.966978657028533,0.966978657028533,0.2902652151001427,7.410240016877651,3.0210812937300515,0.5813308395445347,0.5813308395445347,400.0,422.0,7.440847603812193,22.51551271080971,26.87605118751526,-7.410240016877651,26.87605118751526,-0.5813308395445347,43.9892066350222
289,266,19.0,669.0,19.0,46.89991870692271,True,,2.2187369237183625,2.2187369237183625,0.5068195108940965,6.582980459672399,3.003619677763787,1.5192286615492776,1.5192286615492776,466.0,496.0,8.05621583604603,22.720657005847897,26.91146330535412,-6.582980459672399,26.91146330535412,-1.5192286615492776,43.5712924547879
290,927,19.0,417.0,6.0,47.03600936429777,True,,0.6516662165611236,0.6516662165611236,0.25528598013022075,7.631759744137526,3.0434611166343153,0.3331390061066486,0.3331390061066486,392.0,412.0,7.27313174783097,22.42866662219167,26.87703450769186,-7.631759744137526,26.87703450769186,-0.3331390061066486,44.26044723016556
291,152,18.0,261.0,9.0,47.09289055151969,True,,0.3044328518412388,-0.28778068864910245,0.16390587292336145,8.064616780728102,3.013733781363667,-0.13986677624779986,0.13986677624779986,370.0,388.0,6.914273772259634,22.278208948671818,26.880446560680866,-8.064616780728102,26.880446560680866,0.13986677624779986,47.82352523920098
292,126,19.0,447.0,11.0,47.33052751947161,True,,0.8703030961772773,0.8703030961772773,0.32159408066639533,7.526228753849864,3.061457669740625,0.46078635571029736,0.46078635571029736,402.0,424.0,7.378198574918218,22.286619510501623,26.877693600952625,-7.526228753849864,26.877693600952625,-0.46078635571029736,44.04490822406779
293,82,19.0,452.0,16.0,47.484366408229604,True,,1.0325922503514642,1.0325922503514642,0.4130051335438267,7.439369101077318,3.0699516598547376,0.5060335808084346,0.5060335808084346,414.0,438.0,7.516046064225666,22.3721760943532,26.878769040107727,-7.439369101077318,26.878769040107727,-0.5060335808084346,44.41709293570139
294,568,19.0,469.0,17.0,47.80094349132599,True,,1.1757322530542031,1.1757322530542031,0.4491946473172703,7.398523354961071,3.088666691459739,0.593800580187235,0.593800580187235,420.0,444.0,7.611457458479272,22.46500132791698,26.883588690310717,-7.398523354961071,26.883588690310717,-0.593800580187235,44.53018108859051
295,412,18.0,244.0,12.0,49.066943244022326,True,,0.5170552777970635,-0.18550878857988679,0.549124948918197,8.214683445170522,3.111737618192863,-0.7211648389929906,0.7211648389929906,368.0,384.0,7.035678517231523,22.259388425946238,26.88150331377983,-8.214683445170522,26.88150331377983,0.7211648389929906,50.83113277277817
296,979,19.0,309.0,7.0,49.42297633183184,True,,0.1662837837425015,-0.08797470658975352,0.15777664621847162,8.293506098911166,3.216242648619319,-0.11673108192917425,0.11673108192917425,370.0,388.0,6.998629072528723,22.34805591031909,26.878836885094643,-8.293506098911166,26.878836885094643,0.11673108192917425,46.28496082306817
297,562,20.0,951.0,16.0,49.449133400806474,True,,3.3335813263867555,3.3335813263867555,0.6909617265836235,6.279956519661937,3.1489030901732735,2.422254540142603,2.422254540142603,510.0,544.0,8.584283656764795,22.828762220591308,26.87159064412117,-6.279956519661937,26.87159064412117,-2.422254540142603,43.62609270344198
298,355,20.0,995.0,12.0,49.78871083927005,True,,3.365278368639615,3.365278368639615,0.6995640339849792,6.32354311645031,3.168845016556641,2.452228110341821,2.452228110341821,512.0,546.0,8.650692887643624,22.824548402801156,26.870707541704178,-6.32354311645031,26.870707541704178,-2.452228110341821,44.10542412683409
299,249,20.0,976.0,11.0,49.81238617591031,True,,3.2736329288208017,3.2736329288208017,0.6742569129104407,6.376259390322957,3.1746532393321187,2.38914723333437,2.38914723333437,508.0,540.0,8.621446256229634,22.804403757303955,26.87078982591629,-6.376259390322957,26.87078982591629,-2.38914723333437,44.12513319814088
300,197,20.0,904.0,15.0,49.874157641681386,True,,3.154166358028884,3.154166358028884,0.6559749618174361,6.442562827898655,3.1871467125260784,2.274822043371387,2.274822043371387,498.0,532.0,8.493288114800137,22.697369031608105,26.871971175074577,-6.442562827898655,26.871971175074577,-2.274822043371387,43.61224829141167
301,753,20.0,852.0,17.0,49.91573240007532,True,,3.0472224807260337,3.0472224807260337,0.6439043920787093,6.512933911813889,3.1941410564028283,2.17455867130775,2.17455867130775,492.0,526.0,8.449359178596156,22.704704947397115,26.87333334982395,-6.512933911813889,26.87333334982395,-2.17455867130775,43.52203645913921
302,397,20.0,841.0,14.0,49.943692208391475,True,,2.9162565662228004,2.9162565662228004,0.6154498094650714,6.59726641519228,3.1998882556628034,2.0805907008470967,2.0805907008470967,486.0,518.0,8.385987236690417,22.57982344515622,26.872565746307373,-6.59726641519228,26.872565746307373,-2.0805907008470967,43.60103040107207
303,731,20.0,815.0,19.0,50.18498376178537,True,,2.994295290041413,2.994295290041413,0.6554142162068913,6.591691676585469,3.2136952912321193,2.101290196296759,2.101290196296759,492.0,524.0,8.462867180528798,22.812691744044425,26.889557976275682,-6.591691676585469,26.889557976275682,-2.101290196296759,43.6293695592513
304,440,20.0,813.0,6.0,50.21693393921221,True,,2.6026926647516317,2.6026926647516317,0.5181789427494136,6.822221418842673,3.2305797211009137,1.885823508782778,1.885823508782778,462.0,492.0,8.326830437443084,22.697924301773313,26.871835976839066,-6.822221418842673,26.871835976839066,-1.885823508782778,43.93984974412541
305,909,20.0,642.0,5.0,50.25286779662847,True,,1.893969462391541,1.893969462391541,0.4521073678931179,7.262564562319312,3.254155365524737,1.2843237408087589,1.2843237408087589,424.0,450.0,7.936911812683781,22.539640150591733,26.87354052066803,-7.262564562319312,26.87354052066803,-1.2843237408087589,43.59031338396006
306,627,19.0,293.0,18.0,50.484994043308696,True,,0.32183042439364784,-0.16086656599605667,0.3103972354227651,8.381516743451357,3.2745652786505577,-0.2505574555907515,0.2505574555907515,374.0,392.0,7.065313749774322,22.025295417383315,26.882242523133755,-8.381516743451357,26.882242523133755,0.2505574555907515,46.91058289476304
307,279,20.0,754.0,14.0,50.519924118025315,True,,2.600994321396991,2.600994321396991,0.5885670953553976,6.875956062227488,3.2507182820409306,1.7991026081726886,1.7991026081726886,466.0,496.0,8.235154904547962,22.450169943273067,26.873570695519447,-6.875956062227488,26.873570695519447,-1.7991026081726886,43.59817031829025
308,51,20.0,670.0,8.0,50.767885643900335,True,,2.066440475385695,2.066440475385695,0.4956273538060129,7.235982093960047,3.2846417507093086,1.3984995931969024,1.3984995931969024,436.0,462.0,8.039878345582693,22.43369104899466,26.87366519868374,-7.235982093960047,26.87366519868374,-1.3984995931969024,43.747678400309155
309,664,20.0,678.0,15.0,50.82194747389262,True,,2.326559922640994,2.326559922640994,0.5835206063594133,7.094008954241872,3.2795648540636058,1.5359215979042347,1.5359215979042347,452.0,482.0,8.11810961444199,22.39472823701799,26.874715715646744,-7.094008954241872,26.874715715646744,-1.5359215979042347,43.679446652818704
310,794,20.0,566.0,8.0,51.061027113756474,True,,1.544681269770707,1.544681269770707,0.44665645550429545,7.59130456490675,3.3216223620879064,0.9643697310821153,0.9643697310821153,412.0,436.0,7.786388564888233,22.323867993056776,26.87494570016861,-7.59130456490675,26.87494570016861,-0.9643697310821153,43.78364706386467
311,545,20.0,573.0,9.0,51.097780641425715,True,,1.600065894174738,1.600065894174738,0.46199056781244463,7.564115272834897,3.3223302650500877,0.9983725343481638,0.9983725343481638,416.0,440.0,7.811050053774864,22.298447244986892,26.875019684433937,-7.564115272834897,26.875019684433937,-0.9983725343481638,43.77871148644811
