rank,candidate_id,step,elapsed_s,temp,temp_ref,error,kp,ki,kd,u,u_p,u_i,u_d,diff_out,pred_delta
1,341,32,64.0,26.69248664745828,0.0,-26.69248664745828,6.0,886.0,7.0,-100.0,-100.0,0.0,1.090297804812538,-0.009345409755536042,-0.02515968307852745
1,341,33,66.0,26.66174265363952,0.0,-26.66174265363952,6.0,886.0,7.0,-100.0,-100.0,0.0,1.1197269740804372,-0.009597659777832319,-0.030743993818759918
1,341,34,68.0,26.635559368820395,0.0,-26.635559368820395,6.0,886.0,7.0,-100.0,-100.0,0.0,1.1759648069699,-0.010079698345456287,-0.02618328481912613
1,341,35,70.0,26.604000404418912,0.0,-26.604000404418912,6.0,886.0,7.0,-100.0,-100.0,0.0,1.2026508233147153,-0.010308435628411845,-0.031558964401483536
1,341,36,72.0,26.57644904399058,0.0,-26.57644904399058,6.0,886.0,7.0,-100.0,-100.0,0.0,1.2553007144336243,-0.010759720409431066,-0.027551360428333282
1,341,37,74.0,26.543301753641572,0.0,-26.543301753641572,6.0,886.0,7.0,-100.0,-100.0,0.0,1.2816743846226673,-0.010985780439622863,-0.03314729034900665
1,341,38,76.0,26.51391412684461,0.0,-26.51391412684461,6.0,886.0,7.0,-100.0,-100.0,0.0,1.335209802318399,-0.01144465544844342,-0.02938762679696083
1,341,39,78.0,26.478557687194552,0.0,-26.478557687194552,6.0,886.0,7.0,-100.0,-100.0,0.0,1.3636994592164169,-0.011688852507569288,-0.035356439650058746
1,341,40,80.0,26.4471205509617,0.0,-26.4471205509617,6.0,886.0,7.0,-100.0,-100.0,0.0,1.4211265723068407,-0.012181084905487206,-0.031437136232852936
1,341,41,82.0,26.4089352748706,0.0,-26.4089352748706,6.0,886.0,7.0,-100.0,-100.0,0.0,1.452290061744053,-0.012448200529234742,-0.038185276091098785
1,341,42,84.0,26.375332642288413,0.0,-26.375332642288413,6.0,886.0,7.0,-100.0,-100.0,0.0,1.5162690435934763,-0.012996591802229798,-0.03360263258218765
1,341,43,86.0,26.334368962736335,0.0,-26.334368962736335,6.0,886.0,7.0,-100.0,-100.0,0.0,1.5498414566875236,-0.013284355343035917,-0.04096367955207825
1,341,44,88.0,26.298477265925612,0.0,-26.298477265925612,6.0,886.0,7.0,-100.0,-100.0,0.0,1.6192500747633014,-0.013879286355114012,-0.03589169681072235
1,341,45,90.0,26.254584815294947,0.0,-26.254584815294947,6.0,886.0,7.0,-100.0,-100.0,0.0,1.655139026366365,-0.014186905940283129,-0.043892450630664825
1,341,46,92.0,26.216401845158543,0.0,-26.216401845158543,6.0,886.0,7.0,-100.0,-100.0,0.0,1.7300358381371215,-0.014828878612603898,-0.03818297013640404
1,341,47,94.0,26.169888839067426,0.0,-26.169888839067426,6.0,886.0,7.0,-100.0,-100.0,0.0,1.7675085543439495,-0.01515007332294814,-0.04651300609111786
1,341,48,96.0,26.12973477313062,0.0,-26.12973477313062,6.0,886.0,7.0,-100.0,-100.0,0.0,1.8455843748423781,-0.0158192946415061,-0.04015406593680382
1,341,49,98.0,26.08054688939592,0.0,-26.08054688939592,6.0,886.0,7.0,-100.0,-100.0,0.0,1.8824885038144112,-0.016135615746980667,-0.049187883734703064
1,341,50,100.0,26.038670889975037,0.0,-26.038670889975037,6.0,886.0,7.0,-100.0,-100.0,0.0,1.9637824190801605,-0.016832420734972806,-0.04187599942088127
1,341,51,102.0,25.986904807330575,0.0,-25.986904807330575,6.0,886.0,7.0,-100.0,-100.0,0.0,1.9985438152661583,-0.017130375559424215,-0.051766082644462585
1,341,52,104.0,25.94367989146849,0.0,-25.94367989146849,6.0,886.0,7.0,-100.0,-100.0,0.0,2.0824405199250227,-0.01784949017078591,-0.043224915862083435
1,341,53,106.0,25.889312967599835,0.0,-25.889312967599835,6.0,886.0,7.0,-100.0,-100.0,0.0,2.113037035861648,-0.01811174602167127,-0.05436692386865616
1,341,54,108.0,25.845023658068385,0.0,-25.845023658068385,6.0,886.0,7.0,-100.0,-100.0,0.0,2.1998056185215153,-0.01885547673018442,-0.04428930953145027
1,341,55,110.0,25.787732835800853,0.0,-25.787732835800853,6.0,886.0,7.0,-100.0,-100.0,0.0,2.224851651724712,-0.01907015701478325,-0.05729082226753235
1,341,56,112.0,25.742471951933112,0.0,-25.742471951933112,6.0,886.0,7.0,-100.0,-100.0,0.0,2.316460928348279,-0.019855379385842392,-0.04526088386774063
1,341,57,114.0,25.68116603413364,0.0,-25.68116603413364,6.0,886.0,7.0,-100.0,-100.0,0.0,2.3355319261070333,-0.020018845080917433,-0.06130591779947281
1,341,58,116.0,25.632901538105216,0.0,-25.632901538105216,6.0,886.0,7.0,-100.0,-100.0,0.0,2.437877168435873,-0.020896090015164626,-0.04826449602842331
1,341,59,118.0,25.561708290071692,0.0,-25.561708290071692,6.0,886.0,7.0,-100.0,-100.0,0.0,2.461295720718103,-0.021096820463298027,-0.07119324803352356
1,341,60,120.0,25.49931609252235,0.0,-25.49931609252235,6.0,886.0,7.0,-100.0,-100.0,0.0,2.6040809962037756,-0.022320694253175222,-0.06239219754934311
1,341,61,122.0,25.408174227864947,0.0,-25.408174227864947,6.0,886.0,7.0,-100.0,-100.0,0.0,2.6865704602591993,-0.023027746802221707,-0.09114186465740204
1,341,62,124.0,25.3507389164879,0.0,-25.3507389164879,6.0,886.0,7.0,-100.0,-100.0,0.0,2.913662609862585,-0.0249742509416793,-0.05743531137704849
1,341,63,126.0,25.2443954757764,0.0,-25.2443954757764,6.0,886.0,7.0,-100.0,-100.0,0.0,2.940332825216574,-0.02520285278757063,-0.10634344071149826
1,341,64,128.0,25.1829979866161,0.0,-25.1829979866161,6.0,886.0,7.0,-100.0,-100.0,0.0,3.223838918359409,-0.02763290501450922,-0.0613974891602993
1,341,65,130.0,25.062371239007916,0.0,-25.062371239007916,6.0,886.0,7.0,-100.0,-100.0,0.0,3.2419346239390427,-0.027788011062334656,-0.12062674760818481
1,341,66,132.0,24.999459356011357,0.0,-24.999459356011357,6.0,886.0,7.0,-100.0,-100.0,0.0,3.5724213207772575,-0.03062075417809078,-0.06291188299655914
1,341,67,134.0,24.86329668754479,0.0,-24.86329668754479,6.0,886.0,7.0,-100.0,-100.0,0.0,3.5652973721315027,-0.030559691761127168,-0.136162668466568
1,341,68,136.0,24.795415304542985,0.0,-24.795415304542985,6.0,886.0,7.0,-100.0,-100.0,0.0,3.947332033468349,-0.03383427457258585,-0.06788138300180435
1,341,69,138.0,24.6463059707894,0.0,-24.6463059707894,6.0,886.0,7.0,-100.0,-100.0,0.0,3.9308008356048587,-0.03369257859089879,-0.14910933375358582
1,341,70,140.0,24.575083404721227,0.0,-24.575083404721227,6.0,886.0,7.0,-100.0,-100.0,0.0,4.346631791008133,-0.03725684392292686,-0.07122256606817245
1,341,71,142.0,24.415859118045773,0.0,-24.415859118045773,6.0,886.0,7.0,-100.0,-100.0,0.0,4.309731249830774,-0.036940553569978066,-0.15922428667545319
1,341,72,144.0,24.3408593609347,0.0,-24.3408593609347,6.0,886.0,7.0,-100.0,-100.0,0.0,4.743059972921444,-0.0406547997678981,-0.07499975711107254
1,341,73,146.0,24.173321373702493,0.0,-24.173321373702493,6.0,886.0,7.0,-100.0,-100.0,0.0,4.688376336378202,-0.04018608288324173,-0.16753798723220825
1,341,74,148.0,24.0951889603748,0.0,-24.0951889603748,6.0,886.0,7.0,-100.0,-100.0,0.0,5.129677261872298,-0.0439686622446197,-0.07813241332769394
1,341,75,150.0,23.921267419995274,0.0,-23.921267419995274,6.0,886.0,7.0,-100.0,-100.0,0.0,5.054728152904414,-0.04332624131060926,-0.17392154037952423
1,341,76,152.0,23.84049312019488,0.0,-23.84049312019488,6.0,886.0,7.0,-100.0,-100.0,0.0,5.494937563907211,-0.04709946483349038,-0.08077429980039597
1,341,77,154.0,23.660840503813233,0.0,-23.660840503813233,6.0,886.0,7.0,-100.0,-100.0,0.0,5.399157461322908,-0.04627849252562492,-0.1796526163816452
1,341,78,156.0,23.577900871576276,0.0,-23.577900871576276,6.0,886.0,7.0,-100.0,-100.0,0.0,5.836906180541765,-0.050030624404643696,-0.08293963223695755
1,341,79,158.0,23.393562301935162,0.0,-23.393562301935162,6.0,886.0,7.0,-100.0,-100.0,0.0,5.719989504856997,-0.049028481470202834,-0.18433856964111328
1,341,80,160.0,23.308959610702004,0.0,-23.308959610702004,6.0,886.0,7.0,-100.0,-100.0,0.0,6.151985748056711,-0.05273130641191466,-0.08460269123315811
1,341,81,162.0,23.120305575372186,0.0,-23.120305575372186,6.0,886.0,7.0,-100.0,-100.0,0.0,6.0138336700001105,-0.0515471457428581,-0.18865403532981873
1,341,82,164.0,23.034246496798005,0.0,-23.034246496798005,6.0,886.0,7.0,-100.0,-100.0,0.0,6.440686949885813,-0.05520588814187839,-0.0860590785741806
1,341,83,166.0,22.842059157730546,0.0,-22.842059157730546,6.0,886.0,7.0,-100.0,-100.0,0.0,6.2827196242531445,-0.05385188249359839,-0.1921873390674591
1,341,84,168.0,22.75477869802853,0.0,-22.75477869802853,6.0,886.0,7.0,-100.0,-100.0,0.0,6.702662565868452,-0.057451393421729585,-0.08728045970201492
1,341,85,170.0,22.55939641589066,0.0,-22.55939641589066,6.0,886.0,7.0,-100.0,-100.0,0.0,6.526182998798309,-0.055938711418271225,-0.1953822821378708
1,341,86,172.0,22.470778167189565,0.0,-22.470778167189565,6.0,886.0,7.0,-100.0,-100.0,0.0,6.93984618394924,-0.05948439586242206,-0.08861824870109558
1,341,87,174.0,22.27275396877667,0.0,-22.27275396877667,6.0,886.0,7.0,-100.0,-100.0,0.0,6.7478366310605855,-0.057838599694805023,-0.1980241984128952
1,341,88,176.0,22.18262176954886,0.0,-22.18262176954886,6.0,886.0,7.0,-100.0,-100.0,0.0,7.154367551908053,-0.06132315044492618,-0.0901321992278099
1,341,89,178.0,21.98238664114615,0.0,-21.98238664114615,6.0,886.0,7.0,-100.0,-100.0,0.0,6.949924011431996,-0.05957077724084568,-0.20023512840270996
1,341,90,180.0,21.890910483838525,0.0,-21.890910483838525,6.0,886.0,7.0,-100.0,-100.0,0.0,7.348903385714213,-0.06299060044897897,-0.09147615730762482
1,341,91,182.0,21.68873276555678,0.0,-21.68873276555678,6.0,886.0,7.0,-100.0,-100.0,0.0,7.1330307282528205,-0.061140263385024186,-0.2021777182817459
1,341,92,184.0,21.596074849308934,0.0,-21.596074849308934,6.0,886.0,7.0,-100.0,-100.0,0.0,7.52484599431358,-0.06449867995125926,-0.0926579162478447
1,341,93,186.0,21.39223434025189,0.0,-21.39223434025189,6.0,886.0,7.0,-100.0,-100.0,0.0,7.298457609903061,-0.06255820808488338,-0.20384050905704498
1,341,94,188.0,21.298575282038655,0.0,-21.298575282038655,6.0,886.0,7.0,-100.0,-100.0,0.0,7.683311348936413,-0.06585695441945497,-0.09365905821323395
1,341,95,190.0,21.093295678438153,0.0,-21.093295678438153,6.0,886.0,7.0,-100.0,-100.0,0.0,7.447116498293613,-0.06383242712823098,-0.20527960360050201
1,341,96,192.0,20.998812571109738,0.0,-20.998812571109738,6.0,886.0,7.0,-100.0,-100.0,0.0,7.82542184794911,-0.06707504441099238,-0.09448310732841492
1,341,97,194.0,20.7923235296621,0.0,-20.7923235296621,6.0,886.0,7.0,-100.0,-100.0,0.0,7.580041416632914,-0.06497178357113927,-0.20648904144763947
1,341,98,196.0,20.697156421781983,0.0,-20.697156421781983,6.0,886.0,7.0,-100.0,-100.0,0.0,7.952081268786852,-0.0681606965896016,-0.09516710788011551
1,341,99,198.0,20.489666603447404,0.0,-20.489666603447404,6.0,886.0,7.0,-100.0,-100.0,0.0,7.698246392557856,-0.06598496907906734,-0.20748981833457947
1,341,100,200.0,20.39394144708058,0.0,-20.39394144708058,6.0,886.0,7.0,-100.0,-100.0,0.0,8.064318260506214,-0.06912272794719612,-0.0957251563668251
1,341,101,202.0,20.185647785605397,0.0,-20.185647785605397,6.0,886.0,7.0,-100.0,-100.0,0.0,7.802736712318115,-0.06688060039129813,-0.20829366147518158
1,341,102,204.0,20.08946329349419,0.0,-20.08946329349419,6.0,886.0,7.0,-100.0,-100.0,0.0,8.163104409825477,-0.06996946636993266,-0.09618449211120605
1,341,103,206.0,19.8805576711311,0.0,-19.8805576711311,6.0,886.0,7.0,-100.0,-100.0,0.0,7.894535744779296,-0.0676674492409654,-0.20890562236309052
1,341,104,208.0,19.784007310809102,0.0,-19.784007310809102,6.0,886.0,7.0,-100.0,-100.0,0.0,8.249392257095264,-0.07070907648938798,-0.0965503603219986
1,341,105,210.0,19.574654385389294,0.0,-19.574654385389294,6.0,886.0,7.0,-100.0,-100.0,0.0,7.974532985425959,-0.06835313987507964,-0.20935292541980743
1,341,106,212.0,19.477817207516637,0.0,-19.477817207516637,6.0,886.0,7.0,-100.0,-100.0,0.0,8.324130831563851,-0.07134969284197586,-0.09683717787265778
1,341,107,214.0,19.268180921615567,0.0,-19.268180921615567,6.0,886.0,7.0,-100.0,-100.0,0.0,8.043663394675022,-0.06894568624007161,-0.20963628590106964
1,341,108,216.0,19.17112293088576,0.0,-19.17112293088576,6.0,886.0,7.0,-100.0,-100.0,0.0,8.388169701518528,-0.0718985974415874,-0.09705799072980881
1,341,109,218.0,18.96134326601168,0.0,-18.96134326601168,6.0,886.0,7.0,-100.0,-100.0,0.0,8.102764689032652,-0.06945226876313702,-0.20977966487407684
1,341,110,220.0,18.864117920340504,0.0,-18.864117920340504,6.0,886.0,7.0,-100.0,-100.0,0.0,8.442393749490257,-0.07236337499563078,-0.09722534567117691
1,341,111,222.0,18.654314115585294,0.0,-18.654314115585294,6.0,886.0,7.0,-100.0,-100.0,0.0,8.152703883235755,-0.06988031899916362,-0.20980380475521088
1,341,112,224.0,18.55698385828873,0.0,-18.55698385828873,6.0,886.0,7.0,-100.0,-100.0,0.0,8.487697291666697,-0.07275169107142884,-0.0973302572965622
1,341,113,226.0,18.347262740076985,0.0,-18.347262740076985,6.0,886.0,7.0,-100.0,-100.0,0.0,8.194242331805397,-0.07023636284404626,-0.20972111821174622
1,341,114,228.0,18.24987180525204,0.0,-18.24987180525204,6.0,886.0,7.0,-100.0,-100.0,0.0,8.524834886809494,-0.07307001331550995,-0.09739093482494354
1,341,115,230.0,18.040329530776944,0.0,-18.040329530776944,6.0,886.0,7.0,-100.0,-100.0,0.0,8.22815918748715,-0.07052707874988985,-0.20954227447509766
1,341,116,232.0,17.942943535686936,0.0,-17.942943535686936,6.0,886.0,7.0,-100.0,-100.0,0.0,8.55456794798289,-0.07332486812556764,-0.09738599509000778
1,341,117,234.0,17.733666457177605,0.0,-17.733666457177605,6.0,886.0,7.0,-100.0,-100.0,0.0,8.255029828788055,-0.07075739853246904,-0.20927707850933075
1,341,118,236.0,17.6363231986179,0.0,-17.6363231986179,6.0,886.0,7.0,-100.0,-100.0,0.0,8.577468968373925,-0.07352116258606221,-0.09734325855970383
1,341,119,238.0,17.42741104954621,0.0,-17.42741104954621,6.0,886.0,7.0,-100.0,-100.0,0.0,8.275519682435375,-0.07093302584944608,-0.20891214907169342
1,341,120,240.0,17.330170661152806,0.0,-17.330170661152806,6.0,886.0,7.0,-100.0,-100.0,0.0,8.594068933736878,-0.07366344800345896,-0.0972403883934021
1,341,121,242.0,17.121695667447057,0.0,-17.121695667447057,6.0,886.0,7.0,-100.0,-100.0,0.0,8.289990622249263,-0.07105706247642227,-0.2084749937057495
1,341,122,244.0,17.024604976119008,0.0,-17.024604976119008,6.0,886.0,7.0,-100.0,-100.0,0.0,8.604841082745585,-0.07375578070924788,-0.0970906913280487
1,341,123,246.0,16.816651150526013,0.0,-16.816651150526013,6.0,886.0,7.0,-100.0,-100.0,0.0,8.298941315995833,-0.07113378270853572,-0.2079538255929947
1,341,124,248.0,16.719755031110253,0.0,-16.719755031110253,6.0,886.0,7.0,-100.0,-100.0,0.0,8.610174005138349,-0.07380149147261442,-0.09689611941576004
1,341,125,250.0,16.51239635789534,0.0,-16.51239635789534,6.0,886.0,7.0,-100.0,-100.0,0.0,8.30273363856057,-0.07116628833051918,-0.20735867321491241
1,341,126,252.0,16.41575133794686,0.0,-16.41575133794686,6.0,886.0,7.0,-100.0,-100.0,0.0,8.610448241893405,-0.07380384207337205,-0.09664501994848251
1,341,127,254.0,16.209050655306783,0.0,-16.209050655306783,6.0,886.0,7.0,-100.0,-100.0,0.0,8.301650032194361,-0.07115700027595168,-0.20670068264007568
1,341,128,256.0,16.11269431555411,0.0,-16.11269431555411,6.0,886.0,7.0,-100.0,-100.0,0.0,8.60597840541952,-0.07376552918931019,-0.0963563397526741
1,341,129,258.0,15.906713612319436,0.0,-15.906713612319436,6.0,886.0,7.0,-100.0,-100.0,0.0,8.296075581397224,-0.07110921926911906,-0.20598070323467255
1,341,130,260.0,15.810693241597619,0.0,-15.810693241597619,6.0,886.0,7.0,-100.0,-100.0,0.0,8.597117351729628,-0.07368957730053967,-0.09602037072181702
1,341,131,262.0,15.605479426623788,0.0,-15.605479426623788,6.0,886.0,7.0,-100.0,-100.0,0.0,8.28627799733248,-0.07102523997713554,-0.20521381497383118
1,341,132,264.0,15.50984199339291,0.0,-15.50984199339291,6.0,886.0,7.0,-100.0,-100.0,0.0,8.584187230461666,-0.07357874768967142,-0.09563743323087692
1,341,133,266.0,15.305451735795941,0.0,-15.305451735795941,6.0,886.0,7.0,-100.0,-100.0,0.0,8.272550399019106,-0.07090757484873521,-0.2043902575969696
1,341,134,268.0,15.210225075425114,0.0,-15.210225075425114,6.0,886.0,7.0,-100.0,-100.0,0.0,8.567401437473704,-0.07343486946406032,-0.09522666037082672
1,341,135,270.0,15.006703779043164,0.0,-15.006703779043164,6.0,886.0,7.0,-100.0,-100.0,0.0,8.255187297241962,-0.07075874826207396,-0.20352129638195038
1,341,136,272.0,14.911930441798177,0.0,-14.911930441798177,6.0,886.0,7.0,-100.0,-100.0,0.0,8.54708613471273,-0.0732607382975377,-0.09477333724498749
1,341,137,274.0,14.709309533180203,0.0,-14.709309533180203,6.0,886.0,7.0,-100.0,-100.0,0.0,8.234405702363903,-0.07058062030597632,-0.20262090861797333
1,341,138,276.0,14.615014195383992,0.0,-14.615014195383992,6.0,886.0,7.0,-100.0,-100.0,0.0,8.523511759343966,-0.07305867222294829,-0.09429533779621124
1,341,139,278.0,14.41332492226502,0.0,-14.41332492226502,6.0,886.0,7.0,-100.0,-100.0,0.0,8.210545047553376,-0.07037610040760037,-0.20168927311897278
1,341,140,280.0,14.319539628864732,0.0,-14.319539628864732,6.0,886.0,7.0,-100.0,-100.0,0.0,8.496986314492812,-0.07283131126708126,-0.09378529340028763
1,341,141,282.0,14.118812985660043,0.0,-14.118812985660043,6.0,886.0,7.0,-100.0,-100.0,0.0,8.183844876819014,-0.07014724180130584,-0.20072664320468903
1,341,142,284.0,14.0255647226586,0.0,-14.0255647226586,6.0,886.0,7.0,-100.0,-100.0,0.0,8.467727837638797,-0.07258052432261827,-0.09324826300144196
1,341,143,286.0,13.82583384955069,0.0,-13.82583384955069,6.0,886.0,7.0,-100.0,-100.0,0.0,8.154529258813008,-0.06989596507554008,-0.19973087310791016
1,341,144,288.0,13.73312643164536,0.0,-13.73312643164536,6.0,886.0,7.0,-100.0,-100.0,0.0,8.435927643746439,-0.07230795123211234,-0.09270741790533066
1,341,145,290.0,13.534433200897183,0.0,-13.534433200897183,6.0,886.0,7.0,-100.0,-100.0,0.0,8.122894146026768,-0.06962480696594374,-0.19869323074817657
1,341,146,292.0,13.442280538321938,0.0,-13.442280538321938,6.0,886.0,7.0,-100.0,-100.0,0.0,8.401807144724962,-0.07201548981192826,-0.0921526625752449
1,341,147,294.0,13.244658611656632,0.0,-13.244658611656632,6.0,886.0,7.0,-100.0,-100.0,0.0,8.089086289208112,-0.06933502533606953,-0.1976219266653061
1,341,148,296.0,13.153052642883267,0.0,-13.153052642883267,6.0,886.0,7.0,-100.0,-100.0,0.0,8.365542636710344,-0.07170465117180296,-0.09160596877336502
1,341,149,298.0,12.956521943153348,0.0,-12.956521943153348,6.0,886.0,7.0,-100.0,-100.0,0.0,8.053381692986058,-0.06902898593988051,-0.19653069972991943
1,341,150,300.0,12.865470528544392,0.0,-12.865470528544392,6.0,886.0,7.0,-100.0,-100.0,0.0,8.327456659267405,-0.07137819993657776,-0.09105141460895538
1,341,151,302.0,12.67004679137608,0.0,-12.67004679137608,6.0,886.0,7.0,-100.0,-100.0,0.0,8.01598768969241,-0.06870846591164924,-0.19542373716831207
1,341,152,304.0,12.579548172594514,0.0,-12.579548172594514,6.0,886.0,7.0,-100.0,-100.0,0.0,8.287758973980578,-0.07103793406269067,-0.09049861878156662
1,341,153,306.0,12.385251425148454,0.0,-12.385251425148454,6.0,886.0,7.0,-100.0,-100.0,0.0,7.9771450437768605,-0.06837552894665881,-0.19429674744606018
1,341,154,308.0,12.295293316186871,0.0,-12.295293316186871,6.0,886.0,7.0,-100.0,-100.0,0.0,8.246644619121218,-0.0706855253067533,-0.08995810896158218
1,341,155,310.0,12.10212914639851,0.0,-12.10212914639851,6.0,886.0,7.0,-100.0,-100.0,0.0,7.937086021472186,-0.06803216589833302,-0.1931641697883606
1,341,156,312.0,12.012706674577203,0.0,-12.012706674577203,6.0,886.0,7.0,-100.0,-100.0,0.0,8.204400282311036,-0.07032343099123746,-0.08942247182130814
1,341,157,314.0,11.820691473723855,0.0,-11.820691473723855,6.0,886.0,7.0,-100.0,-100.0,0.0,7.896030647478017,-0.06768026269266872,-0.19201520085334778
1,341,158,316.0,11.731784954608884,0.0,-11.731784954608884,6.0,886.0,7.0,-100.0,-100.0,0.0,8.161167705631472,-0.06995286604826977,-0.08890651911497116
1,341,159,318.0,11.540912210883107,0.0,-11.540912210883107,6.0,886.0,7.0,-100.0,-100.0,0.0,7.854185695994804,-0.06732159167995547,-0.19087274372577667
1,341,160,320.0,11.452504329325166,0.0,-11.452504329325166,6.0,886.0,7.0,-100.0,-100.0,0.0,8.117255403674967,-0.06957647488864259,-0.08840788155794144
1,341,161,322.0,11.262768723012414,0.0,-11.262768723012414,6.0,886.0,7.0,-100.0,-100.0,0.0,7.811817687264769,-0.06695843731941231,-0.18973560631275177
1,341,162,324.0,11.17486169928452,0.0,-11.17486169928452,6.0,886.0,7.0,-100.0,-100.0,0.0,8.072898151286644,-0.06919626986817123,-0.08790702372789383
