run_id,run_dir,tail_mae,overshoot,cost,duration_s
run_1780114600_505386ba,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780114600_505386ba,0.8932146056493123,0.9197392463684082,9.352417418752587,1197.716267824173
run_1780109011_4f0f58c4,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780109011_4f0f58c4,0.9181647141774495,0.9197392463684082,9.377367527280724,1197.7189409732819
run_1780118326_d451c64a,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780118326_d451c64a,1.1078609720865886,0.9197392463684082,9.567063785189863,1197.7061262130737
run_1780107148_426ead8a,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780107148_426ead8a,1.1304217847188314,0.9197392463684082,9.589624597822105,1197.7054467201233
run_1777602064_7154439e,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777602064_7154439e,0.7164501428604126,0.9637908935546876,10.005379007849845,1197.045265197754
run_1777600200_2804c97f,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777600200_2804c97f,0.7628022951145109,0.9637908935546876,10.051731160103943,1197.7837011814117
run_1779898170_9352d72b,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779898170_9352d72b,0.7671935439505846,0.9637908935546876,10.056122408940016,1197.6051967144012
run_1780528243_a1d000ef,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780528243_a1d000ef,0.2411034297943115,1.0078577995300293,10.398876870529438,1197.7129878997803
run_1780112737_aca75265,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780112737_aca75265,1.1191362669301588,0.9637908935546876,10.40806513191959,1197.7066721916199
val_1777551547_791c3041,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\val_1777551547_791c3041,0.2792545986175537,1.0078577995300293,10.43702803935268,1196.887764930725
run_1777423155_f6085e3f,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777423155_f6085e3f,0.3256291281741323,1.0078577995300293,10.48340256890926,1198.0864062309265
run_1779762606_d94b9dc8,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779762606_d94b9dc8,0.7135303927139497,1.0078577995300293,10.871303833449076,1198.400497674942
run_1779899553_a8374d89,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779899553_a8374d89,0.7224720811843872,1.0078577995300293,10.880245521919514,1197.7171099185944
run_1777610224_40349378,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777610224_40349378,0.7541993967692058,1.0078577995300293,10.911972837504333,1197.8703515529633
run_1779787705_e81a0f5c,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779787705_e81a0f5c,0.7916103998819987,1.0078577995300293,10.949383840617125,1197.8352003097534
run_1778911869_11231679,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778911869_11231679,0.0967262506484985,1.0519099235534668,11.161871123351101,1197.4581911563873
run_1780540804_9e56ad78,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780540804_9e56ad78,0.1992801761627197,1.0519099235534668,11.264425048865323,1197.7152690887451
run_1780538941_5f735dc2,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780538941_5f735dc2,0.20567360560099282,1.0519099235534668,11.270818478303596,1197.717072725296
run_1780535215_47d52d19,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780535215_47d52d19,0.21920809586842854,1.0519099235534668,11.284352968571032,1197.711446762085
run_1777942732_01cc2724,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777942732_01cc2724,0.3780596615080052,1.0519099235534668,11.443204534210608,1197.1747329235077
run_1777428209_ac003420,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777428209_ac003420,0.4319197743438011,1.0519099235534668,11.497064647046404,1198.2661390304565
run_1779903570_13cac5b2,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779903570_13cac5b2,0.6994093084335327,1.0519099235534668,11.764554181136136,1197.7052516937256
run_1777925956_723af351,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777925956_723af351,0.7724868326424704,1.0519099235534668,11.837631705345075,1196.909725189209
run_1780529626_222115b5,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780529626_222115b5,0.16038898613761823,1.09598970413208,12.172323301772863,1197.7134664058685
run_1780537078_343f2a9f,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780537078_343f2a9f,0.18485205809275307,1.09598970413208,12.196786373727997,1197.7119252681732
run_1780531489_5f4a454f,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780531489_5f4a454f,0.2052991978327433,1.09598970413208,12.217233513467988,1197.7086470127106
run_1780533352_8b386761,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1780533352_8b386761,0.21940547784169515,1.09598970413208,12.23133979347694,1197.7109508514404
run_1777446440_c3e64395,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777446440_c3e64395,0.24382410730634416,1.09598970413208,12.255758422941588,1195.4096784591675
run_1777450214_076229ed,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777450214_076229ed,0.409507743382858,1.09598970413208,12.421442059018101,1196.121398448944
run_1778915597_b80b0b7e,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778915597_b80b0b7e,0.44472007910410566,1.09598970413208,12.456654394739349,1197.6696274280548
run_1778913734_0069f357,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1778913734_0069f357,0.2879182108296644,1.1400408744812012,13.284850165708283,1197.5550644397736
run_1779928086_9eb30ae4,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779928086_9eb30ae4,0.22585526784261067,1.1841039657592771,14.246877285111086,1197.7176728248596
run_1779924360_d431a2c1,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779924360_d431a2c1,0.24286715030670167,1.1841039657592771,14.263889167575176,1197.7180573940277
mpc_replay_1780021364_d43e0964,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\mpc_replay_1780021364_d43e0964,0.3294793446858724,1.1841039657592771,14.350501361954347,1237.9617993831635
mpc_replay_1780511940_dd449526,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\mpc_replay_1780511940_dd449526,0.36883153915405276,1.1841039657592771,14.389853556422528,1238.003470659256
mpc_replay_1780013644_d06916b6,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\mpc_replay_1780013644_d06916b6,0.1706966654459635,1.22816801071167,15.254663290800568,1227.9946434497833
run_1779935538_c61b7463,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779935538_c61b7463,0.19504329522450764,1.22816801071167,15.279009920579114,1197.7091224193573
run_1779931812_f1e0225a,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779931812_f1e0225a,0.24473853747049967,1.22816801071167,15.328705162825106,1197.713339805603
run_1777456956_e561b7c6,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777456956_e561b7c6,0.4609228650184527,1.22816801071167,15.544889490373059,1198.4547436237335
run_1777444702_d1f9b426,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777444702_d1f9b426,0.5082538514861261,1.22816801071167,15.592220476840732,1176.7783110141754
run_1777453584_f0af401c,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777453584_f0af401c,0.5202210807800293,1.22816801071167,15.604187706134635,1197.9683170318604
run_1779905433_22a312d0,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779905433_22a312d0,0.8578994480768839,1.22816801071167,15.94186607343149,1197.7100307941437
run_1776901967_e041991f,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1776901967_e041991f,0.46777189572652184,1.2722172737121582,16.653139811042486,1197.802490234375
run_1779914204_8c30dd2d,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779914204_8c30dd2d,0.6077432616551717,1.2722172737121582,16.793111176971138,1197.70565700531
run_1779901416_3b4e472f,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779901416_3b4e472f,0.6850620868594147,1.2722172737121582,16.87043000217538,1197.713594198227
run_1779929949_cb29c31b,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779929949_cb29c31b,0.2247743797302246,1.316293716430664,17.55106585887872,1197.7169287204742
run_1777949478_5d01c32f,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1777949478_5d01c32f,0.4585519299459298,1.316293716430664,17.784843409094425,1197.7718527317047
run_1776805147_3479c29e,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1776805147_3479c29e,0.7855566868551602,1.316293716430664,18.111848166003654,1197.1177530288696
run_1779926223_3c95200f,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779926223_3c95200f,0.23719355275860657,1.3603544235229492,18.742835128743163,1197.7097027301788
run_1779933675_89ef249d,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779933675_89ef249d,0.25770472049713133,1.3603544235229492,18.763346296481686,1197.706000328064
run_1779922497_1b429ac0,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\run_1779922497_1b429ac0,0.2629871940612793,1.3603544235229492,18.768628770045833,1197.7137851715088
mpc_replay_1780482474_94c367ac,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\mpc_replay_1780482474_94c367ac,0.31100781917572023,1.3603544235229492,18.816649395160276,1238.0057411193848
val_1777579663_b384ac56,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\val_1777579663_b384ac56,0.47250100227685465,1.3603544235229492,18.97814257826141,1197.769688129425
val_1777574067_29107dcc,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\val_1777574067_29107dcc,0.48487709210164526,1.3603544235229492,18.9905186680862,1197.944376707077
val_1777568473_0e3b553e,G:\Other computers\My Laptop (1)\deepvac\scripts\optimization\run_history\val_1777568473_0e3b553e,0.5098989477189276,1.3603544235229492,19.015540523703482,1196.9431443214417
