run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,tail_mae,jitter_std,overshoot
run_1780105765_38936591,far,19.0,926.0,1.0,21.336936705374594,191,22.83904266357422,0.0,1197.7057497501373,19.77168116145109,381.70320415496826,,,,,
run_1780105765_38936591,mid,19.0,432.0,48.0,3.690283923749445,57,22.83904266357422,0.0,1197.7057497501373,,,6.321055642345495,0.052975610257669725,,,
run_1780105765_38936591,near,1.0,6.0,2.0,9.003202336888464,352,22.83904266357422,0.0,1197.7057497501373,,,,,1.1747971165259152,1.0298482115664551,0.06591398589568827
