"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae","cost","tail_mae","overshoot"
"run_1778842665_478b14a2","1778843147.2737","1778844346.3581786","1199.0844786167145","559","27.151344299316406","0.0","schedule[1]","7","966","1","11","650","16","16","105","56","140.54698557789592","7.095697109844522","34.89083127261629","0.5874079168737829","1.5806069374084473"
