"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777148879_62f24233","1777149361.1330512","1777150559.7126634","1198.5796122550964","599","27.151344299316406","0.0","band_gp_bo","7","966","1","10","694","8","16","105","56","141.22092869354606","7.005337887892938"
