"run_id","timestamp","kp","ki","kd","temp","temp_ref","temp_raw","temp_u","temp_u_p","temp_u_i","temp_u_d","sq_error","mae"
"run_1775514024_8a045a38","1775514267.5508132","5.0","981.0","11.0","16.094364166259766","0.0","11.606159210205078","-100.0","-100.0","0.0","15.303886413574219","259.0285579161864","16.094364166259766"
"run_1775514024_8a045a38","1775514270.0751898","5.0","981.0","11.0","15.872759819030762","0.0","11.356854438781738","-100.0","-100.0","0.0","14.968267440795898","251.94450427263746","15.872759819030762"
"run_1775514024_8a045a38","1775514272.5926259","5.0","981.0","11.0","15.695489883422852","0.0","11.157426834106445","-100.0","-100.0","0.0","15.87350845336914","246.34840268062908","15.695489883422852"
"run_1775514024_8a045a38","1775514275.1213446","5.0","981.0","11.0","15.5625638961792","0.0","10.908154487609863","-100.0","-100.0","0.0","15.494208335876465","242.1933950226603","15.5625638961792"
"run_1775514024_8a045a38","1775514277.6527972","5.0","981.0","11.0","15.296683311462402","0.0","10.708768844604492","-100.0","-100.0","0.0","14.924942016601562","233.98852033117237","15.296683311462402"
"run_1775514024_8a045a38","1775514280.1644316","5.0","981.0","11.0","15.163745880126953","0.0","10.459531784057617","-100.0","-100.0","0.0","15.967009544372559","229.93918911706714","15.163745880126953"
"run_1775514024_8a045a38","1775514282.679522","5.0","981.0","11.0","14.98652172088623","0.0","10.35983657836914","-100.0","-100.0","0.0","15.380258560180664","224.59583329059478","14.98652172088623"
"run_1775514024_8a045a38","1775514285.1881833","5.0","981.0","11.0","14.764999389648438","0.0","10.010954856872559","-100.0","-100.0","0.0","15.424881935119629","218.00520697631873","14.764999389648438"
"run_1775514024_8a045a38","1775514287.6922483","5.0","981.0","11.0","14.587810516357422","0.0","9.911287307739258","-100.0","-100.0","0.0","15.78956413269043","212.8042156611482","14.587810516357422"
"run_1775514024_8a045a38","1775514290.1959395","5.0","981.0","11.0","14.366349220275879","0.0","9.662142753601074","-100.0","-100.0","0.0","15.843389511108398","206.39198991892135","14.366349220275879"
"run_1775514024_8a045a38","1775514292.7038667","5.0","981.0","11.0","14.189144134521484","0.0","9.462786674499512","-100.0","-100.0","0.0","16.20616912841797","201.33181127022544","14.189144134521484"
"run_1775514024_8a045a38","1775514295.2026854","5.0","981.0","11.0","14.100564956665039","0.0","9.263489723205566","-100.0","-100.0","0.0","15.77922534942627","198.82593209713013","14.100564956665039"
"run_1775514024_8a045a38","1775514297.7172654","5.0","981.0","11.0","13.790572166442871","0.0","9.01439380645752","-100.0","-100.0","0.0","15.663912773132324","190.17988067786882","13.790572166442871"
"run_1775514024_8a045a38","1775514300.2267306","5.0","981.0","11.0","13.70199203491211","0.0","8.815058708190918","-100.0","-100.0","0.0","16.197322845458984","187.7445857247949","13.70199203491211"
"run_1775514024_8a045a38","1775514302.7456307","5.0","981.0","11.0","13.524840354919434","0.0","8.715445518493652","-100.0","-100.0","0.0","15.588109016418457","182.92130662605723","13.524840354919434"
"run_1775514024_8a045a38","1775514305.2536736","5.0","981.0","11.0","13.30342960357666","0.0","8.366738319396973","-100.0","-100.0","0.0","15.621026039123535","176.98123921731985","13.30342960357666"
"run_1775514024_8a045a38","1775514307.7659543","5.0","981.0","11.0","13.126331329345703","0.0","8.267122268676758","-100.0","-100.0","0.0","15.96652889251709","172.30057416776253","13.126331329345703"
"run_1775514024_8a045a38","1775514310.2820597","5.0","981.0","11.0","12.949228286743164","0.0","8.06788158416748","-100.0","-100.0","0.0","15.553789138793945","167.6825132221893","12.949228286743164"
"run_1775514024_8a045a38","1775514312.801166","5.0","981.0","11.0","12.727863311767578","0.0","7.818845272064209","-100.0","-100.0","0.0","16.39247703552246","161.99850448303914","12.727863311767578"
"run_1775514024_8a045a38","1775514315.3237965","5.0","981.0","11.0","12.639328002929688","0.0","7.61964750289917","-100.0","-100.0","0.0","15.958206176757812","159.75261236564256","12.639328002929688"
"run_1775514024_8a045a38","1775514317.8401103","5.0","981.0","11.0","12.373730659484863","0.0","7.420446872711182","-100.0","-100.0","0.0","15.361825942993164","153.1092104334757","12.373730659484863"
"run_1775514024_8a045a38","1775514320.356401","5.0","981.0","11.0","12.152406692504883","0.0","7.171457767486572","-100.0","-100.0","0.0","16.412490844726562","147.68098842003747","12.152406692504883"
"run_1775514024_8a045a38","1775514322.8866262","5.0","981.0","11.0","12.063891410827637","0.0","7.071877479553223","-100.0","-100.0","0.0","15.782432556152344","145.53747597224083","12.063891410827637"
"run_1775514024_8a045a38","1775514325.4124641","5.0","981.0","11.0","11.798316955566406","0.0","6.773106575012207","-100.0","-100.0","0.0","15.377192497253418","139.20028298400575","11.798316955566406"
"run_1775514024_8a045a38","1775514327.9319685","5.0","981.0","11.0","11.70981216430664","0.0","6.573972702026367","-100.0","-100.0","0.0","15.763749122619629","137.11970092334377","11.70981216430664"
"run_1775514024_8a045a38","1775514330.4543457","5.0","981.0","11.0","11.532794952392578","0.0","6.474394798278809","-100.0","-100.0","0.0","15.378846168518066","133.00535941393173","11.532794952392578"
"run_1775514024_8a045a38","1775514332.9832625","5.0","981.0","11.0","11.311535835266113","0.0","6.125927448272705","-100.0","-100.0","0.0","16.260387420654297","127.95084295250945","11.311535835266113"
"run_1775514024_8a045a38","1775514335.513984","5.0","981.0","11.0","11.134557723999023","0.0","6.0263776779174805","-100.0","-100.0","0.0","15.843209266662598","123.97837570906631","11.134557723999023"
"run_1775514024_8a045a38","1775514338.4460478","5.0","981.0","11.0","10.957576751708984","0.0","5.827274322509766","-100.0","-100.0","0.0","15.446864128112793","120.06848826959322","10.957576751708984"
"run_1775514024_8a045a38","1775514340.9633842","5.0","981.0","11.0","10.780590057373047","0.0","5.528631687164307","-100.0","-100.0","0.0","15.863334655761719","116.2211219851306","10.780590057373047"
"run_1775514024_8a045a38","1775514343.4847214","5.0","981.0","11.0","10.603660583496094","0.0","5.429118633270264","-100.0","-100.0","0.0","15.519097328186035","112.43761776998872","10.603660583496094"
"run_1775514024_8a045a38","1775514346.0147686","5.0","981.0","11.0","10.42669677734375","0.0","5.2300333976745605","-100.0","-100.0","0.0","14.964595794677734","108.71600568667054","10.42669677734375"
"run_1775514024_8a045a38","1775514348.5506825","5.0","981.0","11.0","10.249772071838379","0.0","5.030993461608887","-100.0","-100.0","0.0","15.627555847167969","105.05782752463801","10.249772071838379"
"run_1775514024_8a045a38","1775514351.0646832","5.0","981.0","11.0","10.161300659179688","0.0","4.782171249389648","-100.0","-100.0","0.0","15.769786834716797","103.25203108624555","10.161300659179688"
"run_1775514024_8a045a38","1775514353.5865066","5.0","981.0","11.0","9.851696014404297","0.0","4.583157539367676","-100.0","-100.0","0.0","15.190879821777344","97.05591436022951","9.851696014404297"
"run_1775514024_8a045a38","1775514356.1109562","5.0","981.0","11.0","9.763250350952148","0.0","4.3841423988342285","-100.0","-100.0","0.0","15.822027206420898","95.32105741536725","9.763250350952148"
"run_1775514024_8a045a38","1775514358.6220953","5.0","981.0","11.0","9.586321830749512","0.0","4.28461217880249","-100.0","-100.0","0.0","15.266281127929688","91.89756624270467","9.586321830749512"
"run_1775514024_8a045a38","1775514361.1515338","5.0","981.0","11.0","9.409448623657227","0.0","3.9861607551574707","-100.0","-100.0","0.0","14.931121826171875","88.53772340124488","9.409448623657227"
"run_1775514024_8a045a38","1775514363.6854968","5.0","981.0","11.0","9.232601165771484","0.0","3.8866770267486572","-100.0","-100.0","0.0","15.376959800720215","85.24092428620497","9.232601165771484"
"run_1775514024_8a045a38","1775514366.2028584","5.0","981.0","11.0","9.055721282958984","0.0","3.68768572807312","-100.0","-100.0","0.0","15.540212631225586","82.00608795463631","9.055721282958984"
"run_1775514024_8a045a38","1775514368.7336895","5.0","981.0","11.0","8.834650039672852","0.0","3.4389805793762207","-100.0","-100.0","0.0","14.973650932312012","78.05104132349152","8.834650039672852"
"run_1775514024_8a045a38","1775514371.2467802","5.0","981.0","11.0","8.74625015258789","0.0","3.2400341033935547","-100.0","-100.0","0.0","15.606429100036621","76.4968917316437","8.74625015258789"
"run_1775514024_8a045a38","1775514373.7554247","5.0","981.0","11.0","8.56939697265625","0.0","3.140571355819702","-100.0","-100.0","0.0","15.061388969421387","73.4345644749701","8.56939697265625"
"run_1775514024_8a045a38","1775514376.2880018","5.0","981.0","11.0","8.392584800720215","0.0","2.842191696166992","-100.0","-100.0","0.0","14.736607551574707","70.43547963727997","8.392584800720215"
"run_1775514024_8a045a38","1775514378.7966318","5.0","981.0","11.0","8.215742111206055","0.0","2.7427096366882324","-100.0","-100.0","0.0","15.181700706481934","67.49841843784452","8.215742111206055"
"run_1775514024_8a045a38","1775514381.3277621","5.0","981.0","11.0","8.038980484008789","0.0","2.543853282928467","-100.0","-100.0","0.0","14.876429557800293","64.62520722227418","8.038980484008789"
"run_1775514024_8a045a38","1775514383.8562374","5.0","981.0","11.0","7.862157821655273","0.0","2.3449275493621826","-100.0","-100.0","0.0","15.326444625854492","61.813525612615194","7.862157821655273"
"run_1775514024_8a045a38","1775514386.37782","5.0","981.0","11.0","7.685389041900635","0.0","2.1460623741149902","-100.0","-100.0","0.0","15.036808013916016","59.06520472536636","7.685389041900635"
"run_1775514024_8a045a38","1775514388.9196296","5.0","981.0","11.0","7.5086164474487305","0.0","1.9471931457519531","-100.0","-100.0","0.0","14.517998695373535","56.379320954897594","7.5086164474487305"
"run_1775514024_8a045a38","1775514391.4362094","5.0","981.0","11.0","7.331868648529053","0.0","1.7483525276184082","-100.0","-100.0","0.0","15.213300704956055","53.75629787928324","7.331868648529053"
"run_1775514024_8a045a38","1775514393.9599922","5.0","981.0","11.0","7.243470191955566","0.0","1.5494753122329712","-100.0","-100.0","0.0","14.705501556396484","52.46786042174881","7.243470191955566"
"run_1775514024_8a045a38","1775514396.4805708","5.0","981.0","11.0","7.066725254058838","0.0","1.4500659704208374","-100.0","-100.0","0.0","14.447983741760254","49.93860581635295","7.066725254058838"
"run_1775514024_8a045a38","1775514398.997422","5.0","981.0","11.0","6.89003324508667","0.0","1.1518203020095825","-100.0","-100.0","0.0","14.919808387756348","47.47255811839955","6.89003324508667"
"run_1775514024_8a045a38","1775514401.5440333","5.0","981.0","11.0","6.713279724121094","0.0","1.0524399280548096","-100.0","-100.0","0.0","14.667703628540039","45.06812465429539","6.713279724121094"
"run_1775514024_8a045a38","1775514404.0800617","5.0","981.0","11.0","6.536581993103027","0.0","0.8536547422409058","-100.0","-100.0","0.0","14.41528034210205","42.726904152558745","6.536581993103027"
"run_1775514024_8a045a38","1775514406.5813692","5.0","981.0","11.0","6.404041767120361","0.0","0.7045475244522095","-100.0","-100.0","0.0","14.917661666870117","41.01175095502208","6.404041767120361"
"run_1775514024_8a045a38","1775514409.1218867","5.0","981.0","11.0","6.271509647369385","0.0","0.45606836676597595","-100.0","-100.0","0.0","14.6657075881958","39.331833257047265","6.271509647369385"
"run_1775514024_8a045a38","1775514411.641957","5.0","981.0","11.0","6.050678253173828","0.0","0.30701321363449097","-100.0","-100.0","0.0","13.719569206237793","36.61070732343069","6.050678253173828"
"run_1775514024_8a045a38","1775514414.1845284","5.0","981.0","11.0","5.918161392211914","0.0","0.058563634753227234","-100.0","-100.0","-0.22798524796962738","14.444001197814941","35.02463426426766","5.918161392211914"
"run_1775514024_8a045a38","1775514416.6994007","5.0","981.0","11.0","5.785650253295898","0.0","0.00885683298110962","-100.0","-100.0","-0.5814882516860962","13.532654762268066","33.473748853462894","5.785650253295898"
"run_1775514024_8a045a38","1775514419.20851","5.0","981.0","11.0","5.609006881713867","0.0","-0.2892242670059204","-96.6846923828125","-100.0","-0.8101041316986084","13.828372955322266","31.46095819911352","5.609006881713867"
"run_1775514024_8a045a38","1775514421.7322369","5.0","981.0","11.0","5.432346343994141","0.0","-0.3886098265647888","-93.68390655517578","-100.0","-1.143078327178955","14.339868545532227","29.510386801106506","5.432346343994141"
