"run_id","band","kp","ki","kd","cost","valid","n_samples","start_temp","target_temp","initial_error","duration_s","far_mae","time_to_reach_mid_band","mid_mae","overshoot_risk","aggressive_slope_near_target","tail_mae","jitter_std","steady_state_bias","overshoot"
"run_1775514024_8a045a38","far","5.0","981.0","11.0","29.45316752259796","True","148","24.57208251953125","0.0","24.57208251953125","898.6176795959473","18.24708633487289","373.53603959083557","","","","","","",""
"run_1775514024_8a045a38","mid","5.0","981.0","11.0","4.519564698177819","True","32","24.57208251953125","0.0","24.57208251953125","898.6176795959473","","","4.440659157931805","0.0","0.05260369349734276","","","",""
"run_1775514024_8a045a38","near","5.0","981.0","11.0","6.83467274886955","True","177","24.57208251953125","0.0","24.57208251953125","898.6176795959473","","","","","","0.5659798648622301","0.028422861831798953","0.5659798648622301","0.3211410665041778"
