"run_id","band","kp","ki","kd","cost","valid","n_samples","start_temp","target_temp","initial_error","duration_s","far_mae","time_to_reach_mid_band","mid_mae","overshoot_risk","aggressive_slope_near_target","tail_mae","jitter_std","steady_state_bias","overshoot"
"run_1775516417_180b6a6a","far","6.0","997.0","16.0","30.919443871460707","True","153","26.350648880004883","0.0","26.350648880004883","896.438316822052","19.38976707645491","384.3225598335266","","","","","","",""
"run_1775516417_180b6a6a","mid","6.0","997.0","16.0","4.540372532425187","True","32","26.350648880004883","0.0","26.350648880004883","896.438316822052","","","4.45722158998251","0.0","0.05543396162845169","","","",""
"run_1775516417_180b6a6a","near","6.0","997.0","16.0","6.774720444003501","True","172","26.350648880004883","0.0","26.350648880004883","896.438316822052","","","","","","0.5665921502643161","0.020107235715619495","0.5665921502643161","0.3214309656692649"
