decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
1,0.0,27.0,-27.0,6.0,997.0,16.0,50.0,931.0,1.0,True,15.839291434875848,19.340356027583283,0.0,0.0,24.298188154399394,21.94548027217388,0.0,0.691366790902849,768,24,30,16672.37279999972
2,20.0,25.1548570394516,-25.1548570394516,50.0,931.0,1.0,50.0,1000.0,1.0,True,14.805501752381208,14.806188706358274,0.0,0.0,22.666634006053208,20.543552361428738,0.0,0.03987704561970388,768,2,30,17017.487600001914
3,40.0,23.50824125111103,-23.50824125111103,50.0,1000.0,1.0,50.0,1000.0,1.0,False,13.878279214724898,13.878279214724898,0.0,0.0,21.190411844290793,19.28039369173348,0.0,0.0,768,3,30,15575.263300001097
4,60.0,21.939548179507256,-21.939548179507256,50.0,1000.0,1.0,50.0,1000.0,1.0,False,13.020468289187022,13.020468289187022,0.0,0.0,19.837528957113197,18.105924995528767,0.0,0.0,768,3,30,15753.832000002149
5,80.0,20.543552361428738,-20.543552361428738,50.0,1000.0,1.0,30.0,825.0,1.0,True,12.11976932368798,12.281822119154386,0.0,0.0,18.77597403409697,16.724020244495478,0.0,0.25643946208479007,768,4,30,16222.145299998374
6,100.0,19.712220700399484,-19.712220700399484,30.0,825.0,1.0,33.0,868.0,1.0,True,11.026780958100893,11.127147765454138,0.0,0.0,17.35563694058995,15.11044295312604,0.0,0.043209341988262095,768,10,30,15846.641399999498
7,120.0,18.237518845067825,-18.237518845067825,33.0,868.0,1.0,15.0,988.0,8.0,True,10.049965119841136,10.16239339045831,0.0,0.0,15.901239057944622,13.733269048796501,0.0,0.3082783853962579,768,9,30,15507.155999999668
8,140.0,16.68871971772751,-16.68871971772751,15.0,988.0,8.0,10.0,686.0,1.0,True,8.819334535644705,9.006974761681244,0.0,0.0,14.285880364543603,11.91868921922287,0.0,0.2813853124548958,768,23,30,16573.380499998166
9,160.0,15.160040652321186,-15.160040652321186,10.0,686.0,1.0,10.0,1000.0,1.0,True,7.511442234101469,7.641796235687021,0.0,0.0,12.500371248092657,10.019106579886284,0.0,0.18146945397952202,768,11,30,17825.14870000159
10,180.0,13.401748439238872,-13.401748439238872,10.0,1000.0,1.0,8.0,658.0,1.0,True,6.33125545141129,6.4232433971231035,0.0,0.0,10.745271838522362,8.360421141551342,0.0,0.1990512931146937,768,7,30,15982.72260000158
11,200.0,11.633134243951645,-11.633134243951645,8.0,658.0,1.0,2.0,1000.0,1.0,True,5.09115751223121,5.285197762595102,0.0,0.0,8.929367386367327,6.606369784043636,0.0,0.20991429359266572,768,14,30,15409.480999998777
12,220.0,9.796313671336975,-9.796313671336975,2.0,1000.0,1.0,2.0,971.0,1.0,True,4.024281197440987,4.052493671473348,0.0,0.0,7.312541939384149,5.12321042077383,0.0,0.01675991772422337,768,8,30,15920.559900001535
13,240.0,8.129890805052128,-8.129890805052128,2.0,971.0,1.0,2.0,971.0,1.0,False,3.0029066278998897,3.0029066278998897,0.0,0.0,5.801276345616983,3.685302717552986,0.0,0.0,768,9,30,16125.542400000995
14,260.0,6.5991524364217184,-6.5991524364217184,2.0,971.0,1.0,35.0,827.0,1.0,True,1.633081072617736,2.034095330433532,0.0,0.0,3.404112562603162,1.8965644388808869,0.0,0.3976340656660257,768,15,30,15519.775000000664
15,280.0,3.6712078805430792,-3.6712078805430792,35.0,827.0,1.0,48.0,966.0,1.0,True,1.44629185642054,1.5672910351681204,0.0,0.0,1.7233163756667635,0.3750359415425919,0.456190497771424,0.17296149730435545,768,14,30,15654.150800000934
16,300.0,2.146951032744255,-2.146951032744255,48.0,966.0,1.0,2.0,675.0,20.0,True,4.83084331241076,70.63965904930713,0.03129523730603978,0.008467471183505921,0.7930307513102889,0.0003848533960990608,0.6402006471321243,0.8095575077248643,768,16,30,17233.06330000196
17,320.0,1.2010653670295142,-1.2010653670295142,2.0,675.0,20.0,2.0,675.0,20.0,False,7.009793432714903,7.009793432714903,0.05804180837003514,0.014775815366003543,0.2727410161402076,0.032092803332488984,0.3458717649184986,0.0,768,24,30,17295.81809999945
18,340.0,0.31529026286443695,-0.31529026286443695,2.0,675.0,20.0,1.0,282.0,15.0,True,7.428842064095296,53.54937838506421,0.06424053577939048,0.022936671347949723,0.1363284018007107,0.05240139557281509,0.13024342229199543,0.27351229872150135,768,24,30,16021.791299997858
19,360.0,-0.06424053577939048,0.06424053577939048,1.0,282.0,15.0,1.0,1.0,19.0,True,16.37197761941219,41.45572085885609,0.14419743983307853,0.04670869028923942,0.15948019293282414,0.3927315266773803,0.16034132868510156,0.20284681316955122,768,24,30,16118.103499997233
20,380.0,0.1060063568293117,-0.1060063568293117,1.0,1.0,19.0,1.0,1.0,15.0,True,14.528485632448076,16.242892505194764,0.12727217297651805,0.04780832833992172,0.1309266424534144,0.12727217297651805,0.13799079768437617,0.12154742509255279,768,24,30,16307.781999999861
21,400.0,-0.09257931174943224,0.09257931174943224,1.0,1.0,15.0,1.0,1000.0,20.0,True,6.358023753690729,23.847154460012995,0.05333947675535455,0.009738411541476718,0.4529894748392204,0.3242633079062216,0.23661205649024136,0.597007000953458,768,24,30,15764.21350000237
22,420.0,0.6326550924568437,-0.6326550924568437,1.0,1000.0,20.0,2.0,896.0,19.0,True,0.6537821725477506,0.6694943768695916,0.0,0.0,0.7780921588865264,0.22467272423091345,0.1925718287233285,0.06837212083316467,768,13,30,15653.406500001438
23,440.0,0.8887370860320516,-0.8887370860320516,2.0,896.0,19.0,1.0,925.0,16.0,True,0.38065383576936607,32.4239909995097,0.0,0.0,0.40774296489156164,0.004488225851673633,0.14796339325131175,0.09343433625933825,768,17,30,17053.24489999839
