decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
37,720.0,2.028456316271331,-2.028456316271331,2.0,1.0,16.0,50.0,1.0,20.0,True,32.531240770495515,53.52361057249528,0.3347360343323089,0.08294455176635901,0.9514419431623538,0.3347360343323089,0.6858807039307747,0.5784811999933217,768,24,40,31896.88710000337
38,740.0,1.602955132664647,-1.602955132664647,50.0,1.0,20.0,3.0,1.0,18.0,True,65.8161590489692,88.79019447107989,0.6491740663186647,0.23947881037591653,0.8304465924622491,2.141457533405628,0.7484900834676931,0.5571096995087537,768,19,40,33108.71320000297
39,760.0,0.6595169156207703,-0.6595169156207703,3.0,1.0,18.0,1.0,1.0,13.0,True,39.90141104018372,65.28003572717292,0.3904853026033379,0.12580279479169323,0.8969398617657134,1.16601945849834,0.7610468382874235,0.15375093503648513,768,24,40,33176.28839999816
40,780.0,-0.1748903506086208,0.1748903506086208,1.0,1.0,13.0,1.0,2.0,17.0,True,36.97285957286987,37.624999630102614,0.38295250391820446,0.12193756894456251,0.9641244697239018,0.004080594575498253,0.7409065744874578,0.12154879903820962,768,20,40,32191.564699998708
41,800.0,0.6574406064464711,-0.6574406064464711,1.0,2.0,17.0,39.0,756.0,14.0,True,2.822838753043996,42.85131634408753,0.0,0.0,1.1033017162582837,0.02915537654189393,0.5516105577182179,0.6314009725422991,768,24,40,32987.80930000066
42,820.0,1.7935401994618587,-1.7935401994618587,39.0,756.0,14.0,45.0,1000.0,3.0,True,25.990500792005857,59.98925508260786,0.2641586387180723,0.06449208800603912,0.868341188528575,0.2641586387180723,0.654351325126031,0.3696074759575741,768,24,40,32195.34299999941
43,840.0,1.4709382356959395,-1.4709382356959395,45.0,1000.0,3.0,1.0,971.0,14.0,True,47.15018090066325,95.30167374184822,0.49499567766906694,0.20502562977871278,0.4092522982025912,0.036185048149491195,0.5027123273891676,0.617077368318202,768,15,40,32572.299599996768
44,860.0,0.5719900896656327,-0.5719900896656327,1.0,971.0,14.0,1.0,1.0,14.0,True,39.76873826995181,52.30423481151002,0.40278559719445184,0.13141095428313462,0.8474063166295309,0.6005172472468985,0.7021088346341091,0.5605903514654024,768,6,40,31834.67599999858
45,880.0,-0.40278559719445184,0.40278559719445184,1.0,1.0,14.0,1.0,1.0,11.0,True,37.40646991621996,39.743663760057764,0.4004642651998438,0.09364795847599133,0.9233901222847635,0.034652647853363305,0.6428927999882664,0.09116056881941459,768,18,40,33742.56800000148
46,900.0,1.135549133119639,-1.135549133119639,1.0,1.0,11.0,44.0,264.0,14.0,True,2.4119194997344158,41.6391704140787,0.0,0.0,0.9378739637206308,0.0016863052151165903,0.5274313612595293,0.5367600603391515,768,15,40,33832.56579999579
47,920.0,1.4641291391453706,-1.4641291391453706,44.0,264.0,14.0,50.0,1000.0,20.0,True,34.59489402594473,56.16750031985493,0.3676672871806659,0.08934631077187037,0.6255306885432219,0.3676672871806659,0.5100442608811568,0.4681516006417609,768,20,40,32408.77800000453
48,940.0,1.0216640610597096,-1.0216640610597096,50.0,1000.0,20.0,1.0,967.0,11.0,True,105.36823855083986,105.83215795310129,1.050804586673621,0.6066315772598332,0.6118073036079295,0.6478331257530954,0.5792521236346021,0.639131679852517,768,24,40,31873.198699999193
49,960.0,0.19294718693709,-0.19294718693709,1.0,967.0,11.0,1.0,1.0,17.0,True,38.323068094323396,114.23925785485132,0.40049406938487664,0.1216902784269267,0.8178805810534868,0.15506398086654372,0.6810721116188218,0.5872955266573057,768,8,40,34096.22849999869
50,980.0,-0.15414675750071183,0.15414675750071183,1.0,1.0,17.0,1.0,1.0,8.0,True,2.7197013937172434,41.11346255451427,0.0,0.0,1.0575194776291028,0.031171328097116202,0.5395849652002229,0.27348170645824377,768,19,40,33206.69160000398
51,1000.0,1.6243058884865604,-1.6243058884865604,1.0,1.0,8.0,1.0,1.0,13.0,True,40.014099428454124,48.712829325629926,0.39673091686563566,0.1271455707433821,0.8340633554646046,1.0350125820259564,0.7215877391070266,0.15193428136569098,768,7,40,32145.17209999758
52,1020.0,1.4640259413863532,-1.4640259413863532,1.0,1.0,13.0,1.0,1.0,18.0,True,41.27716132875386,41.43594563573651,0.4012307024677284,0.1291730211190514,0.8363131221645744,1.4612631720374338,0.7068425665463696,0.15193428136569098,768,14,40,32913.77929999726
53,1040.0,0.5603328344295733,-0.5603328344295733,1.0,1.0,18.0,1.0,1.0,20.0,True,38.7142623371911,39.715430051379556,0.3935657463152893,0.12601652144944722,0.8184953889198369,0.5631967980298214,0.6845148774597622,0.06077371254627639,768,24,40,32328.528899997764
54,1060.0,-0.3655148263205774,0.3655148263205774,1.0,1.0,20.0,1.0,1.0,12.0,True,36.79055581323402,41.64837051339648,0.3891960236360319,0.09773580957198023,0.9852833697601454,0.02805356035241857,0.6936948264650757,0.24309485018510557,768,24,40,32418.24440000346
55,1080.0,1.1631455828319304,-1.1631455828319304,1.0,1.0,12.0,41.0,44.0,9.0,True,2.6311804332242352,39.93832212458972,0.0,0.0,1.0255932293948717,0.009475733095314354,0.556235664317202,0.48068439266607754,768,10,40,31727.95230000338
56,1100.0,1.5911411372362636,-1.5911411372362636,41.0,44.0,9.0,50.0,919.0,19.0,True,21.225764378738617,62.256633417920064,0.218570624536369,0.044028762804275555,0.7349061157088727,0.218570624536369,0.506303879586879,0.5994171623467736,768,14,40,31835.895600001095
57,1120.0,1.167389704787638,-1.167389704787638,50.0,919.0,19.0,47.0,1000.0,16.0,True,90.55465267720136,93.00158905324591,0.9622293981374241,0.3319835911071748,0.5475564406078774,0.9622293981374241,0.5961373901669753,0.10840253346130035,768,24,40,33160.57369999908
58,1140.0,0.7378943366347812,-0.7378943366347812,47.0,1000.0,16.0,1.0,1000.0,20.0,True,104.90757706940326,165.48666087016562,1.0499500427977182,0.5973883983002845,0.5628072426945436,0.6960963782039471,0.4665598147133356,0.5554640066943501,768,24,40,32386.60429999436
59,1160.0,-0.22195717418799177,0.22195717418799177,1.0,1000.0,20.0,1.0,1.0,20.0,True,41.90288206535765,109.91762595690841,0.4275976503849961,0.16055708457732704,0.7285510601141141,0.37357028282713145,0.6683413086637725,0.5773502691896257,768,24,40,31899.90360000229
60,1180.0,0.6042818521382287,-0.6042818521382287,1.0,1.0,20.0,50.0,9.0,20.0,True,2.5325672432087063,39.75418846721311,0.0,0.0,1.000074070529081,0.009850042057223618,0.5069453302250235,0.5773687811073775,768,24,40,33850.73850000481
