decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
47,920.0,0.009034417540533468,-0.009034417540533468,7.0,1000.0,15.0,8.0,1000.0,19.0,True,0.043608566767517676,0.062326124005370284,4.10886132158339e-05,6.496680182986539e-06,0.009738568043758278,0.024730675511818845,0.007062931581981348,0.12211718793540433,768,10,40,31993.265500001144
48,940.0,0.004933606862323359,-0.004933606862323359,8.0,1000.0,19.0,8.0,1000.0,20.0,True,0.04893986256064816,0.055985977991264466,0.0,0.0,0.013061078061218723,0.02713516412404715,0.008946255813455758,0.030386856273138196,768,22,40,32909.76120000414
49,960.0,0.0037124345217307564,-0.0037124345217307564,8.0,1000.0,20.0,8.0,1000.0,20.0,False,0.06552781184494123,0.06552781184494123,0.0,0.0,0.019976160009537124,0.03304605980156339,0.009052461925085286,0.0,768,24,40,33368.052500001795
50,980.0,0.010973170657962328,-0.010973170657962328,8.0,1000.0,20.0,1.0,1000.0,13.0,True,0.07898431402037567,0.08070289721809962,0.0,0.0,0.027272630973675403,0.03175671054123086,0.006279306617401861,0.22813901850075738,768,24,40,32492.54930000461
51,1000.0,0.024333510456926888,-0.024333510456926888,1.0,1000.0,13.0,1.0,1000.0,12.0,True,0.07637785353891322,0.07652372803474289,0.0,0.0,0.03040539469957366,0.028428606919987942,0.0010488921170405238,0.030386856273138196,768,7,40,33064.82680000045
52,1020.0,0.0294308885022474,-0.0294308885022474,1.0,1000.0,12.0,9.0,1000.0,20.0,True,0.04897317730866343,0.07345737310034905,0.0,0.0,0.01779044601212263,0.0024655429574522714,0.009552210737111946,0.2607303068580084,768,7,40,32084.35730000201
53,1040.0,0.01587672906680382,-0.01587672906680382,9.0,1000.0,20.0,8.0,1000.0,20.0,True,0.029458448650359424,0.032126106989393416,0.0,0.0,0.010272092384275311,0.00528743539689458,0.006152719597812608,0.01178265855489032,768,24,40,32897.00630000152
54,1060.0,0.01730881647199567,-0.01730881647199567,8.0,1000.0,20.0,8.0,1000.0,20.0,False,0.032951065215376524,0.032951065215376524,0.0,0.0,0.009292010945773654,0.017290891115408158,0.005721597766125136,0.0,768,24,40,31944.89450000401
55,1080.0,0.012944471267474,-0.012944471267474,8.0,1000.0,20.0,8.0,1000.0,20.0,False,0.038116733682612924,0.038116733682612924,0.0,0.0,0.010298602165312332,0.021113161983521422,0.006962948360227547,0.0,768,24,40,32656.469400004426
56,1100.0,0.0018831235374818789,-0.0018831235374818789,8.0,1000.0,20.0,8.0,1000.0,20.0,False,0.04886308057984381,0.04886308057984381,0.0,0.0,0.014270374150783027,0.024358828781259945,0.008142917887647783,0.0,768,24,40,33918.143200004124
57,1120.0,0.00528743539689458,-0.00528743539689458,8.0,1000.0,20.0,8.0,1000.0,20.0,False,0.06052030228256296,0.06052030228256296,0.0,0.0,0.02030044260682189,0.028413475894922158,0.0057126791214581,0.0,768,24,40,32599.95639999397
58,1140.0,0.017290891115408158,-0.017290891115408158,8.0,1000.0,20.0,8.0,1000.0,20.0,False,0.07038195744731196,0.07038195744731196,0.0,0.0,0.024952323695470114,0.03250933962044655,0.004222640246148459,0.0,768,24,40,32037.16859999986
59,1160.0,0.021113161983521422,-0.021113161983521422,8.0,1000.0,20.0,1.0,1000.0,9.0,True,0.07726930918727994,0.08024855417778042,0.0,0.0,0.02828583198636352,0.029126662599992414,0.0026915039252845318,0.3442809989272175,768,24,40,33175.03279999801
60,1180.0,0.027002363956853515,-0.027002363956853515,1.0,1000.0,9.0,7.0,1000.0,20.0,True,0.0643712660636614,0.0712898039546345,0.0,0.0,0.022243697148542196,0.022631119505604147,0.005151813767496331,0.3416498246278608,768,10,40,33113.4011000031
