run_id,timestamp,kp,ki,kd,temp,temp_ref,temp_raw,temp_u,temp_u_p,temp_u_i,temp_u_d,sq_error,mae,start_temp
run_1780061107_41a1a796,1780061588.3823369,2.0,2.0,48.0,23.772083282470703,0.0,20.243593215942383,-100.0,-100.0,0.0,15.260797500610352,565.1119435887231,23.772083282470703,23.772083282470703
run_1780061107_41a1a796,1780061590.0943353,2.0,2.0,48.0,23.772083282470703,0.0,20.243593215942383,-100.0,-100.0,0.0,13.805079460144043,565.1119435887231,23.772083282470703,23.772083282470703
run_1780061107_41a1a796,1780061592.0913355,2.0,2.0,48.0,23.72765350341797,0.0,20.19361114501953,-100.0,-100.0,0.0,17.38429069519043,563.001540778263,23.72765350341797,23.772083282470703
run_1780061107_41a1a796,1780061594.0853353,2.0,2.0,48.0,23.683202743530273,0.0,20.14360237121582,-100.0,-100.0,0.0,20.72359848022461,560.8940921911599,23.683202743530273,23.772083282470703
run_1780061107_41a1a796,1780061596.0973387,2.0,2.0,48.0,23.59433364868164,0.0,20.043624877929688,-100.0,-100.0,0.0,28.84368896484375,556.6925803253107,23.59433364868164,23.772083282470703
run_1780061107_41a1a796,1780061598.092335,2.0,2.0,48.0,23.505470275878906,0.0,19.943653106689453,-100.0,-100.0,0.0,36.08317947387695,552.5071328902268,23.505470275878906,23.772083282470703
run_1780061107_41a1a796,1780061600.0893364,2.0,2.0,48.0,23.37218475341797,0.0,19.79370880126953,-100.0,-100.0,0.0,40.0,546.2590201479034,23.37218475341797,23.772083282470703
run_1780061107_41a1a796,1780061602.0893362,2.0,2.0,48.0,23.283300399780273,0.0,19.69371223449707,-100.0,-100.0,0.0,40.0,542.1120775064082,23.283300399780273,23.772083282470703
run_1780061107_41a1a796,1780061604.086336,2.0,2.0,48.0,23.10558319091797,0.0,19.4937801361084,-100.0,-100.0,0.0,40.0,533.867974592431,23.10558319091797,23.772083282470703
run_1780061107_41a1a796,1780061606.0833373,2.0,2.0,48.0,23.061176300048828,0.0,19.443824768066406,-100.0,-100.0,0.0,40.0,531.8178523419338,23.061176300048828,23.772083282470703
run_1780061107_41a1a796,1780061608.0973358,2.0,2.0,48.0,22.883472442626953,0.0,19.243906021118164,-100.0,-100.0,0.0,40.0,523.6533110324672,22.883472442626953,23.772083282470703
run_1780061107_41a1a796,1780061610.096336,2.0,2.0,48.0,22.794599533081055,0.0,19.143924713134766,-100.0,-100.0,0.0,40.0,519.593767873539,22.794599533081055,23.772083282470703
run_1780061107_41a1a796,1780061612.0933363,2.0,2.0,48.0,22.705760955810547,0.0,19.043981552124023,-100.0,-100.0,0.0,40.0,515.5515805824107,22.705760955810547,23.772083282470703
run_1780061107_41a1a796,1780061614.0923362,2.0,2.0,48.0,22.572484970092773,0.0,18.894044876098633,-100.0,-100.0,0.0,40.0,509.51707772506415,22.572484970092773,23.772083282470703
run_1780061107_41a1a796,1780061616.0903363,2.0,2.0,48.0,22.439247131347656,0.0,18.744152069091797,-100.0,-100.0,0.0,40.0,503.519811821694,22.439247131347656,23.772083282470703
run_1780061107_41a1a796,1780061618.0833364,2.0,2.0,48.0,22.350419998168945,0.0,18.644222259521484,-100.0,-100.0,0.0,40.0,499.5412740945503,22.350419998168945,23.772083282470703
run_1780061107_41a1a796,1780061620.0943358,2.0,2.0,48.0,22.217159271240234,0.0,18.49430274963379,-100.0,-100.0,0.0,40.0,493.6021660836559,22.217159271240234,23.772083282470703
run_1780061107_41a1a796,1780061622.0933363,2.0,2.0,48.0,22.172725677490234,0.0,18.44431495666504,-100.0,-100.0,0.0,40.0,491.6297639692348,22.172725677490234,23.772083282470703
run_1780061107_41a1a796,1780061624.0923362,2.0,2.0,48.0,22.03950309753418,0.0,18.29444122314453,-100.0,-100.0,0.0,40.0,485.7396967862187,22.03950309753418,23.772083282470703
run_1780061107_41a1a796,1780061626.0893364,2.0,2.0,48.0,21.995086669921875,0.0,18.24447250366211,-100.0,-100.0,0.0,40.0,483.78383761737496,21.995086669921875,23.772083282470703
run_1780061107_41a1a796,1780061628.0883362,2.0,2.0,48.0,21.86184310913086,0.0,18.094573974609375,-100.0,-100.0,0.0,40.0,477.94018412825244,21.86184310913086,23.772083282470703
run_1780061107_41a1a796,1780061630.0853353,2.0,2.0,48.0,21.817445755004883,0.0,18.044626235961914,-100.0,-100.0,0.0,40.0,476.0009392725806,21.817445755004883,23.772083282470703
run_1780061107_41a1a796,1780061632.084335,2.0,2.0,48.0,21.684242248535156,0.0,17.894771575927734,-100.0,-100.0,0.0,40.0,470.206361893157,21.684242248535156,23.772083282470703
run_1780061107_41a1a796,1780061634.0973365,2.0,2.0,48.0,21.639829635620117,0.0,17.84480857849121,-100.0,-100.0,0.0,40.0,468.2822266586627,21.639829635620117,23.772083282470703
run_1780061107_41a1a796,1780061636.096339,2.0,2.0,48.0,21.551025390625,0.0,17.744903564453125,-100.0,-100.0,0.0,40.0,464.44669538736343,21.551025390625,23.772083282470703
run_1780061107_41a1a796,1780061638.095337,2.0,2.0,48.0,21.506603240966797,0.0,17.694929122924805,-100.0,-100.0,0.0,40.0,462.53398296436353,21.506603240966797,23.772083282470703
run_1780061107_41a1a796,1780061640.0943353,2.0,2.0,48.0,21.417802810668945,0.0,17.595027923583984,-100.0,-100.0,0.0,40.0,458.7222772366986,21.417802810668945,23.772083282470703
run_1780061107_41a1a796,1780061642.0933354,2.0,2.0,48.0,21.373382568359375,0.0,17.545055389404297,-100.0,-100.0,0.0,40.0,456.8214824134484,21.373382568359375,23.772083282470703
run_1780061107_41a1a796,1780061644.0903354,2.0,2.0,48.0,21.284587860107422,0.0,17.445159912109375,-100.0,-100.0,0.0,40.0,453.03368037463224,21.284587860107422,23.772083282470703
run_1780061107_41a1a796,1780061646.0865073,2.0,2.0,48.0,21.240196228027344,0.0,17.395221710205078,-100.0,-100.0,0.0,40.0,451.145935805107,21.240196228027344,23.772083282470703
run_1780061107_41a1a796,1780061648.0855072,2.0,2.0,48.0,21.151405334472656,0.0,17.295330047607422,-100.0,-100.0,0.0,40.0,447.38194762315834,21.151405334472656,23.772083282470703
run_1780061107_41a1a796,1780061650.0835073,2.0,2.0,48.0,21.107013702392578,0.0,17.245391845703125,-100.0,-100.0,0.0,40.0,445.50602743298805,21.107013702392578,23.772083282470703
