"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777160664_f1b68034","1777161147.289843","1777162346.4683437","1199.1785006523132","599","27.240333557128906","0.0","band_gp_bo","7","966","1","10","694","8","16","105","56","146.47071235811043","7.2166607383900265"
