run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,tail_mae,jitter_std,overshoot
run_1777367031_3c468042,far,7.0,966.0,1.0,20.922694264139448,140,27.373836517333984,0.0,1196.5100357532501,21.227023669651576,343.6394143104553,,,,,
run_1777367031_3c468042,mid,7.0,966.0,1.0,7.534781712197363,18,27.373836517333984,0.0,1196.5100357532501,,,7.929108699162801,0.04462784203269953,,,
run_1777367031_3c468042,near,21.0,263.0,85.0,1714.594315818796,306,27.373836517333984,0.0,1196.5100357532501,,,,,1.2593242938701923,0.3559850338505347,1.712623021457225
