rank,candidate_id,step,elapsed_s,temp,temp_ref,error,kp,ki,kd,u,u_p,u_i,u_d,diff_out,pred_delta
1,394,552,1104.0,-0.44931240868072564,0.0,0.44931240868072564,6.0,936.0,17.0,10.831391617109503,7.503381700257705,3.447841094018104,-0.11983117716630581,0.0004229335664693147,0.000890493334736675
1,394,553,1106.0,-0.44842466461022923,0.0,0.44842466461022923,6.0,936.0,17.0,10.83251255491559,7.48854014467876,3.463842248173405,-0.11986983793657391,0.0004230700162467315,0.0008877440704964101
1,394,554,1108.0,-0.44753393285691345,0.0,0.44753393285691345,6.0,936.0,17.0,10.833686796543644,7.473744410170487,3.4798117875113728,-0.11986940113821784,0.00042306847460547473,0.0008907317533157766
1,394,555,1110.0,-0.446644415548235,0.0,0.446644415548235,6.0,936.0,17.0,10.834741000076416,7.458898880948557,3.495749605633062,-0.11990748650520422,0.0004232028935477797,0.000889517308678478
1,394,556,1112.0,-0.445752458174411,0.0,0.445752458174411,6.0,936.0,17.0,10.835803041030413,7.444073592470582,3.511655745787918,-0.11992629722808529,0.0004232692843344187,0.0008919573738239706
1,394,557,1114.0,-0.44486483703849444,0.0,0.44486483703849444,6.0,936.0,17.0,10.836763016373576,7.429207636240183,3.5275301210790344,-0.11997474094564242,0.0004234402621610909,0.0008876211359165609
1,394,558,1116.0,-0.4439742691979518,0.0,0.4439742691979518,6.0,936.0,17.0,10.837824122434963,7.414413950641574,3.5433728859308298,-0.11996271413744057,0.00042339781460273146,0.0008905678405426443
1,394,559,1118.0,-0.44308228947238604,0.0,0.44308228947238604,6.0,936.0,17.0,10.83876530143023,7.399571153299196,3.5591839354036905,-0.1199897872726563,0.00042349336684466927,0.0008919797255657613
1,394,560,1120.0,-0.4421894603806322,0.0,0.4421894603806322,6.0,936.0,17.0,10.839635581167187,7.384704824539767,3.57496321921681,-0.12003246258938952,0.00042364398560961006,0.0008928290917538106
1,394,561,1122.0,-0.44129850510989854,0.0,0.44129850510989854,6.0,936.0,17.0,10.840453040077819,7.369824339677203,3.590710707122106,-0.12008200672148886,0.0004238188472523137,0.0008909552707336843
1,394,562,1124.0,-0.4404055381824037,0.0,0.4404055381824037,6.0,936.0,17.0,10.841298860431715,7.354975085164975,3.606426465851088,-0.12010269058434697,0.00042389184912122464,0.0008929669274948537
1,394,563,1126.0,-0.4395122285282014,0.0,0.4395122285282014,6.0,936.0,17.0,10.842055415817002,7.340092303040061,3.6221104237635617,-0.12014731098661909,0.00042404933289394973,0.0008933096542023122
1,394,564,1128.0,-0.438622912385199,0.0,0.438622912385199,6.0,936.0,17.0,10.842774288165502,7.325203808803356,3.637762568654166,-0.1201920892920199,0.00042420737397183496,0.0008893161430023611
1,394,565,1130.0,-0.4377301615245415,0.0,0.4377301615245415,6.0,936.0,17.0,10.843583754893167,7.31038187308665,3.653383042741957,-0.12018116093543832,0.0004241688033015471,0.0008927508606575429
1,394,566,1132.0,-0.4368404430501869,0.0,0.4368404430501869,6.0,936.0,17.0,10.844258902574023,7.295502692075691,3.668971723707932,-0.1202155132096013,0.0004242900466221223,0.000889718474354595
1,394,567,1134.0,-0.4359422383645324,0.0,0.4359422383645324,6.0,936.0,17.0,10.844995238010098,7.280674050836447,3.6845287195430543,-0.12020753236940315,0.00042426187895083475,0.0008982046856544912
1,394,568,1136.0,-0.43505240440617854,0.0,0.43505240440617854,6.0,936.0,17.0,10.84544808798432,7.265703972742206,3.700053728031822,-0.12030961278970768,0.0004246221627872037,0.0008898339583538473
1,394,569,1138.0,-0.4341593555222971,0.0,0.4341593555222971,6.0,936.0,17.0,10.846126310810092,7.250873406769642,3.7155470472770546,-0.12029414323660485,0.0004245675643644877,0.0008930488838814199
1,394,570,1140.0,-0.4332638553973993,0.0,0.4332638553973993,6.0,936.0,17.0,10.846676264854944,7.235989258704952,3.7310085627871143,-0.12032155663712325,0.00042466431754278796,0.0008955001248978078
1,394,571,1142.0,-0.4323698751909433,0.0,0.4323698751909433,6.0,936.0,17.0,10.847124517521353,7.221064256623322,3.7464381872670796,-0.12037792636904711,0.00042486326953781333,0.0008939802064560354
1,394,572,1144.0,-0.4314755559830701,0.0,0.4314755559830701,6.0,936.0,17.0,10.8475912184559,7.206164586515721,3.7618359748451105,-0.12040934290492952,0.00042497415142916305,0.0008943192078731954
1,394,573,1146.0,-0.4305785396650208,0.0,0.4305785396650208,6.0,936.0,17.0,10.848019050959246,7.191259266384501,3.777201913448489,-0.12044212887374157,0.0004250898666132056,0.0008970163180492818
1,394,574,1148.0,-0.42968439554579163,0.0,0.42968439554579163,6.0,936.0,17.0,10.848338376031675,7.176308994417013,3.792535907026299,-0.12050652541163577,0.00042531714851165564,0.0008941441192291677
1,394,575,1150.0,-0.42878810565935055,0.0,0.42878810565935055,6.0,936.0,17.0,10.848716864198492,7.16140659242986,3.8078380578648297,-0.12052778609619916,0.00042539218622187947,0.0008962898864410818
1,394,576,1152.0,-0.42789306747044975,0.0,0.42789306747044975,6.0,936.0,17.0,10.84900206160206,7.146468427655842,3.8231082895478616,-0.12057465560164171,0.0004255576080057943,0.0008950381889007986
1,394,577,1154.0,-0.4269955370623393,0.0,0.4269955370623393,6.0,936.0,17.0,10.849296838417505,7.131551124507496,3.8383466466515146,-0.1206009327415052,0.0004256503508523713,0.0008975304081104696
1,394,578,1156.0,-0.4260977682356497,0.0,0.4260977682356497,6.0,936.0,17.0,10.849488522406327,7.116592284372321,3.853553040421535,-0.12065680238752992,0.0004258475378383409,0.0008977688266895711
1,394,579,1158.0,-0.42520379920506457,0.0,0.42520379920506457,6.0,936.0,17.0,10.849646519543509,7.101629470594162,3.868727462367242,-0.1207104134178941,0.0004260367532396263,0.00089396903058514
1,394,580,1160.0,-0.42431506048205847,0.0,0.42431506048205847,6.0,936.0,17.0,10.849890064328237,7.086729986751076,3.8838700478090162,-0.12070997023185455,0.0004260351890536043,0.0008887387230060995
1,394,581,1162.0,-0.42342369170410166,0.0,0.42342369170410166,6.0,936.0,17.0,10.850256453255442,7.071917674700974,3.898980983011375,-0.12064220445690739,0.0004257960157302614,0.0008913687779568136
1,394,582,1164.0,-0.42253740049682165,0.0,0.42253740049682165,6.0,936.0,17.0,10.850506925531592,7.057061528401694,3.9140601743113796,-0.12061477718148184,0.0004256992135817006,0.00088629120728001
1,394,583,1166.0,-0.42164911998452226,0.0,0.42164911998452226,6.0,936.0,17.0,10.850873242290517,7.042290008280361,3.929107802534205,-0.12052456852404857,0.0004253808300848773,0.0008882805122993886
1,394,584,1168.0,-0.4207610704402214,0.0,0.4207610704402214,6.0,936.0,17.0,10.851140543404767,7.02748533307537,3.944123796835645,-0.12046858650624594,0.00042518324649263277,0.000888049544300884
1,394,585,1170.0,-0.41987893665691445,0.0,0.41987893665691445,6.0,936.0,17.0,10.851377702993545,7.012684507337022,3.9591081654410645,-0.12041496978453888,0.0004249940110042549,0.0008821337833069265
1,394,586,1172.0,-0.41899747715115154,0.0,0.41899747715115154,6.0,936.0,17.0,10.851753122412749,6.9979822776152405,3.974061119025719,-0.12029027422821083,0.00042455390904074414,0.0008814595057629049
1,394,587,1174.0,-0.41811690426447967,0.0,0.41811690426447967,6.0,936.0,17.0,10.852105178635467,6.983291285852525,3.98898268160233,-0.12016878881938764,0.00042412513700960345,0.000880572886671871
1,394,588,1176.0,-0.41723793325263614,0.0,0.41723793325263614,6.0,936.0,17.0,10.852440483375007,6.968615071074661,4.003872884745655,-0.12004747244530709,0.00042369696157167205,0.0008789710118435323
1,394,589,1178.0,-0.41636002767381797,0.0,0.41636002767381797,6.0,936.0,17.0,10.852780243020419,6.953965554210602,4.01873178550252,-0.11991709669270348,0.0004232368118566005,0.0008779055788181722
1,394,590,1180.0,-0.41548127272881175,0.0,0.41548127272881175,6.0,936.0,17.0,10.85310778143113,6.939333794563632,4.033559421815683,-0.11978543494818526,0.00042277212334653624,0.0008787549450062215
1,394,591,1182.0,-0.41460193663851896,0.0,0.41460193663851896,6.0,936.0,17.0,10.85336637030303,6.924687878813529,4.048355763437079,-0.11967727194757627,0.00042239037157968095,0.0008793360902927816
1,394,592,1184.0,-0.4137273651945179,0.0,0.4137273651945179,6.0,936.0,17.0,10.85356615543074,6.910032277308649,4.063120789670649,-0.11958691154855977,0.0004220714525243286,0.0008745714440010488
1,394,593,1186.0,-0.41285207104419896,0.0,0.41285207104419896,6.0,936.0,17.0,10.853866953468364,6.895456086575298,4.077854670197526,-0.11944380330446094,0.00042156636460397983,0.0008752941503189504
1,394,594,1188.0,-0.4119775331278106,0.0,0.4119775331278106,6.0,936.0,17.0,10.85410157567944,6.880867850736649,4.092557379280296,-0.11932365433750335,0.00042114230942648243,0.0008745379163883626
1,394,595,1190.0,-0.41110224270278195,0.0,0.41110224270278195,6.0,936.0,17.0,10.854315936400939,6.866292218796843,4.107228943850375,-0.11920522624627881,0.0004207243279280429,0.000875290425028652
1,394,596,1192.0,-0.4102288521758055,0.0,0.4102288521758055,6.0,936.0,17.0,10.854465595105738,6.8517040450463655,4.121869337109019,-0.11910778704964622,0.00042038042488110435,0.0008733905269764364
1,394,597,1194.0,-0.4093592875219656,0.0,0.4093592875219656,6.0,936.0,17.0,10.854630990591648,6.837147536263425,4.136478626716426,-0.11899517238820015,0.0004199829613701182,0.000869564653839916
1,394,598,1196.0,-0.40848757710091377,0.0,0.40848757710091377,6.0,936.0,17.0,10.854867717119827,6.822654792032759,4.15105694892162,-0.11884402383455059,0.0004194494958866492,0.00087171042105183
1,394,599,1198.0,-0.4076152482816724,0.0,0.4076152482816724,6.0,936.0,17.0,10.854995582187428,6.808126285015229,4.1656042273084095,-0.11873493013620945,0.0004190644593042687,0.0008723288192413747
1,394,600,1200.0,-0.40674473740409667,0.0,0.40674473740409667,6.0,936.0,17.0,10.85506370359026,6.7935874713612066,4.18012043985405,-0.11864420762499567,0.0004187442622058671,0.0008705108775757253
2,41,1,2.0,26.893377229571342,0.0,-26.893377229571342,6.0,943.0,18.0,-100.0,-100.0,0.0,-0.0,0.0,-0.10662277042865753
2,41,2,4.0,26.85751724243164,0.0,-26.85751724243164,6.0,943.0,18.0,-100.0,-100.0,0.0,1.4540513904373602,-0.004846837968124534,-0.03585998713970184
2,41,3,6.0,26.83811705932021,0.0,-26.83811705932021,6.0,943.0,18.0,-100.0,-100.0,0.0,1.8043851043724504,-0.006014617014574834,-0.019400183111429214
2,41,4,8.0,26.936114493757486,0.0,-26.936114493757486,6.0,943.0,18.0,-100.0,-100.0,0.0,1.8968326451407806,-0.006322775483802603,0.09799743443727493
2,41,5,10.0,26.954903934150934,0.0,-26.954903934150934,6.0,943.0,18.0,-100.0,-100.0,0.0,0.3794699730562944,-0.001264899910187648,0.018789440393447876
2,41,6,12.0,27.02972738817334,0.0,-27.02972738817334,6.0,943.0,18.0,-100.0,-100.0,0.0,0.08703445379622754,-0.00029011484598742514,0.07482345402240753
2,41,7,14.0,27.04602087661624,0.0,-27.04602087661624,6.0,943.0,18.0,-100.0,-100.0,0.0,-0.9416608970165219,0.00313886965672174,0.016293488442897797
2,41,8,16.0,27.105363581329584,0.0,-27.105363581329584,6.0,943.0,18.0,-100.0,-100.0,0.0,-1.07403622191919,0.003580120739730633,0.059342704713344574
2,41,9,18.0,27.11700566485524,0.0,-27.11700566485524,6.0,943.0,18.0,-100.0,-100.0,0.0,-1.7808612960833587,0.005936204320277864,0.011642083525657654
2,41,10,20.0,27.16709392890334,0.0,-27.16709392890334,6.0,943.0,18.0,-100.0,-100.0,0.0,-1.7697528893807226,0.005899176297935743,0.05008826404809952
2,41,11,22.0,27.173377241939306,0.0,-27.173377241939306,6.0,943.0,18.0,-100.0,-100.0,0.0,-2.284007894597021,0.007613359648656736,0.006283313035964966
2,41,12,24.0,27.214869234710932,0.0,-27.214869234710932,6.0,943.0,18.0,-100.0,-100.0,0.0,-2.151825179334389,0.007172750597781298,0.04149199277162552
2,41,13,26.0,27.214785516211123,0.0,-27.214785516211123,6.0,943.0,18.0,-100.0,-100.0,0.0,-2.5124041844526035,0.008374680614842013,-8.37184998090379e-05
2,41,14,28.0,27.24705758685741,0.0,-27.24705758685741,6.0,943.0,18.0,-100.0,-100.0,0.0,-2.2716054579669533,0.007572018193223179,0.03227207064628601
2,41,15,30.0,27.240336772003502,0.0,-27.240336772003502,6.0,943.0,18.0,-100.0,-100.0,0.0,-2.495023430860498,0.008316744769534996,-0.0067208148539066315
2,41,16,32.0,27.2627165354279,0.0,-27.2627165354279,6.0,943.0,18.0,-100.0,-100.0,0.0,-2.165370280476648,0.00721790093492216,0.022379763424396515
2,41,17,34.0,27.246863327869505,0.0,-27.246863327869505,6.0,943.0,18.0,-100.0,-100.0,0.0,-2.2640171801447497,0.007546723933815834,-0.01585320755839348
2,41,18,36.0,27.26131999487552,0.0,-27.26131999487552,6.0,943.0,18.0,-100.0,-100.0,0.0,-1.8318580249125127,0.006106193416375043,0.014456667006015778
2,41,19,38.0,27.236355220848054,0.0,-27.236355220848054,6.0,943.0,18.0,-100.0,-100.0,0.0,-1.8542685076630137,0.006180895025543379,-0.024964774027466774
2,41,20,40.0,27.242668682658405,0.0,-27.242668682658405,6.0,943.0,18.0,-100.0,-100.0,0.0,-1.3369375158841714,0.004456458386280572,0.006313461810350418
2,41,21,42.0,27.21070070373389,0.0,-27.21070070373389,6.0,943.0,18.0,-100.0,-100.0,0.0,-1.2955065383982685,0.004318355127994228,-0.03196797892451286
2,41,22,44.0,27.2103996108126,0.0,-27.2103996108126,6.0,943.0,18.0,-100.0,-100.0,0.0,-0.7359704687589762,0.002453234895863254,-0.00030109292129054666
2,41,23,46.0,27.174197064603504,0.0,-27.174197064603504,6.0,943.0,18.0,-100.0,-100.0,0.0,-0.6616604914913506,0.0022055349716378356,-0.03620254620909691
2,41,24,48.0,27.168459864224133,0.0,-27.168459864224133,6.0,943.0,18.0,-100.0,-100.0,0.0,-0.10483844141825965,0.00034946147139419887,-0.005737200379371643
2,41,25,50.0,27.131494661683973,0.0,-27.131494661683973,6.0,943.0,18.0,-100.0,-100.0,0.0,-0.016597778109723203,5.5325927032410685e-05,-0.036965202540159225
2,41,26,52.0,27.123247718329367,0.0,-27.123247718329367,6.0,943.0,18.0,-100.0,-100.0,0.0,0.48909265622345544,-0.001630308854078185,-0.008246943354606628
2,41,27,54.0,27.08875688713306,0.0,-27.08875688713306,6.0,943.0,18.0,-100.0,-100.0,0.0,0.5549047454914445,-0.0018496824849714817,-0.034490831196308136
2,41,28,56.0,27.079380502815184,0.0,-27.079380502815184,6.0,943.0,18.0,-100.0,-100.0,0.0,0.972335975565324,-0.0032411199185510805,-0.009376384317874908
2,41,29,58.0,27.050724409411487,0.0,-27.050724409411487,6.0,943.0,18.0,-100.0,-100.0,0.0,1.00745429154844,-0.0033581809718281333,-0.028656093403697014
2,41,30,60.0,27.041308116058644,0.0,-27.041308116058644,6.0,943.0,18.0,-100.0,-100.0,0.0,1.3021467117893342,-0.004340489039297781,-0.009416293352842331
2,41,31,62.0,27.019830455894407,0.0,-27.019830455894407,6.0,943.0,18.0,-100.0,-100.0,0.0,1.306348793279282,-0.004354495977597607,-0.021477660164237022
2,41,32,64.0,27.010983554537233,0.0,-27.010983554537233,6.0,943.0,18.0,-100.0,-100.0,0.0,1.4746350476314056,-0.004915450158771352,-0.00884690135717392
2,41,33,66.0,26.996474904830393,0.0,-26.996474904830393,6.0,943.0,18.0,-100.0,-100.0,0.0,1.4546185551347945,-0.004848728517115982,-0.014508649706840515
2,41,34,68.0,26.988145818824705,0.0,-26.988145818824705,6.0,943.0,18.0,-100.0,-100.0,0.0,1.513722635698081,-0.005045742118993604,-0.008329086005687714
2,41,35,70.0,26.979402417207893,0.0,-26.979402417207893,6.0,943.0,18.0,-100.0,-100.0,0.0,1.482915970911357,-0.004943053236371191,-0.008743401616811752
2,41,36,72.0,26.971495551879343,0.0,-26.971495551879343,6.0,943.0,18.0,-100.0,-100.0,0.0,1.4606981035648525,-0.0048689936785495085,-0.007906865328550339
2,41,37,74.0,26.966437378789124,0.0,-26.966437378789124,6.0,943.0,18.0,-100.0,-100.0,0.0,1.4291914548461453,-0.004763971516153817,-0.005058173090219498
2,41,38,76.0,26.959276424611744,0.0,-26.959276424611744,6.0,943.0,18.0,-100.0,-100.0,0.0,1.3618416144298702,-0.004539472048099568,-0.007160954177379608
2,41,39,78.0,26.955446323270735,0.0,-26.955446323270735,6.0,943.0,18.0,-100.0,-100.0,0.0,1.3295925918264189,-0.004431975306088063,-0.00383010134100914
2,41,40,80.0,26.948133675272402,0.0,-26.948133675272402,6.0,943.0,18.0,-100.0,-100.0,0.0,1.254995802311782,-0.004183319341039274,-0.007312647998332977
2,41,41,82.0,26.943769866491493,0.0,-26.943769866491493,6.0,943.0,18.0,-100.0,-100.0,0.0,1.235007451218391,-0.0041166915040613036,-0.004363808780908585
2,41,42,84.0,26.935853918905195,0.0,-26.935853918905195,6.0,943.0,18.0,-100.0,-100.0,0.0,1.1767114447520777,-0.003922371482506926,-0.007915947586297989
2,41,43,86.0,26.92912776571029,0.0,-26.92912776571029,6.0,943.0,18.0,-100.0,-100.0,0.0,1.1724180048984452,-0.003908060016328151,-0.006726153194904327
2,41,44,88.0,26.91990770202392,0.0,-26.91990770202392,6.0,943.0,18.0,-100.0,-100.0,0.0,1.1523084788964508,-0.0038410282629881692,-0.00922006368637085
2,41,45,90.0,26.910089125747618,0.0,-26.910089125747618,6.0,943.0,18.0,-100.0,-100.0,0.0,1.1681275060088387,-0.0038937583533627963,-0.009818576276302338
2,41,46,92.0,26.898697467411694,0.0,-26.898697467411694,6.0,943.0,18.0,-100.0,-100.0,0.0,1.1905996857540362,-0.003968665619180121,-0.011391658335924149
2,41,47,94.0,26.8856648559522,0.0,-26.8856648559522,6.0,943.0,18.0,-100.0,-100.0,0.0,1.2323809161334818,-0.004107936387111606,-0.013032611459493637
2,41,48,96.0,26.871558686609205,0.0,-26.871558686609205,6.0,943.0,18.0,-100.0,-100.0,0.0,1.2925548971223453,-0.004308516323741151,-0.01410616934299469
2,41,49,98.0,26.855484994019207,0.0,-26.855484994019207,6.0,943.0,18.0,-100.0,-100.0,0.0,1.3616293890440614,-0.004538764630146871,-0.016073692589998245
2,41,50,100.0,26.838462931926188,0.0,-26.838462931926188,6.0,943.0,18.0,-100.0,-100.0,0.0,1.4509466895534273,-0.004836488965178091,-0.017022062093019485
2,41,51,102.0,26.81946306851023,0.0,-26.81946306851023,6.0,943.0,18.0,-100.0,-100.0,0.0,1.544677296743522,-0.005148924322478407,-0.018999863415956497
2,41,52,104.0,26.799684390316543,0.0,-26.799684390316543,6.0,943.0,18.0,-100.0,-100.0,0.0,1.6564389431839015,-0.005521463143946338,-0.019778678193688393
2,41,53,106.0,26.77809789393359,0.0,-26.77809789393359,6.0,943.0,18.0,-100.0,-100.0,0.0,1.7681606648234345,-0.005893868882744782,-0.021586496382951736
2,41,54,108.0,26.755754675607022,0.0,-26.755754675607022,6.0,943.0,18.0,-100.0,-100.0,0.0,1.8938791434914524,-0.0063129304783048415,-0.022343218326568604
2,41,55,110.0,26.73196910869592,0.0,-26.73196910869592,6.0,943.0,18.0,-100.0,-100.0,0.0,2.017925074258465,-0.006726416914194884,-0.02378556691110134
2,41,56,112.0,26.707319291199383,0.0,-26.707319291199383,6.0,943.0,18.0,-100.0,-100.0,0.0,2.149808126970914,-0.007166027089903047,-0.024649817496538162
2,41,57,114.0,26.68153320055717,0.0,-26.68153320055717,6.0,943.0,18.0,-100.0,-100.0,0.0,2.2808970010950986,-0.007602990003650329,-0.02578609064221382
2,41,58,116.0,26.654752150068816,0.0,-26.654752150068816,6.0,943.0,18.0,-100.0,-100.0,0.0,2.414977118154123,-0.00804992372718041,-0.026781050488352776
2,41,59,118.0,26.627049043665465,0.0,-26.627049043665465,6.0,943.0,18.0,-100.0,-100.0,0.0,2.549836006854271,-0.008499453356180903,-0.02770310640335083
2,41,60,120.0,26.59284206841403,0.0,-26.59284206841403,6.0,943.0,18.0,-100.0,-100.0,0.0,2.6844051645603577,-0.008948017215201193,-0.034206975251436234
2,41,61,122.0,26.560010358582076,0.0,-26.560010358582076,6.0,943.0,18.0,-100.0,-100.0,0.0,2.894833331259238,-0.009649444437530795,-0.03283170983195305
2,41,62,124.0,26.525590758661565,0.0,-26.525590758661565,6.0,943.0,18.0,-100.0,-100.0,0.0,3.0664338886881044,-0.010221446295627015,-0.034419599920511246
2,41,63,126.0,26.48834466550761,0.0,-26.48834466550761,6.0,943.0,18.0,-100.0,-100.0,0.0,3.243320154609984,-0.010811067182033281,-0.03724609315395355
2,41,64,128.0,26.448300871888932,0.0,-26.448300871888932,6.0,943.0,18.0,-100.0,-100.0,0.0,3.4418791849021315,-0.011472930616340438,-0.04004379361867905
2,41,65,130.0,26.40757916111761,0.0,-26.40757916111761,6.0,943.0,18.0,-100.0,-100.0,0.0,3.6596509680906344,-0.012198836560302117,-0.04072171077132225
2,41,66,132.0,26.363215535769996,0.0,-26.363215535769996,6.0,943.0,18.0,-100.0,-100.0,0.0,3.865894594833445,-0.012886315316111485,-0.04436362534761429
2,41,67,134.0,26.318321127335366,0.0,-26.318321127335366,6.0,943.0,18.0,-100.0,-100.0,0.0,4.102130782692607,-0.013673769275642024,-0.04489440843462944
2,41,68,136.0,26.268218267599877,0.0,-26.268218267599877,6.0,943.0,18.0,-100.0,-100.0,0.0,4.323070985556657,-0.014410236618522192,-0.05010285973548889
2,41,69,138.0,26.21953760076576,0.0,-26.21953760076576,6.0,943.0,18.0,-100.0,-100.0,0.0,4.593965250281335,-0.015313217500937785,-0.04868066683411598
2,41,70,140.0,26.163980524877843,0.0,-26.163980524877843,6.0,943.0,18.0,-100.0,-100.0,0.0,4.819624107475646,-0.01606541369158549,-0.05555707588791847
2,41,71,142.0,26.112001445035276,0.0,-26.112001445035276,6.0,943.0,18.0,-100.0,-100.0,0.0,5.117533429887425,-0.017058444766291415,-0.051979079842567444
2,41,72,144.0,26.049907773624,0.0,-26.049907773624,6.0,943.0,18.0,-100.0,-100.0,0.0,5.338230962484401,-0.01779410320828134,-0.062093671411275864
2,41,73,146.0,25.99532251794153,0.0,-25.99532251794153,6.0,943.0,18.0,-100.0,-100.0,0.0,5.675812427312991,-0.01891937475770997,-0.054585255682468414
2,41,74,148.0,25.924718402216968,0.0,-25.924718402216968,6.0,943.0,18.0,-100.0,-100.0,0.0,5.878797310727242,-0.019595991035757473,-0.0706041157245636
2,41,75,150.0,25.870089746902522,0.0,-25.870089746902522,6.0,943.0,18.0,-100.0,-100.0,0.0,6.28087426726137,-0.020936247557537903,-0.054628655314445496
2,41,76,152.0,25.78852441896015,0.0,-25.78852441896015,6.0,943.0,18.0,-100.0,-100.0,0.0,6.426734448066224,-0.021422448160220747,-0.08156532794237137
2,41,77,154.0,25.733619522194203,0.0,-25.733619522194203,6.0,943.0,18.0,-100.0,-100.0,0.0,6.926025765065208,-0.023086752550217363,-0.05490489676594734
2,41,78,156.0,25.640343215207395,0.0,-25.640343215207395,6.0,943.0,18.0,-100.0,-100.0,0.0,7.014112454024568,-0.023380374846748563,-0.09327630698680878
2,41,79,158.0,25.585762657115993,0.0,-25.585762657115993,6.0,943.0,18.0,-100.0,-100.0,0.0,7.617080714050614,-0.02539026904683538,-0.054580558091402054
2,41,80,160.0,25.480859093258914,0.0,-25.480859093258914,6.0,943.0,18.0,-100.0,-100.0,0.0,7.634824885269861,-0.025449416284232876,-0.10490356385707855
2,41,81,162.0,25.4238197392624,0.0,-25.4238197392624,6.0,943.0,18.0,-100.0,-100.0,0.0,8.337148585421357,-0.027790495284737857,-0.057039353996515274
2,41,82,164.0,25.30879630510026,0.0,-25.30879630510026,6.0,943.0,18.0,-100.0,-100.0,0.0,8.31973727361718,-0.027732457578723935,-0.11502343416213989
2,41,83,166.0,25.249133109937247,0.0,-25.249133109937247,6.0,943.0,18.0,-100.0,-100.0,0.0,9.094735661804005,-0.03031578553934669,-0.05966319516301155
2,41,84,168.0,25.124333523104724,0.0,-25.124333523104724,6.0,943.0,18.0,-100.0,-100.0,0.0,9.0408407070223,-0.030136135690074336,-0.12479958683252335
2,41,85,170.0,25.061561465154227,0.0,-25.061561465154227,6.0,943.0,18.0,-100.0,-100.0,0.0,9.880374141241273,-0.03293458047080425,-0.06277205795049667
2,41,86,172.0,24.92666769016796,0.0,-24.92666769016796,6.0,943.0,18.0,-100.0,-100.0,0.0,9.793934140272913,-0.03264644713424305,-0.1348937749862671
2,41,87,174.0,24.86054812360817,0.0,-24.86054812360817,6.0,943.0,18.0,-100.0,-100.0,0.0,10.6992882690693,-0.035664294230231,-0.06611956655979156
2,41,88,176.0,24.716179072747764,0.0,-24.716179072747764,6.0,943.0,18.0,-100.0,-100.0,0.0,10.580383568943722,-0.03526794522981241,-0.14436905086040497
2,41,89,178.0,24.64650357503706,0.0,-24.64650357503706,6.0,943.0,18.0,-100.0,-100.0,0.0,11.539936260318811,-0.038466454201062705,-0.0696754977107048
2,41,90,180.0,24.494048319647845,0.0,-24.494048319647845,6.0,943.0,18.0,-100.0,-100.0,0.0,11.38933600812397,-0.037964453360413236,-0.15245525538921356
2,41,91,182.0,24.42042111594492,0.0,-24.42042111594492,6.0,943.0,18.0,-100.0,-100.0,0.0,12.38199746704203,-0.0412733248901401,-0.07362720370292664
2,41,92,184.0,24.260306469986972,0.0,-24.260306469986972,6.0,943.0,18.0,-100.0,-100.0,0.0,12.204964174459905,-0.04068321391486635,-0.16011464595794678
2,41,93,186.0,24.18313015241438,0.0,-24.18313015241438,6.0,943.0,18.0,-100.0,-100.0,0.0,13.22427699774874,-0.04408092332582914,-0.07717631757259369
2,41,94,188.0,24.015375547001895,0.0,-24.015375547001895,6.0,943.0,18.0,-100.0,-100.0,0.0,13.01529955172315,-0.04338433183907717,-0.16775460541248322
2,41,95,190.0,23.934719115386542,0.0,-23.934719115386542,6.0,943.0,18.0,-100.0,-100.0,0.0,14.061503627203276,-0.04687167875734426,-0.08065643161535263
2,41,96,192.0,23.760315731058654,0.0,-23.760315731058654,6.0,943.0,18.0,-100.0,-100.0,0.0,13.820123047187652,-0.046067076823958844,-0.1744033843278885
2,41,97,194.0,23.676591947565612,0.0,-23.676591947565612,6.0,943.0,18.0,-100.0,-100.0,0.0,14.880227080713999,-0.04960075693571333,-0.08372378349304199
2,41,98,196.0,23.496397480259475,0.0,-23.496397480259475,6.0,943.0,18.0,-100.0,-100.0,0.0,14.602579396171251,-0.04867526465390417,-0.18019446730613708
2,41,99,198.0,23.40981611598545,0.0,-23.40981611598545,6.0,943.0,18.0,-100.0,-100.0,0.0,15.66702028462726,-0.05222340094875753,-0.08658136427402496
2,41,100,200.0,23.224856674562034,0.0,-23.224856674562034,6.0,943.0,18.0,-100.0,-100.0,0.0,15.353290586140162,-0.05117763528713387,-0.18495944142341614
2,41,101,202.0,23.134971409926948,0.0,-23.134971409926948,6.0,943.0,18.0,-100.0,-100.0,0.0,16.411103085557606,-0.054703676951858696,-0.08988526463508606
2,41,102,204.0,22.946350440273818,0.0,-22.946350440273818,6.0,943.0,18.0,-100.0,-100.0,0.0,16.071452111567393,-0.05357150703855798,-0.18862096965312958
2,41,103,206.0,22.85344996292406,0.0,-22.85344996292406,6.0,943.0,18.0,-100.0,-100.0,0.0,17.110693047744167,-0.05703564349248056,-0.09290047734975815
2,41,104,208.0,22.661721028278407,0.0,-22.661721028278407,6.0,943.0,18.0,-100.0,-100.0,0.0,16.745428016049495,-0.05581809338683164,-0.19172893464565277
2,41,105,210.0,22.566826194415626,0.0,-22.566826194415626,6.0,943.0,18.0,-100.0,-100.0,0.0,17.762763101897207,-0.05920921033965736,-0.09489483386278152
