"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777145511_32391484","1777145992.8547883","1777147191.8058643","1198.9510760307312","489","25.01659393310547","0.0","band_gp_bo","7","966","1","13","697","47","16","105","56","136.99491849856923","7.038560771062726"
