"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777341120_7a7d22f9","1777341602.185564","1777342800.6711767","1198.4856126308441","599","27.952314376831055","0.0","band_gp_bo","7","966","1","10","694","8","19","140","82","151.30375945612823","7.44300384066974"
