run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,weighted_approach_speed,brake_penalty,mean_brake_weight,tail_mae,jitter_std,overshoot,mean_sq_overshoot,max_overshoot
run_1779931812_f1e0225a,far,20.0,20.0,47.0,17.476466386658807,140,23.86095428466797,0.0,1197.713339805603,18.17064622470311,279.7047758102417,,,,,,,,,,
run_1779931812_f1e0225a,mid,20.0,181.0,48.0,3.227889115172484,53,23.86095428466797,0.0,1197.713339805603,,,6.417247650758275,0.06580869086384464,0.026281977143381836,0.001926528979334613,0.41121789360166555,,,,,
run_1779931812_f1e0225a,near,1.0,253.0,5.0,2.896228968712653,407,23.86095428466797,0.0,1197.713339805603,,,,,,,,0.25434995487036294,0.28185772972267886,0.72389045548817,0.04896691479758517,0.4790558815002441
