run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,tail_mae,jitter_std,overshoot
run_1777600200_2804c97f,far,6.0,997.0,16.0,21.54740184113786,185,25.194469451904297,0.0,1197.7837011814117,20.906730600305504,369.8012180328369,,,,,
run_1777600200_2804c97f,mid,6.0,997.0,16.0,3.7270537635457477,55,25.194469451904297,0.0,1197.7837011814117,,,6.352581279928034,0.05507631235817305,,,
run_1777600200_2804c97f,near,6.0,997.0,16.0,4.728341670564368,359,25.194469451904297,0.0,1197.7837011814117,,,,,0.6953244809283327,0.04313673396081286,0.4853369115950611
