decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
38,740.0,0.24244658672614605,-0.24244658672614605,1.0,1000.0,4.0,1.0,1000.0,1.0,True,0.568297578817043,0.5722601025991396,0.0,0.0,0.19288926350745897,0.17871176470043793,0.017721028202187072,0.09116056881941459,768,12,40,32501.027300000715
39,760.0,0.20302217407515855,-0.20302217407515855,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.480463406295959,0.480463406295959,0.0,0.0,0.18097716425629642,0.16523882046431027,0.007177933510242203,0.0,768,13,40,31783.707300004608
40,780.0,0.1838022582269332,-0.1838022582269332,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.4743001389176391,0.4743001389176391,0.0,0.0,0.17150543918382938,0.14330832751556954,0.011927019358439112,0.0,768,13,40,32373.73590000061
41,800.0,0.17967464780304,-0.17967464780304,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.4747727200394183,0.4747727200394183,0.0,0.0,0.16021909778335158,0.1316631596823754,0.017700588926305487,0.0,768,11,40,32635.741199999757
42,820.0,0.17871176470043793,-0.17871176470043793,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.44642227115588207,0.44642227115588207,0.0,0.0,0.14798829415000228,0.13033818955227616,0.017055317615947887,0.0,768,9,40,32344.99539999524
43,840.0,0.16523882046431027,-0.16523882046431027,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.387522818414628,0.387522818414628,0.0,0.0,0.13692170137595666,0.12591393053662614,0.010144490078880316,0.0,768,8,40,32039.806799999496
44,860.0,0.14330832751556954,-0.14330832751556954,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.34582353951883793,0.34582353951883793,0.0,0.0,0.12871625982699014,0.11428887572037638,0.006249316400933891,0.0,768,8,40,34298.75870000251
45,880.0,0.1316631596823754,-0.1316631596823754,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.34176015108688734,0.34176015108688734,0.0,0.0,0.1216309381138558,0.10241538135232986,0.009458116836602174,0.0,768,9,40,33191.514400001324
46,900.0,0.13033818955227616,-0.13033818955227616,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.33451758659328834,0.33451758659328834,0.0,0.0,0.11361867338127922,0.09639242882622057,0.011816805083523918,0.0,768,9,40,32276.01180000056
47,920.0,0.12591393053662614,-0.12591393053662614,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.30711242213640283,0.30711242213640283,0.0,0.0,0.10530690638988745,0.09458428112338879,0.009841293758986711,0.0,768,9,40,32912.36089999438
48,940.0,0.11428887572037638,-0.11428887572037638,1.0,1000.0,1.0,1.0,1000.0,1.0,False,0.27179222015087523,0.27179222015087523,0.0,0.0,0.09840095311519689,0.08953060448766337,0.006045002335329955,0.0,768,9,40,32159.69380000024
