decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
1,0.0,27.0,-27.0,6.0,997.0,16.0,50.0,915.0,1.0,True,47.035302322170566,54.66559382848893,0.0,23.51706501878798,5.861422972995856e-05,0.08052784471939771,0.0,256,24,40,5694.266100006644
2,20.0,25.1526600420475,-25.1526600420475,50.0,915.0,1.0,50.0,1000.0,1.0,True,43.920558526586866,43.93808819957713,0.0,21.95953047070652,7.487925869115804e-05,0.07268108470508686,0.0,256,2,40,6580.975700009731
3,40.0,23.51432092487812,-23.51432092487812,50.0,1000.0,1.0,50.0,1000.0,1.0,False,41.097270715412975,41.097270715412975,0.0,20.547648925356043,9.864323504454392e-05,0.06695785634861423,0.0,256,3,40,7125.0756999943405
4,60.0,21.94967034459114,-21.94967034459114,50.0,1000.0,1.0,50.0,1000.0,1.0,False,38.54172611635537,38.54172611635537,0.0,19.269690042584717,0.00011730155929675066,0.05965602576809313,0.0,256,3,40,7154.042299996945
5,80.0,20.559773690998554,-20.559773690998554,50.0,1000.0,1.0,50.0,1000.0,15.0,True,36.133962166891045,36.23421470733901,0.0,18.06541210558571,0.00015689778598128087,0.05676956014977828,0.0,256,4,40,7150.122799997916
6,100.0,19.29987150616944,-19.29987150616944,50.0,1000.0,15.0,31.0,841.0,15.0,True,33.59278850424935,33.97532371992911,0.0,16.794600134901703,0.00017941172229697986,0.06208228496595835,0.0,256,24,40,7149.877899995772
7,120.0,18.24244469217956,-18.24244469217956,31.0,841.0,15.0,35.0,1000.0,1.0,True,30.33894410896817,31.010342018357225,0.0,15.166834655264392,0.00026373992196938585,0.06765175305115871,0.0,256,24,40,7154.516800001147
8,140.0,16.50978654809296,-16.50978654809296,35.0,1000.0,1.0,50.0,1.0,8.0,True,27.474005677555404,27.806870553415592,0.0,13.733433624356985,0.0003569214420716596,0.06961217159644151,0.0,256,9,40,7172.8431999945315
9,160.0,15.254503713920712,-15.254503713920712,50.0,1.0,8.0,11.0,426.0,12.0,True,23.068335903767302,24.598141319053727,0.0,11.525455647706986,0.0008712304176665931,0.08905225648329808,0.0,256,24,40,7144.587399990996
10,180.0,13.305554235354066,-13.305554235354066,11.0,426.0,12.0,50.0,786.0,1.0,True,19.01799291957338,19.65792935724977,0.0,9.499946683086455,0.000904977670023635,0.07858732247199768,0.0,256,24,40,7210.801300010644
11,200.0,10.896241823211312,-10.896241823211312,50.0,786.0,1.0,7.0,506.0,8.0,True,14.393118562795252,16.232605681268073,0.0,7.177477569878102,0.0019081711519524165,0.0868696310581305,0.0,256,9,40,7354.567600006703
