"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777453584_f0af401c","1777454066.113059","1777455266.0811315","1199.9680724143982","598","25.59463119506836","0.0","band_gp_bo","7","966","1","13","699","58","12","128","57","142.73278992038448","7.266941975109542"
