decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
41,800.0,0.006691467254313466,-0.006691467254313466,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.015208080277162684,0.015208080277162684,0.0,0.004020182156591545,9.552296751577685e-08,0.0002740933100190327,0.0014331611009258556,768,8,40,21763.265899993712
42,820.0,0.00531007486370072,-0.00531007486370072,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.011436522986585387,0.011436522986585387,0.0,0.002968823352648542,1.1351015668354293e-07,0.00030942244374716375,0.0010993212156309262,768,9,40,21727.468500001123
43,840.0,0.004065240481395449,-0.004065240481395449,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.008566128829556267,0.008566128829556267,0.0,0.0021903234065575815,1.281914357942434e-07,0.000323247808619971,0.0008365836375450439,768,11,40,21741.722400009166
44,860.0,0.0023545511312477174,-0.0023545511312477174,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.006761063426809849,0.006761063426809849,0.0,0.0016893044139578706,1.5368827122798633e-07,0.0003465363839635617,0.0006758761666939097,768,13,40,22672.9728999926
45,880.0,0.002628204728353012,-0.002628204728353012,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.005517463940349565,0.005517463940349565,0.0,0.001306914629003586,1.8117243191497558e-07,0.0003721231312458538,0.0005800022467408187,768,16,40,22705.60739999928
46,900.0,0.0013166578819436836,-0.0013166578819436836,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.004879512891774811,0.004879512891774811,0.0,0.0010796328426295077,1.947281738499976e-07,0.0003907777548729194,0.0005432705286077591,768,19,40,21725.52710000309
47,920.0,0.0009335983131677494,-0.0009335983131677494,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.004558646083481261,0.004558646083481261,0.0,0.0009637235487389261,1.928289459148027e-07,0.00039827748034253885,0.0005254684814170225,768,20,40,22525.281499998528
48,940.0,0.0017572646620465093,-0.0017572646620465093,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.004159275372566571,0.004159275372566571,0.0,0.0008472741390505689,1.798287288761593e-07,0.00039108867368225055,0.0004922261039775821,768,18,40,21988.89149999013
49,960.0,0.00037488491307158256,-0.00037488491307158256,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.003918336989048805,0.003918336989048805,0.0,0.0008149537292410969,1.6061365554078446e-07,0.00037100716032840026,0.00045704345149115915,768,21,40,22336.5022999933
50,980.0,0.0007681498982492485,-0.0007681498982492485,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.00368515938110138,0.00368515938110138,0.0,0.0007918966827901386,1.32428398469833e-07,0.0003261418672735043,0.00041974348951034126,768,20,40,23593.859400003566
51,1000.0,0.001368228216051648,-0.001368228216051648,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.0033748381666678087,0.0033748381666678087,0.0,0.0007424219697668377,1.0479767484827833e-07,0.00028947839875679795,0.00037757965472743347,768,20,40,21818.854099998134
52,1020.0,0.00022463958976004506,-0.00022463958976004506,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.0032582140710345716,0.0032582140710345716,0.0,0.0007511163747267347,9.365066232564106e-08,0.00027400681964979577,0.0003508216616669179,768,20,40,21758.08020000113
53,1040.0,0.0009629858986954787,-0.0009629858986954787,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.0031914140337935258,0.0031914140337935258,0.0,0.0007289604538300409,9.339353803055912e-08,0.0002784029566917012,0.00034632505107456653,768,21,40,21746.96459999541
54,1060.0,0.0009114626082009636,-0.0009114626082009636,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.003204913849999889,0.003204913849999889,0.0,0.0007008642790424346,9.721104349061765e-08,0.000281300303331824,0.0003602482142090415,768,22,40,21729.92979999981
55,1080.0,0.00029963700944790617,-0.00029963700944790617,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.0033636455794875467,0.0033636455794875467,0.0,0.0007163724430938601,1.0976968365018835e-07,0.00029178551039876766,0.00038574105992536463,768,24,40,22881.634899997152
56,1100.0,0.0011736619999282993,-0.0011736619999282993,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.0033983740621172723,0.0033983740621172723,0.0,0.000684894926735069,1.264657714104369e-07,0.00030969581755412853,0.0004052109786437851,768,23,40,22490.669700011495
57,1120.0,0.0005249635069048963,-0.0005249635069048963,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.0034466051206838927,0.0034466051206838927,0.0,0.0006750780740730989,1.3493304113750537e-07,0.0003216882370837154,0.0004187500623429889,768,24,40,21770.593199995346
58,1140.0,0.0003799093647103291,-0.0003799093647103291,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.003498160385233721,0.003498160385233721,0.0,0.0006866062396056804,1.334476876876526e-07,0.00032605233897041984,0.00042445579045372137,768,24,40,21744.59420000494
59,1160.0,0.001288069305701356,-0.001288069305701356,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.0033393880835726223,0.0033393880835726223,0.0,0.0006430585655834876,1.2633565707125172e-07,0.0003250293858656779,0.0004101488478528445,768,24,40,21717.12810000463
60,1180.0,0.00025749115866346983,-0.00025749115866346983,1.0,1000.0,20.0,1.0,1000.0,20.0,False,0.003191641284349327,0.003191641284349327,0.0,0.0006332746046609827,1.1414870370349997e-07,0.0003129641237394072,0.0003845618201906583,768,24,40,22314.252700001816
