decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
47,920.0,0.004787819362718437,-0.004787819362718437,1.0,251.0,8.0,2.0,228.0,7.0,True,0.011073479609562552,0.11058377481803337,0.0,0.004375112608158815,1.625447968922807e-07,0.00033551084193160746,0.0023200034973070746,768,10,40,21767.295199999353
48,940.0,0.0026587537768136826,-0.0026587537768136826,2.0,228.0,7.0,1.0,207.0,3.0,True,0.008216291034498693,0.009096752531099159,0.0,0.003190989201539196,1.775316378851312e-06,0.001180684923523446,0.001798806303843274,768,5,40,22480.264600002556
49,960.0,0.005174044873456296,-0.005174044873456296,1.0,207.0,3.0,1.0,220.0,2.0,True,0.008380848187953765,0.0505322438065052,0.0,0.0033423910545025137,8.758707930707002e-07,0.0008061101060518875,0.0016785486630873244,768,5,40,22961.391399992863
50,980.0,0.0014701612572025624,-0.0014701612572025624,1.0,220.0,2.0,1.0,205.0,1.0,True,0.006924741494138436,0.043327952248075945,0.0,0.0026518001182012085,1.113894780692804e-06,0.0008710688496835362,0.0015988633621221626,768,5,40,21846.298699994804
51,1000.0,0.003457228861407202,-0.003457228861407202,1.0,205.0,1.0,1.0,205.0,1.0,False,0.006769103165147367,0.006769103165147367,0.0,0.002689518138413405,6.677181231294807e-07,0.00066733685050097,0.0013767125258579676,768,3,40,21787.57049998967
52,1020.0,0.00225167032203899,-0.00225167032203899,1.0,205.0,1.0,1.0,192.0,2.0,True,0.00405413709523207,0.006473528019926019,0.0,0.0015996399144341921,2.8235785740808306e-07,0.0004447701826859721,0.0008492101092155239,768,4,40,21854.54309999477
53,1040.0,0.002100607093780127,-0.002100607093780127,1.0,192.0,2.0,1.0,187.0,2.0,True,0.0036792767596318466,0.004090379341709185,0.0,0.0014953806791254466,1.5836187564072147e-07,0.00034242268219923763,0.000685348163868139,768,4,40,21819.53860000067
54,1060.0,0.001832640370594163,-0.001832640370594163,1.0,187.0,2.0,1.0,195.0,2.0,True,0.003373390768804323,0.0134774637881932,0.0,0.0013644833255511911,9.917970888119829e-08,0.0002722034178544,0.000642440523524317,768,4,40,23469.86029999971
55,1080.0,0.0009890345399981015,-0.0009890345399981015,1.0,195.0,2.0,1.0,194.0,2.0,True,0.003035917368713151,0.0031085307633777976,0.0,0.0012274814303054882,6.168904341836086e-08,0.00021300031422026968,0.0005797207272338078,768,4,40,22234.60110000451
56,1100.0,0.0019265721284682513,-0.0019265721284682513,1.0,194.0,2.0,1.0,189.0,2.0,True,0.002544841991674638,0.0029139645844413332,0.0,0.0009940567125340748,3.374329734863938e-08,0.00015306168203702933,0.0005560537006595157,768,4,40,22076.71739999205
57,1120.0,0.0008991643053377629,-0.0008991643053377629,1.0,189.0,2.0,1.0,203.0,2.0,True,0.0026158131080780255,0.015665892800306676,0.0,0.00110047551693242,1.3362958453731717e-08,9.435216178388099e-05,0.00041459481504411126,768,5,40,22434.645899993484
58,1140.0,0.0012804339503418305,-0.0012804339503418305,1.0,203.0,2.0,1.0,183.0,2.0,True,0.0010733153063830305,0.0025491629450062965,0.0,0.00042672560423397956,1.7544724339852916e-08,0.00010997798740274261,0.00021951320342827437,768,5,40,21759.34830000915
59,1160.0,0.000558168286261207,-0.000558168286261207,1.0,183.0,2.0,1.0,183.0,2.0,False,0.0008466852070623912,0.0008466852070623912,0.0,0.0003699288578673077,8.448692023416219e-09,7.920670733978906e-05,0.00010665851748730745,768,5,40,23051.158299989766
60,1180.0,0.0002689191678655334,-0.0002689191678655334,1.0,183.0,2.0,1.0,183.0,2.0,False,0.0007938921726624943,0.0007938921726624943,0.0,0.00035094056192974676,5.160090637660077e-09,6.21661753169834e-05,9.190784699024747e-05,768,5,40,23141.215499999817
