run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,weighted_approach_speed,brake_penalty,mean_brake_weight,tail_mae,jitter_std,overshoot,mean_sq_overshoot,max_overshoot
run_1777942732_01cc2724,far,4.0,641.0,14.0,21.995973021877546,179,29.631074905395508,0.0,1197.1747329235077,22.368887672211205,360.38430619239807,,,,,,,,,,
run_1777942732_01cc2724,mid,15.0,416.0,59.0,3.061482441318381,55,29.631074905395508,0.0,1197.1747329235077,,,6.091534957018766,0.06331395607752853,0.025797876488848164,0.0015714962808998322,0.4573574666264724,,,,,
run_1777942732_01cc2724,near,12.0,93.0,74.0,0.5141606831046994,362,29.631074905395508,0.0,1197.1747329235077,,,,,,,,0.04036046981811519,0.05168089380191305,0.13467480464078863,0.0016382728483237455,0.1264834403991699
