PID_SCHEDULES = [
    (1, 998, 3, 19, 456, 49, 7, 81, 50),
    (1, 998, 3, 19, 456, 49, 7, 79, 47),
    (1, 998, 3, 19, 456, 49, 7, 80, 46),
    (1, 998, 3, 19, 455, 49, 7, 81, 50),
    (1, 998, 3, 19, 455, 49, 7, 79, 47),
    (1, 998, 3, 19, 455, 49, 7, 80, 46),
    (1, 998, 3, 17, 671, 44, 7, 81, 50),
    (1, 998, 3, 17, 671, 44, 7, 79, 47),
    (1, 998, 3, 17, 671, 44, 7, 80, 46),
]
