PID_SCHEDULES = [
    (12, 996, 2, 20, 741, 43, 4, 106, 2),
    (12, 996, 2, 20, 741, 43, 4, 102, 9),
    (12, 996, 2, 20, 741, 43, 4, 108, 8),
    (12, 996, 2, 20, 743, 44, 4, 106, 2),
    (12, 996, 2, 20, 743, 44, 4, 102, 9),
    (12, 996, 2, 20, 743, 44, 4, 108, 8),
    (12, 996, 2, 20, 695, 43, 4, 106, 2),
    (12, 996, 2, 20, 695, 43, 4, 102, 9),
    (12, 996, 2, 20, 695, 43, 4, 108, 8),
]
