PID_SCHEDULES = [
    (1, 998, 3, 7, 671, 44, 1, 986, 48),
    (1, 998, 3, 7, 671, 44, 1, 984, 49),
    (1, 998, 3, 7, 671, 44, 1, 982, 49),
    (1, 998, 3, 17, 671, 44, 1, 986, 48),
    (1, 998, 3, 17, 671, 44, 1, 984, 49),
    (1, 998, 3, 17, 671, 44, 1, 982, 49),
    (1, 998, 3, 8, 672, 44, 1, 986, 48),
    (1, 998, 3, 8, 672, 44, 1, 984, 49),
    (1, 998, 3, 8, 672, 44, 1, 982, 49),
]
