PID_SCHEDULES = [
    (2, 995, 1, 20, 597, 50, 6, 123, 2),
    (2, 995, 1, 20, 597, 50, 6, 126, 1),
    (2, 995, 1, 20, 597, 50, 5, 114, 2),
    (2, 995, 1, 20, 606, 46, 6, 123, 2),
    (2, 995, 1, 20, 606, 46, 6, 126, 1),
    (2, 995, 1, 20, 606, 46, 5, 114, 2),
    (2, 995, 1, 20, 608, 48, 6, 123, 2),
    (2, 995, 1, 20, 608, 48, 6, 126, 1),
    (2, 995, 1, 20, 608, 48, 5, 114, 2),
]
