decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
1,0.0,27.0,-27.0,6.0,997.0,16.0,14.0,769.0,3.0,True,61.261048717856625,62.19224382160852,0.0,0.0,24.771838303585536,23.426204996358138,0.0,0.4269612506480273,768,0,30,24429.62350000016
2,10.0,25.567852422595024,-25.567852422595024,14.0,769.0,3.0,15.0,743.0,1.0,True,60.029857092587974,60.047057207493346,0.0,0.0,24.29139189106257,22.892872562864795,0.0,0.06370290304358997,768,0,30,24331.152000006114
3,20.0,25.268148611299694,-25.268148611299694,15.0,743.0,1.0,15.0,66.0,1.0,True,58.4236615928498,58.79020252143188,0.0,0.0,23.688416168900826,22.085833362303674,0.0,0.3912573896310077,768,0,30,24571.29680000071
4,30.0,24.77346238400787,-24.77346238400787,15.0,66.0,1.0,15.0,240.0,1.0,True,56.9096132052854,56.98418339431907,0.0,0.0,23.112715762667357,21.366352169774473,0.0,0.10055950634534022,768,0,30,23875.258300002315
5,40.0,24.270290314219892,-24.270290314219892,15.0,240.0,1.0,12.0,299.0,1.0,True,55.338293443184305,55.44782219544674,0.0,0.0,22.496718038308124,20.68873246293515,0.0,0.04911351004802358,768,0,30,23863.8923000035
6,50.0,23.71572309266776,-23.71572309266776,12.0,299.0,1.0,16.0,381.0,1.0,True,53.6256866636587,53.733945296239106,0.0,0.0,21.843758808635176,19.875001362524927,0.0,0.06683651258791586,768,0,30,24300.443000000087
7,60.0,23.21613265480846,-23.21613265480846,16.0,381.0,1.0,12.0,502.0,1.0,True,51.8548136479291,51.987726816441864,0.0,0.0,21.138848554653425,19.15254649426788,0.0,0.08432914883054285,768,0,30,24408.045900003344
8,70.0,22.530821255408227,-22.530821255408227,12.0,502.0,1.0,10.0,711.0,1.0,True,50.06215479146544,50.09485261902834,0.0,0.0,20.43512732293457,18.381339005194604,0.0,0.12306429989968148,768,0,30,24583.294600000954
9,80.0,21.857815488241613,-21.857815488241613,10.0,711.0,1.0,15.0,619.0,1.0,True,48.29075301217768,48.33666509206717,0.0,0.0,19.73771200583627,17.629070832394063,0.0,0.07935843081127367,768,0,30,23904.757600001176
10,90.0,21.25060079153627,-21.25060079153627,15.0,619.0,1.0,5.0,640.0,1.0,True,46.335035865988395,46.5301353177987,0.0,0.0,18.955938609006505,16.843948296271265,0.0,0.11844998397510127,768,0,30,23877.416499999526
11,100.0,20.456193855963647,-20.456193855963647,5.0,640.0,1.0,19.0,585.0,1.0,True,44.26691794495871,44.462328513121854,0.0,0.0,18.155778560601174,15.907361811958253,0.0,0.16799177772373228,768,0,30,24994.20370000007
12,110.0,19.79578202869743,-19.79578202869743,19.0,585.0,1.0,5.0,647.0,1.0,True,42.21833556410948,42.382365421112624,0.0,0.0,17.334812836907805,15.094043700955808,0.0,0.1688039815966236,768,0,30,24979.159000002255
13,120.0,18.929427086375654,-18.929427086375654,5.0,647.0,1.0,18.0,629.0,1.0,True,40.06989814471852,40.333183392789216,0.0,0.0,16.489781863056123,14.177598289214075,0.0,0.15352739992393385,768,0,30,24755.927700003667
14,130.0,18.18079613801092,-18.18079613801092,18.0,629.0,1.0,6.0,636.0,1.0,True,38.00037911620593,38.137143659995246,0.0,0.0,15.652717679801087,13.387058517895639,0.0,0.141449765593684,768,0,30,24041.398199995456
15,140.0,17.282192043028772,-17.282192043028772,6.0,636.0,1.0,17.0,655.0,1.0,True,35.90335660076578,36.097611779378106,0.0,0.0,14.818315360012154,12.530850290320814,0.0,0.1300735581070906,768,0,30,24820.20729999931
16,150.0,16.522668986581266,-16.522668986581266,17.0,655.0,1.0,7.0,685.0,1.0,True,33.862788885156625,33.988615158355486,0.0,0.0,13.980171925884981,11.802508159540594,0.0,0.11909536163644037,768,0,30,24039.62440000032
