decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
42,820.0,0.02426712885062443,-0.02426712885062443,1.0,1000.0,1.0,4.0,1000.0,7.0,True,0.03047489008910971,0.03415824616602854,0.0,0.0,0.011244579470712779,0.0024356950762012275,0.004910722426123498,0.18571611834600427,768,9,40,32890.97320000292
43,840.0,0.008710376248927787,-0.008710376248927787,4.0,1000.0,7.0,3.0,1000.0,6.0,True,0.029549108028973068,0.34279411974741836,0.0,0.0,0.011325834723538718,0.0035722437169170007,0.0047854038398646185,0.03259128835725105,768,8,40,32670.86240000208
44,860.0,0.015693101478973404,-0.015693101478973404,3.0,1000.0,6.0,3.0,1000.0,7.0,True,0.02558320044148491,0.025690712398670434,0.0,0.0,0.009368468031061639,0.004650253533327486,0.004217269049966508,0.030386856273138196,768,9,40,32787.547799991444
45,880.0,0.014979712297645165,-0.014979712297645165,3.0,1000.0,7.0,4.0,977.0,13.0,True,0.014031895584282484,0.04651443982403123,0.0,0.0,0.004517653033508396,0.00191831943084253,0.0022055860639059468,0.18318437379384803,768,8,40,32357.14609999559
46,900.0,0.002152558043235331,-0.002152558043235331,4.0,977.0,13.0,3.0,1000.0,11.0,True,0.018672423037778663,0.25787880522855694,0.0,0.0,0.0071151643857319865,0.0022973196864768397,0.0026602708021231415,0.06331636209531291,768,7,40,32123.873599994113
47,920.0,0.009818229538723244,-0.009818229538723244,3.0,1000.0,11.0,3.0,1000.0,12.0,True,0.01485283570827971,0.03411774039406062,0.0,0.0,0.005741516669114333,0.0012095835176637593,0.0024611420484877823,0.030386856273138196,768,7,40,34472.02110000944
48,940.0,0.008708912768668142,-0.008708912768668142,3.0,1000.0,12.0,3.0,1000.0,14.0,True,0.011258374004019417,0.3320660766736985,0.0,0.0,0.0044387576875010385,0.0004937280795616061,0.0015262574637737725,0.06077371254627639,768,7,40,32813.04120000277
49,960.0,0.005144979836074981,-0.005144979836074981,3.0,1000.0,14.0,3.0,1000.0,16.0,True,0.011724202386790724,0.24042023411214347,0.0,0.0,0.004332211697862931,0.001250573194226945,0.0018267552684886252,0.06077371254627639,768,6,40,32284.57289999642
50,980.0,0.005552165387086916,-0.005552165387086916,3.0,1000.0,16.0,3.0,1000.0,18.0,True,0.01256943087449704,0.1380979855230469,0.0,0.0,0.004789493704561209,0.0019132167571456193,0.0014260979613390477,0.06077371254627639,768,12,40,32530.726500001037
51,1000.0,0.006430495838174011,-0.006430495838174011,3.0,1000.0,18.0,3.0,997.0,19.0,True,0.012472282730942039,0.05997361468812385,0.0,0.0,0.00493776703859794,0.0017009275329087359,0.001441922103236912,0.030436278405487967,768,19,40,33628.47879999026
52,1020.0,0.006273694817025444,-0.006273694817025444,3.0,997.0,19.0,3.0,1000.0,20.0,True,0.010017012737504468,0.03491860415517093,0.0,0.0,0.003872432625144029,0.0005256470457766227,0.0017049611802732198,0.030436278405487967,768,20,40,32930.80019998888
53,1040.0,0.005725149711850008,-0.005725149711850008,3.0,1000.0,20.0,3.0,972.0,19.0,True,0.016195545636445888,0.16736395931722822,0.0,0.0,0.006337939396223647,0.003608023139292982,0.0013713853483912392,0.03442699259608657,768,22,40,32805.713800000376
54,1060.0,0.007670291556621578,-0.007670291556621578,3.0,972.0,19.0,3.0,987.0,20.0,True,0.008991143841123634,0.01291735862840998,0.0,0.0,0.0033719359052952315,0.0001337058574222283,0.0018644268140261787,0.03159922877958786,768,23,40,32624.244400009047
55,1080.0,0.005225882873617138,-0.005225882873617138,3.0,987.0,20.0,2.0,999.0,12.0,True,0.016359713563498295,0.1661121693265518,0.0,0.0,0.004169197191993134,0.0006327604468765458,0.005270148752106844,0.24347902039669103,768,24,40,32763.270299998112
56,1100.0,0.007759549655872888,-0.007759549655872888,2.0,999.0,12.0,2.0,1000.0,13.0,True,0.00483986708533977,0.0885705931213303,0.0,0.0,0.0017005484637593327,0.0003381274759135522,0.0009657829039650659,0.03039235158992626,768,8,40,32541.55680000258
57,1120.0,0.0007842789863730104,-0.0007842789863730104,2.0,1000.0,13.0,2.0,984.0,12.0,True,0.006115851439707203,0.13865931578040622,0.0,0.0,0.0022856540886209585,0.0004214288796333676,0.0010162024241068383,0.031762639854176454,768,15,40,31947.54510000348
58,1140.0,0.00327958291103414,-0.00327958291103414,2.0,984.0,12.0,2.0,1000.0,14.0,True,0.0036077233274335653,0.004752091072833602,0.0,0.0,0.001088140528565873,0.00017504951841829097,0.0007291859930297722,0.06147315180629014,768,14,40,34847.4384000001
59,1160.0,0.0019742488302085803,-0.0019742488302085803,2.0,1000.0,14.0,2.0,1000.0,15.0,True,0.0037930590197945485,0.06947678797834918,0.0,0.0,0.001388508141621969,0.0005485286164343961,0.00043790986560203053,0.030386856273138196,768,18,40,32867.9598000017
60,1180.0,0.002001667137790264,-0.002001667137790264,2.0,1000.0,15.0,2.0,1000.0,15.0,False,0.002928559837211668,0.002928559837211668,0.0,0.0,0.0011308510760841273,0.00021792412229615366,0.0005578956238953366,0.0,768,20,40,32054.043800002546
