run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,tail_mae,jitter_std,overshoot
run_1777150562_a42f9b3e,far,7.0,966.0,1.0,20.94717689482463,173,27.195850372314453,0.0,1198.5765371322632,21.158810858092558,345.5923821926117,,,,,
run_1777150562_a42f9b3e,mid,10.0,694.0,8.0,3.6570592282880408,52,27.195850372314453,0.0,1198.5765371322632,,,6.284112325081458,0.051500306574731154,,,
run_1777150562_a42f9b3e,near,16.0,105.0,56.0,0.37605862205594537,369,27.195850372314453,0.0,1198.5765371322632,,,,,0.03777097550448988,0.050721851168108484,0.0018272879403866671
