decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
22,210.0,8.829669376835227,-8.829669376835227,50.0,142.0,1.0,50.0,163.0,1.0,True,10.775414244790955,10.775597937071336,0.0,5.35458190155526,0.0033125220840217397,0.100516177713871,0.0,768,24,30,16845.6387000042
23,220.0,7.4406978990882635,-7.4406978990882635,50.0,163.0,1.0,50.0,545.0,1.0,True,8.731789785326301,8.939969807079644,0.0,4.333842133109768,0.003205275955338239,0.08851264571321421,0.0,768,24,30,17440.06090000039
24,230.0,6.092380797490478,-6.092380797490478,50.0,545.0,1.0,3.0,844.0,1.0,True,7.08533733047158,7.3339845648061015,0.0,3.38421463953952,0.00359389777294252,0.08241406918085854,0.24503009593368955,768,15,30,16526.60100000503
25,240.0,5.076828366145492,-5.076828366145492,3.0,844.0,1.0,40.0,953.0,1.0,True,5.119020240619049,5.715664498749877,0.0,2.247635465239485,0.0041714530449528135,0.08277522772550583,0.5403202492410226,768,14,30,16281.568099992
26,250.0,3.974371975287795,-3.974371975287795,40.0,953.0,1.0,39.0,962.0,3.0,True,4.073155542159829,35.924453913558274,0.0,1.7102389615029097,0.0029166512541995986,0.06511326108513207,0.5943445940700173,768,13,30,16200.822699989658
27,260.0,3.0688366945832968,-3.0688366945832968,39.0,962.0,3.0,40.0,390.0,11.0,True,12.921132232372754,40.839306490215456,0.11922882683575153,1.3640875308463971,0.0020769280150739248,0.052374075327453945,0.6131124635183577,768,14,30,16207.651399992756
28,270.0,2.45105410926044,-2.45105410926044,40.0,390.0,11.0,1.0,1.0,4.0,True,33.72613181104471,51.2580235291262,0.3937355904490687,0.7242443148997457,0.003756754369485008,0.059643593665959053,0.703660857930024,768,22,30,16221.697600005427
29,280.0,1.6134028937667608,-1.6134028937667608,1.0,1.0,4.0,1.0,1.0,7.0,True,31.32201032525633,33.05058768868263,0.3719196170568466,0.4881717687705532,0.0027610907585763336,0.04918234904320782,0.5368756079959659,768,24,30,16360.096700009308
30,290.0,0.9922265764325857,-0.9922265764325857,1.0,1.0,7.0,1.0,1.0,7.0,False,30.966949435867694,30.966949435867694,0.3719196170568466,0.39176956555262826,0.0020572146111911293,0.03900198936903978,0.38869664799088416,768,24,30,16340.796099990257
31,300.0,0.3316346239298582,-0.3316346239298582,1.0,1.0,7.0,1.0,1.0,20.0,True,28.016097513277238,30.97233722555521,0.33458361960947514,0.40842980274076884,0.001287737713435425,0.029137941476776553,0.4067935847689821,768,24,30,16307.299899999634
32,310.0,-0.19713553972542286,0.19713553972542286,1.0,1.0,20.0,1.0,1.0,4.0,True,25.820100670944413,28.155089379902442,0.3108354080468416,0.32569791125133635,0.0009134556229632697,0.02518149421967823,0.28360309223514674,768,24,30,16336.842100005015
33,320.0,-0.1454726019874215,0.1454726019874215,1.0,1.0,4.0,1.0,15.0,1.0,True,4.146577699465481,11.202070842013164,0.03158572409301996,0.6507583201630041,0.0012942803985466248,0.031040512007291847,0.2923175237269431,768,24,30,16304.562599994824
34,330.0,0.4350007912144065,-0.4350007912144065,1.0,15.0,1.0,1.0,14.0,19.0,True,1.7472092220394753,14.071222014980133,0.0,0.7157660383420686,0.0008910332369851184,0.026813818045474332,0.29785648061563563,768,23,30,16302.393100006157
