"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777157297_365e8474","1777157779.6540167","1777158978.5458999","1198.891883134842","599","27.06238555908203","0.0","band_gp_bo","7","966","1","10","694","8","16","105","56","144.8298020584734","7.1697977059660944"
