run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,weighted_approach_speed,brake_penalty,mean_brake_weight,tail_mae,jitter_std,overshoot,mean_sq_overshoot,max_overshoot
run_1777434949_a2c64bf7,far,7.0,966.0,1.0,21.19436653022108,174,27.50731658935547,0.0,1197.1745200157166,21.377353026949127,350.18966722488403,,,,,,,,,,
run_1777434949_a2c64bf7,mid,13.0,699.0,58.0,3.1141391924959834,58,27.50731658935547,0.0,1197.1745200157166,,,6.199912630278488,0.06019194738511144,0.024108392777772988,0.0014182877356738984,0.44508965213156315,,,,,
run_1777434949_a2c64bf7,near,18.0,124.0,49.0,1.370973736926284,364,27.50731658935547,0.0,1197.1745200157166,,,,,,,,0.09066311728875366,0.1201838625711592,0.498065072204227,0.02142888663322823,0.3909206390380859
