"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae","cost","tail_mae","overshoot"
"run_1778853771_ef5ea5be","1778854258.4271772","1778855457.886527","1199.4593498706818","595","27.10686492919922","0.0","schedule[8]","7","966","1","14","600","24","16","105","56","151.466745830185","7.424595889820394","27.916978756231806","0.5304227067136217","1.3603544235229492"
