run_id,timestamp,kp,ki,kd,temp,temp_ref,temp_raw,temp_u,temp_u_p,temp_u_i,temp_u_d,sq_error,mae,start_temp
run_1777436634_862f94cc,1777437116.6292477,7.0,966.0,1.0,28.04460334777832,0.0,25.04646110534668,-100.0,-100.0,0.0,0.0384073816239833,786.499776934219,28.04460334777832,28.04460334777832
run_1777436634_862f94cc,1777437118.4519217,7.0,966.0,1.0,28.04460334777832,0.0,25.04646110534668,-100.0,-100.0,0.0,0.0347437262535095,786.499776934219,28.04460334777832,28.04460334777832
run_1777436634_862f94cc,1777437120.4609764,7.0,966.0,1.0,27.996807098388672,0.0,24.99640655517578,-100.0,-100.0,0.0,0.0652291402220726,783.8212077043863,27.996807098388672,28.04460334777832
run_1777436634_862f94cc,1777437122.4584424,7.0,966.0,1.0,27.996807098388672,0.0,24.99640655517578,-100.0,-100.0,0.0,0.0590069629251956,783.8212077043863,27.996807098388672,28.04460334777832
run_1777436634_862f94cc,1777437124.4527562,7.0,966.0,1.0,27.95231437683105,0.0,24.94635391235352,-100.0,-100.0,0.0,0.0848418176174163,781.3318790211961,27.95231437683105,28.04460334777832
run_1777436634_862f94cc,1777437126.444559,7.0,966.0,1.0,27.95231437683105,0.0,24.94635391235352,-100.0,-100.0,0.0,0.0767487809062004,781.3318790211961,27.95231437683105,28.04460334777832
run_1777436634_862f94cc,1777437128.487781,7.0,966.0,1.0,27.907793045043945,0.0,24.89626693725586,-100.0,-100.0,0.0,0.1009114757180213,778.8449126450032,27.907793045043945,28.04460334777832
run_1777436634_862f94cc,1777437130.4723313,7.0,966.0,1.0,27.907793045043945,0.0,24.89626693725586,-100.0,-100.0,0.0,0.0912855938076973,778.8449126450032,27.907793045043945,28.04460334777832
run_1777436634_862f94cc,1777437132.4513423,7.0,966.0,1.0,27.86327362060547,0.0,24.84618377685547,-100.0,-100.0,0.0,0.1122224405407905,776.3620168567286,27.86327362060547,28.04460334777832
run_1777436634_862f94cc,1777437134.4615042,7.0,966.0,1.0,27.818754196166992,0.0,24.796098709106445,-100.0,-100.0,0.0,0.1317624747753143,773.8830850267586,27.818754196166992,28.04460334777832
run_1777436634_862f94cc,1777437136.450692,7.0,966.0,1.0,27.77429580688477,0.0,24.746082305908203,-100.0,-100.0,0.0,0.1506329327821731,771.4115075683367,27.77429580688477,28.04460334777832
run_1777436634_862f94cc,1777437138.446009,7.0,966.0,1.0,27.77429580688477,0.0,24.746082305908203,-100.0,-100.0,0.0,0.1362641751766204,771.4115075683367,27.77429580688477,28.04460334777832
run_1777436634_862f94cc,1777437140.469863,7.0,966.0,1.0,27.72977828979492,0.0,24.69599914550781,-100.0,-100.0,0.0,0.1529092490673065,768.9406040011818,27.72977828979492,28.04460334777832
run_1777436634_862f94cc,1777437142.4455492,7.0,966.0,1.0,27.68528938293457,0.0,24.64595031738281,-100.0,-100.0,0.0,0.1691595762968063,766.4752482168296,27.68528938293457,28.04460334777832
run_1777436634_862f94cc,1777437144.4440346,7.0,966.0,1.0,27.640771865844727,0.0,24.59586906433105,-100.0,-100.0,0.0,0.1845045387744903,764.0122693396734,27.640771865844727,28.04460334777832
run_1777436634_862f94cc,1777437146.473333,7.0,966.0,1.0,27.640771865844727,0.0,24.59586906433105,-100.0,-100.0,0.0,0.1669047474861145,764.0122693396734,27.640771865844727,28.04460334777832
run_1777436634_862f94cc,1777437148.4565208,7.0,966.0,1.0,27.59628677368164,0.0,24.545822143554688,-100.0,-100.0,0.0,0.1806054413318634,761.5550436952763,27.59628677368164,28.04460334777832
run_1777436634_862f94cc,1777437150.455688,7.0,966.0,1.0,27.55177497863769,0.0,24.495746612548828,-100.0,-100.0,0.0,0.194229707121849,759.1003044734862,27.55177497863769,28.04460334777832
run_1777436634_862f94cc,1777437152.4560487,7.0,966.0,1.0,27.50731658935547,0.0,24.445730209350582,-100.0,-100.0,0.0,0.2071414589881897,756.6524659470306,27.50731658935547,28.04460334777832
run_1777436634_862f94cc,1777437154.450307,7.0,966.0,1.0,27.50731658935547,0.0,24.445730209350582,-100.0,-100.0,0.0,0.1873823404312133,756.6524659470306,27.50731658935547,28.04460334777832
run_1777436634_862f94cc,1777437156.4572666,7.0,966.0,1.0,27.462833404541016,0.0,24.395687103271484,-100.0,-100.0,0.0,0.1991284042596817,754.2072186055739,27.462833404541016,28.04460334777832
run_1777436634_862f94cc,1777437158.4533489,7.0,966.0,1.0,27.41831970214844,0.0,24.345609664916992,-100.0,-100.0,0.0,0.2109871208667755,751.7642552892212,27.41831970214844,28.04460334777832
run_1777436634_862f94cc,1777437160.4480517,7.0,966.0,1.0,27.373836517333984,0.0,24.295564651489254,-100.0,-100.0,0.0,0.2223178744316101,749.3269256777276,27.373836517333984,28.04460334777832
run_1777436634_862f94cc,1777437162.4522977,7.0,966.0,1.0,27.373836517333984,0.0,24.295564651489254,-100.0,-100.0,0.0,0.2011110782623291,749.3269256777276,27.373836517333984,28.04460334777832
run_1777436634_862f94cc,1777437164.4780529,7.0,966.0,1.0,27.329294204711918,0.0,24.24545669555664,-100.0,-100.0,0.0,0.2134257704019546,746.8903217277002,27.329294204711918,28.04460334777832
