"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777436634_862f94cc","1777437116.6292477","1777438315.5288134","1198.8995656967163","596","28.04460334777832","0.0","band_gp_bo","7","966","1","11","669","5","18","124","49","153.7830492138519","7.474014323899726"
