"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777168750_057d19f8","1777169231.944976","1777170430.2189555","1198.2739794254303","599","27.151344299316406","0.0","band_gp_bo","7","355","15","10","694","8","16","105","56","142.12468826531898","7.032811327649277"
