run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,weighted_approach_speed,brake_penalty,mean_brake_weight,tail_mae,jitter_std,overshoot,mean_sq_overshoot,max_overshoot
run_1776741556_00582455,far,7.0,756.0,2.0,21.794849735668727,168,25.505664825439453,0.0,1187.9681270122528,21.118685381753103,374.5169014930725,,,,,,,,,,
run_1776741556_00582455,mid,14.0,492.0,35.0,3.1022321771452246,45,25.505664825439453,0.0,1187.9681270122528,,,6.173174481921726,0.06357464920724577,0.026286259986244877,0.001564493618436143,0.4543054769920362,,,,,
run_1776741556_00582455,near,17.0,141.0,36.0,2.0491278614227824,316,25.505664825439453,0.0,1187.9681270122528,,,,,,,,0.18981858712655528,0.13661388660307927,0.7966026670277204,0.05469445003152065,0.5231304168701172
