run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,weighted_approach_speed,brake_penalty,mean_brake_weight,tail_mae,jitter_std,overshoot,mean_sq_overshoot,max_overshoot
run_1777170433_f92f2cf7,far,7.0,674.0,15.0,20.980769885584365,172,27.151344299316406,0.0,1197.9008095264435,21.325880643933317,343.9276521205902,,,,,,,,,,
run_1777170433_f92f2cf7,mid,10.0,694.0,8.0,3.188403326355134,54,27.151344299316406,0.0,1197.9008095264435,,,6.342614226871067,0.06504741439949441,0.025997595985302935,0.0017096212919600418,0.42545743185735235,,,,,
run_1777170433_f92f2cf7,near,19.0,140.0,82.0,3.321200864821625,365,27.151344299316406,0.0,1197.9008095264435,,,,,,,,0.2466621665687828,0.25220665746246396,1.3201810778029566,0.11534084202543506,0.7434768676757812
