decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
12,220.0,11.332354372600093,-11.332354372600093,13.0,598.0,1.0,10.0,1000.0,1.0,True,19.994866229154926,20.081654493534007,0.0,0.0,8.50222444278188,5.976134671131149,0.0,0.23500080255891004,2560,14,40,108389.91019999958
13,240.0,9.908276347676292,-9.908276347676292,10.0,1000.0,1.0,10.0,1000.0,1.0,False,16.790481107332745,16.790481107332745,0.0,0.0,7.2010803347919135,4.776640875497833,0.0,0.0,2560,8,40,108393.75970000401
14,260.0,8.581441184738651,-8.581441184738651,10.0,1000.0,1.0,6.0,64.0,1.0,True,13.517825604344333,13.722176390537062,0.0,0.0,5.868919211486355,3.5491145609412342,0.0,0.5429900901006647,2560,7,40,109799.3975999998
15,280.0,7.172614125767723,-7.172614125767723,6.0,64.0,1.0,4.0,1000.0,1.0,True,10.342875707157143,10.567718024202623,0.0,0.0,4.603128068009392,2.2624100653920323,0.0,0.5414538442342749,2560,24,40,108120.46819999523
16,300.0,5.854217251995578,-5.854217251995578,4.0,1000.0,1.0,1.0,1000.0,6.0,True,7.505558398255361,7.669674977042005,0.0,0.0,3.3363996157888325,1.1913250072393566,0.23553674302039676,0.15599200376204905,2560,14,40,107973.30919999513
17,320.0,4.449708445230499,-4.449708445230499,1.0,1000.0,6.0,8.0,1000.0,6.0,True,4.504345720350326,5.097011763135307,0.0,0.0,1.9543462014291435,0.0036924167070537806,0.5929823230396698,0.08247860988423225,2560,17,40,107710.10379999643
18,340.0,2.998725315788761,-2.998725315788761,8.0,1000.0,6.0,2.0,1000.0,20.0,True,23.14050353391821,84.10170652604081,0.2233711579174269,0.08297496600081751,0.988401163079834,0.166983370174421,0.716955407887661,0.43125013649919564,2560,22,40,108913.01270000986
19,360.0,1.782029433408752,-1.782029433408752,2.0,1000.0,20.0,2.0,1000.0,20.0,False,22.257014539304052,22.257014539304052,0.2233711579174269,0.09364052435918145,0.4488876569783315,0.22085761980270036,0.5699020512764441,0.0,2560,24,40,110012.07339999382
20,380.0,0.7555023713503033,-0.7555023713503033,2.0,1000.0,20.0,1.0,1000.0,20.0,True,26.09944868765892,51.41404840769533,0.27227326831780374,0.1134847054947697,0.2594765097805066,0.25142788916127756,0.26826126666432876,0.01178265855489032,2560,22,40,107671.66859999998
21,400.0,-0.15717469691298902,0.15717469691298902,1.0,1000.0,20.0,1.0,1.0,12.0,True,27.217452095019027,27.712335974094625,0.2867679829359986,0.07617951801591855,0.662110797096102,0.2867679829359986,0.516757923099152,0.626441090223057,2560,15,40,110675.73930000071
22,420.0,1.0194355950225145,-1.0194355950225145,1.0,1.0,12.0,50.0,85.0,20.0,True,11.706845193556996,42.1128681514226,0.11214056867174804,0.01982407013192306,0.792668437899556,0.11214056867174804,0.4931872426621448,0.6283193062331222,2560,24,40,109494.66979999852
23,440.0,1.2780061673838645,-1.2780061673838645,50.0,85.0,20.0,50.0,1000.0,20.0,True,49.67928226203379,61.12521544684229,0.5358680251520127,0.1643252797132952,0.5439831940107979,0.5358680251520127,0.5188934148702221,0.5288043006091168,2560,24,40,108555.37309999636
24,460.0,0.8665865820366889,-0.8665865820366889,50.0,1000.0,20.0,1.0,1000.0,20.0,True,103.61361586945718,119.85332965012542,1.045101850060746,0.5999234745201018,0.5841684115759562,0.6411828198470175,0.5130618932271191,0.5773502691896257,2560,18,40,108565.46319999325
25,480.0,-0.03432712587527931,0.03432712587527931,1.0,1000.0,20.0,1.0,1.0,15.0,True,35.63904733800777,108.37110762381045,0.3721640601288527,0.12015429440073926,0.7613868218497373,0.1483381304424256,0.6583809167471539,0.597007000953458,2560,14,40,109282.37179999996
26,500.0,0.2650128595996648,-0.2650128595996648,1.0,1.0,15.0,2.0,1000.0,15.0,True,2.4985319690521943,41.31341300115665,0.0,0.0,0.8790762014512439,0.23403090960346162,0.617589406469145,0.5774704878831077,2560,24,40,108318.49380000494
27,520.0,1.7341354817617685,-1.7341354817617685,2.0,1000.0,15.0,2.0,1000.0,13.0,True,1.7940252534947088,1.8629619791101533,0.0,0.0,0.5743015821790323,0.15478660818189383,0.5674210479202346,0.06077371254627639,2560,17,40,106837.2556000104
28,540.0,1.0389561816118658,-1.0389561816118658,2.0,1000.0,13.0,6.0,740.0,19.0,True,0.6486253182473227,11.94331576790412,0.0,0.0,0.20953619633801282,8.530390914529562e-06,0.2271394953420138,0.2409165033826058,2560,14,40,108825.3332000022
29,560.0,0.1317069954238832,-0.1317069954238832,6.0,740.0,19.0,3.0,953.0,19.0,True,0.39649454192885863,5.370752561589186,0.0,0.0,0.13669493803463412,6.257114000618458e-05,0.12179264726459114,0.12807330249961493,2560,12,40,110209.68529999664
30,580.0,0.31222530687227845,-0.31222530687227845,3.0,953.0,19.0,41.0,936.0,19.0,True,0.5608050345098895,5.366265640346082,0.0,0.0,0.22186747828964143,0.0015846497262828052,0.11179926502087748,0.4478488046587795,2560,9,40,107303.77359999693
