"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777455270_ea5f7529","1777455752.1683085","1777456952.0682929","1199.8999843597412","597","25.950355529785156","0.0","band_gp_bo","7","966","1","12","525","49","17","122","55","129.04466843174012","6.707887547128153"
