"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777951165_52b81499","1777951647.3176544","1777952846.9783325","1199.6606781482697","600","25.683574676513672","0.0","band_gp_bo","9","994","16","9","261","44","21","127","42","130.58041311295466","6.990982815100872"
