decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_mae,horizon_weighted_motion,horizon_mean_abs_velocity,horizon_near_std,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
19,360.0,0.4182880995795131,-0.4182880995795131,1.0,1.0,20.0,1.0,1.0,14.0,True,21.027917946045985,23.66536126435475,0.17042297217994928,0.18761960992123933,0.0006685595743675515,0.02237871500591819,0.1885508731222418,768,24,40,21409.94270000374
20,380.0,-0.11823419202119112,0.11823419202119112,1.0,1.0,14.0,1.0,1.0,13.0,True,20.779456832835585,21.030794061192918,0.16867147851735353,0.17520430667791514,0.0005567507250061836,0.019408623604342725,0.177335782897205,768,24,40,21369.820699997945
21,400.0,0.25441809091717005,-0.25441809091717005,1.0,1.0,13.0,1.0,1.0,13.0,False,15.20380341048757,15.20380341048757,0.12209281697869301,0.1940195739734918,0.0003957382389141589,0.016816850023296397,0.15671146031914235,768,24,40,22827.973599996767
22,420.0,0.2757599353790283,-0.2757599353790283,1.0,1.0,13.0,1.0,1.0,14.0,True,18.513155938155695,27.416505460995094,0.15037610579747707,0.14751172356482128,0.000620716795915082,0.02118706533488316,0.16058545941050292,768,24,40,22468.578999993042
23,440.0,-0.149085302837193,0.149085302837193,1.0,1.0,14.0,1.0,1.0,17.0,True,17.54205007360347,18.536243368884335,0.1419933969154954,0.16803755452856423,0.0006636545968815413,0.020196424928517677,0.15349424274926476,768,24,40,21632.172300000093
24,460.0,0.2533267680555582,-0.2533267680555582,1.0,1.0,17.0,1.0,1.0,5.0,True,13.295023626297553,17.557382188030953,0.10743917163927108,0.12623834488040303,0.000423457702124199,0.016798731630656105,0.14137718578173353,768,24,40,21599.721000005957
25,480.0,0.12926932331174612,-0.12926932331174612,1.0,1.0,5.0,1.0,1.0,14.0,True,22.79186713772539,30.169873378764258,0.18594153877347708,0.14768173924676375,0.0008744840067353973,0.024524223191502433,0.16602932627990372,768,24,40,21551.540800006478
26,500.0,-0.0910081285983324,0.0910081285983324,1.0,1.0,14.0,1.0,126.0,20.0,True,1.1670155004185478,21.796660565642334,0.0,0.44714772420702503,0.0007545932425554882,0.023735956297829174,0.25762818715338803,768,24,40,21917.028699986986
27,520.0,0.6098687731428072,-0.6098687731428072,1.0,126.0,20.0,1.0,160.0,9.0,True,1.1806255127018361,1.1874222139814674,0.0,0.4395557286152325,0.0005268090537049512,0.019060014805290848,0.29097787439727213,768,24,40,23063.89719998697
28,540.0,0.8281033939274494,-0.8281033939274494,1.0,160.0,9.0,1.0,211.0,11.0,True,0.8000918613311029,14.607590566365706,0.0,0.283713576135051,0.0004462563515055583,0.017927984361542772,0.22373958203088976,768,24,40,21462.17039998737
29,560.0,0.38601667774491943,-0.38601667774491943,1.0,211.0,11.0,1.0,225.0,7.0,True,0.3929554066347839,0.4131647495428997,0.0,0.14378104141214862,0.0003371425276473852,0.016081125212785524,0.09865047325753892,768,24,40,21921.6957000026
30,580.0,0.16255421240930445,-0.16255421240930445,1.0,225.0,7.0,1.0,274.0,10.0,True,0.38033295578775883,4.874532747249277,0.0,0.13873130932624916,0.0005545183771419796,0.019923251195368953,0.09177996959242092,768,16,40,21980.806200008374
31,600.0,0.2535459366918076,-0.2535459366918076,1.0,274.0,10.0,1.0,441.0,6.0,True,0.2122257855594227,2.991406057585494,0.0,0.08143485306864022,0.00024365795194237856,0.012494908455827942,0.04448292038329468,768,18,40,21465.403800000786
32,620.0,0.049693083885358647,-0.049693083885358647,1.0,441.0,6.0,1.0,350.0,8.0,True,0.18920455169569333,0.20019769406518034,0.0,0.07553399645839817,0.0002404375074792192,0.01155361794651701,0.033327808629312616,768,11,40,23587.59039999859
33,640.0,0.1314979478775058,-0.1314979478775058,1.0,350.0,8.0,1.0,391.0,17.0,True,0.16149608871477084,5.4830876999413425,0.0,0.061894132940506094,0.00032208693810625725,0.014327951850972544,0.03126608407163349,768,12,40,22267.114400005084
34,660.0,0.02876760662184097,-0.02876760662184097,1.0,391.0,17.0,1.0,432.0,18.0,True,0.14195008554141272,0.1439126382131817,0.0,0.05430015476522385,0.0003663817306651099,0.015805561369723782,0.02602214139766282,768,24,40,21486.145200004103
35,680.0,0.09627114358590916,-0.09627114358590916,1.0,432.0,18.0,3.0,93.0,20.0,True,0.1148785852922588,0.12224909517453156,0.0,0.04086084077807754,2.8003938875378046e-05,0.003659149860304285,0.032596824958596164,768,24,40,21366.802599994116
36,700.0,0.06797172146616504,-0.06797172146616504,3.0,93.0,20.0,3.0,172.0,18.0,True,0.07739191470606295,2.472215885089526,0.0,0.02957134078242234,7.202514484146991e-06,0.0020417190599591076,0.018105182851535336,768,24,40,21372.91199999163
37,720.0,0.016674256046826486,-0.016674256046826486,3.0,172.0,18.0,5.0,109.0,19.0,True,0.05277329946593173,0.06104893177148667,0.0,0.018741950438379718,4.3148621730881565e-06,0.0013864735934382621,0.01520310134571053,768,24,40,22186.85660000483
38,740.0,0.043251420407614205,-0.043251420407614205,5.0,109.0,19.0,2.0,174.0,20.0,True,0.03581637284682897,0.26243305109962045,0.0,0.013383864296338288,8.26230591526613e-07,0.0007727052406829525,0.009032119642321857,768,24,40,23011.812699987786
39,760.0,0.01683711320947623,-0.01683711320947623,2.0,174.0,20.0,3.0,161.0,20.0,True,0.019196270324649635,0.021630258030169075,0.0,0.006721594806322173,2.992065928410326e-07,0.0004430725548328878,0.005747096580148469,768,24,40,21547.43029999372
40,780.0,0.014109169849689351,-0.014109169849689351,3.0,161.0,20.0,4.0,200.0,20.0,True,0.01731942166394141,0.3220788192709593,0.0,0.006354380356879119,2.2116735413957904e-07,0.0003789584039763073,0.00460623760310038,768,24,40,21380.48430001072
41,800.0,0.008716504049516516,-0.008716504049516516,4.0,200.0,20.0,5.0,213.0,20.0,True,0.01070605418248756,0.21673477100775965,0.0,0.00424435954182627,5.7149211778460504e-08,0.00017688177907378608,0.0022161921145994507,768,24,40,21380.88169999537
42,820.0,0.004611138390828273,-0.004611138390828273,5.0,213.0,20.0,4.0,231.0,19.0,True,0.014863745803070125,0.12531386696137223,0.0,0.005518214864787296,1.4095815993596387e-07,0.0003165839227735071,0.003824496910296814,768,24,40,21307.4168000021
43,840.0,0.008034669916014536,-0.008034669916014536,4.0,231.0,19.0,4.0,231.0,19.0,False,0.014044155282062872,0.014044155282062872,0.0,0.0050622447274690785,8.65168665584135e-08,0.00023946435323570116,0.003917935489793548,768,24,40,22865.683900003205
44,860.0,0.010225678108326974,-0.010225678108326974,4.0,231.0,19.0,2.0,210.0,15.0,True,0.011525314809048379,0.2195837232801124,0.0,0.00436355617857771,1.0111328785594945e-06,0.0009070558088028636,0.002777979794321767,768,24,40,22094.333700006246
45,880.0,0.006442878233428928,-0.006442878233428928,2.0,210.0,15.0,2.0,210.0,15.0,False,0.0078480159323844,0.0078480159323844,0.0,0.003068569360038964,8.822448046376471e-07,0.0008487750263810038,0.0016932323162137189,768,24,40,21434.321200009435
46,900.0,0.0034636308682820527,-0.0034636308682820527,2.0,210.0,15.0,3.0,251.0,18.0,True,0.005455030269656401,0.12008679703489808,0.0,0.0021748935215782695,1.6096255633996405e-07,0.0003387107377793888,0.0011020239753730622,768,24,40,21928.162200012594
47,920.0,0.001415828484823578,-0.001415828484823578,3.0,251.0,18.0,3.0,251.0,18.0,False,0.005088469886697014,0.005088469886697014,0.0,0.001962652716611046,1.020518054093598e-07,0.0002620120004300985,0.0011611234173667347,768,24,40,21626.838399999542
48,940.0,0.0037772985469928244,-0.0037772985469928244,3.0,251.0,18.0,3.0,251.0,18.0,False,0.004401430911449183,0.004401430911449183,0.0,0.0016530628385453383,5.279570332806269e-08,0.00017929604427990853,0.0010942493202919447,768,24,40,22536.37199998775
49,960.0,0.0021046890815341612,-0.0021046890815341612,3.0,251.0,18.0,3.0,259.0,17.0,True,0.005589350360774381,0.08168743028725867,0.0,0.002370065334616811,6.028393929239055e-08,0.00021633058373155133,0.0008480140127549108,768,24,40,23342.548600005102
50,980.0,0.002995764732986572,-0.002995764732986572,3.0,259.0,17.0,3.0,259.0,17.0,False,0.0041506802662795205,0.0041506802662795205,0.0,0.001650064225304959,3.333411168165376e-08,0.00015591162453067506,0.0008498851334359695,768,24,40,21567.159600002924
51,1000.0,0.0018567882707429817,-0.0018567882707429817,3.0,259.0,17.0,3.0,259.0,17.0,False,0.003559271724417162,0.003559271724417162,0.0,0.001343987908330746,1.701679724764509e-08,0.00010738017079767396,0.0008709555718107167,768,24,40,21451.877799991053
52,1020.0,0.0026730860754469177,-0.0026730860754469177,3.0,259.0,17.0,3.0,296.0,18.0,True,0.00670618609056098,0.06368796989216521,0.0,0.0027076752521679737,1.5671400733552172e-07,0.0003457273646628705,0.0012877013060783222,768,24,40,21433.541200007312
53,1040.0,0.002298222190802335,-0.002298222190802335,3.0,296.0,18.0,3.0,299.0,19.0,True,0.0049098766155028315,0.0067620824137665896,0.0,0.001957113510266595,3.2420832990224736e-08,0.00014605135056947405,0.0009950011783098373,768,24,40,21483.22389999521
54,1060.0,0.003411131479879259,-0.003411131479879259,3.0,299.0,19.0,3.0,305.0,20.0,True,0.0026983704773521603,0.004263217514425032,0.0,0.0010689774707316247,5.281822852346501e-08,0.00019954559045287076,0.0005593591713184415,768,24,40,23226.82480000367
55,1080.0,0.0010648144088918343,-0.0010648144088918343,3.0,305.0,20.0,3.0,305.0,20.0,False,0.0019523731379194865,0.0019523731379194865,0.0,0.0007322602923977683,3.1174191952218355e-08,0.00015273158983174467,0.00048722906928490544,768,24,40,20613.246799999615
56,1100.0,0.0015128823524719337,-0.0015128823524719337,3.0,305.0,20.0,3.0,332.0,20.0,True,0.005306973436232183,0.020935279913744918,0.0,0.0024105190045418112,5.759873456135765e-08,0.0001985909113444998,0.0004847834524573328,768,24,40,21346.052500011865
57,1120.0,0.0025523027979943436,-0.0025523027979943436,3.0,332.0,20.0,3.0,329.0,20.0,True,0.004574974009507571,0.004976098667505999,0.0,0.0020064073412868312,3.3370968637538894e-08,0.00016055302735250548,0.0005614919075611573,768,24,40,21339.47319998697
58,1140.0,0.0027216481757932343,-0.0027216481757932343,3.0,329.0,20.0,3.0,329.0,20.0,False,0.003582644552888449,0.003582644552888449,0.0,0.0015325988867289197,2.015577149322213e-08,0.0001233325071716069,0.0005170436640007452,768,24,40,21235.29399999825
59,1160.0,0.0017709104649838991,-0.0017709104649838991,3.0,329.0,20.0,3.0,329.0,20.0,False,0.002761615266260237,0.002761615266260237,0.0,0.0011269625854993138,1.158825276487586e-08,9.26552926476012e-05,0.000507458330206312,768,24,40,21834.159100006218
60,1180.0,0.0017320679135082173,-0.0017320679135082173,3.0,329.0,20.0,3.0,329.0,20.0,False,0.0019372977445653446,0.0019372977445653446,0.0,0.0007417827980816582,6.861335830892748e-09,7.073208019228799e-05,0.0004535949216854104,768,24,40,22700.041999996756
