"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae"
"run_1777361972_51ee8892","1777362455.3299563","1777363654.5949538","1199.2649974822998","595","24.838809967041016","0.0","band_gp_bo","7","674","15","10","694","8","23","105","72","126.55515290478496","6.931991088671315"
