"run_id","start_ts","end_ts","duration_s","num_samples","start_temp","temp_ref","pid_source","far_kp","far_ki","far_kd","mid_kp","mid_ki","mid_kd","near_kp","near_ki","near_kd","mse","mae","cost","tail_mae","overshoot"
"run_1777602064_7154439e","1777602547.4435048","1777603746.4892733","1199.0457684993744","599","24.216514587402344","0.0","schedule[1]","6","997","16","6","997","16","6","997","16","109.9131865392424","6.185905712902746","24.441574775037793","0.7333125331638995","0.9637908935546875"
