run_id,band,kp,ki,kd,cost,n_samples,start_temp,target_temp,duration_s,far_mae,time_to_reach_mid_band,mid_mae,approach_speed,tail_mae,jitter_std,overshoot
run_1777602064_7154439e,far,6.0,997.0,16.0,19.20443690032716,157,24.216514587402344,0.0,1197.045265197754,19.565037569422632,314.0639371871948,,,,,
run_1777602064_7154439e,mid,6.0,997.0,16.0,7.823226954131096,51,24.216514587402344,0.0,1197.045265197754,,,6.377039446550257,0.057933840385699584,,,
run_1777602064_7154439e,near,6.0,997.0,16.0,425.70553000035176,390,24.216514587402344,0.0,1197.045265197754,,,,,0.6503827366607868,0.04437006851787436,0.42496640712665523
