"run_id","band","kp","ki","kd","cost","valid","n_samples","start_temp","target_temp","initial_error","duration_s","far_mae","time_to_reach_mid_band","mid_mae","approach_speed","tail_mae","jitter_std","overshoot"
"run_1777602064_7154439e","far","6.0","997.0","16.0","28.938006392355714","True","178","24.216514587402344","0.0","24.216514587402344","1197.045265197754","18.255894235010896","356.07040524482727","","","","",""
"run_1777602064_7154439e","mid","6.0","997.0","16.0","4.441571336570617","True","39","24.216514587402344","0.0","24.216514587402344","1197.045265197754","","","4.3606220330947485","0.053966202317245644","","",""
"run_1777602064_7154439e","near","6.0","997.0","16.0","5.426518410792359","True","381","24.216514587402344","0.0","24.216514587402344","1197.045265197754","","","","","0.6253212729653159","0.031926952230593754","0.39204602470169775"
