"run_id","band","kp","ki","kd","cost","valid","n_samples","start_temp","target_temp","initial_error","duration_s","far_mae","time_to_reach_mid_band","mid_mae","approach_speed","tail_mae","jitter_std","overshoot"
"run_1777367031_3c468042","far","7.0","966.0","1.0","31.659263858487527","True","155","27.373836517333984","0.0","27.373836517333984","1196.5100357532501","20.008097085645122","388.3722257614136","","","","",""
"run_1777367031_3c468042","mid","21.0","263.0","85.0","2.3399965719141758","True","104","27.373836517333984","0.0","27.373836517333984","1196.5100357532501","","","2.3310232208325314","0.005982234054429688","","",""
"run_1777367031_3c468042","near","21.0","263.0","85.0","13.823580786846259","True","205","27.373836517333984","0.0","27.373836517333984","1196.5100357532501","","","","","0.9923748261219746","0.1992289361668139","1.0244999645267798"
