"run_id","band","kp","ki","kd","cost","valid","n_samples","start_temp","target_temp","initial_error","duration_s","far_mae","time_to_reach_mid_band","mid_mae","approach_speed","tail_mae","jitter_std","overshoot"
"run_1777600200_2804c97f","far","6.0","997.0","16.0","32.00678413553514","True","207","25.194469451904297","0.0","25.194469451904297","1197.7837011814117","19.592967600062273","413.79388451576233","","","","",""
"run_1777600200_2804c97f","mid","6.0","997.0","16.0","4.450783352805969","True","42","25.194469451904297","0.0","25.194469451904297","1197.7837011814117","","","4.369926725115095","0.053904418460582665","","",""
"run_1777600200_2804c97f","near","6.0","997.0","16.0","6.103039004357713","True","350","25.194469451904297","0.0","25.194469451904297","1197.7837011814117","","","","","0.6700330416361491","0.03284294521726007","0.45002293593473347"
