decision_idx,elapsed_s,temp,error,old_kp,old_ki,old_kd,kp,ki,kd,changed,mpc_cost,current_pid_cost,horizon_overshoot_max,horizon_overshoot_rmse,horizon_mae,horizon_final_abs_error,horizon_near_std,pid_change_norm,n_evaluated,n_history_candidates,horizon_steps,optimize_ms
26,250.0,7.869428614387289,-7.869428614387289,6.0,2.0,1.0,7.0,14.0,1.0,True,15.481586418507545,15.483684370690025,0.0,0.0,6.42232711375691,5.273590939352289,0.0,0.013672131758192294,768,0,20,16567.555400004494
27,260.0,7.10768691659905,-7.10768691659905,7.0,14.0,1.0,37.0,758.0,1.0,True,13.84130462014858,13.99296847882215,0.0,0.0,5.745592748234048,4.689105781028047,0.0,0.556623316645996,768,0,20,16960.59310000419
28,270.0,6.377537833759561,-6.377537833759561,37.0,758.0,1.0,4.0,270.0,1.0,True,11.592177518378238,12.461299183988013,0.0,0.0,4.860336131835356,3.7334036922547966,0.0,0.48034085801265475,768,0,20,17159.33059999952
29,280.0,5.529264437267557,-5.529264437267557,4.0,270.0,1.0,40.0,1000.0,1.0,True,9.978975328168863,10.06203573795501,0.0,0.0,4.185902212420478,3.202376621076837,0.0,0.5982592789488578,768,0,20,16543.139399997017
30,290.0,4.822428094455972,-4.822428094455972,40.0,1000.0,1.0,3.0,1000.0,1.0,True,7.64463850645504,8.68388126345817,0.0,0.0,3.2992628055159003,2.0835066235158592,0.0,0.4359583665309419,768,0,20,16385.375199999544
31,300.0,4.027346896240488,-4.027346896240488,3.0,1000.0,1.0,3.0,1000.0,1.0,False,6.167248096926512,6.167248096926512,0.0,0.0,2.637847244599834,1.4308428859803826,0.17613216473665247,0.0,768,0,20,15843.756100002793
32,310.0,3.3460959440562874,-3.3460959440562874,3.0,1000.0,1.0,37.0,1000.0,1.0,True,4.622167360593858,4.791058342554571,0.0,0.0,1.922782245883718,0.937504286179319,0.30384462182809996,0.4006103908662709,768,0,20,16115.62319999939
33,320.0,2.5826213678810745,-2.5826213678810745,37.0,1000.0,1.0,5.0,862.0,1.0,True,2.839571209572628,3.4521181342581566,0.0,0.0,1.1292252881918103,0.0037555417511612177,0.5753889850098081,0.38538773036185386,768,0,20,16499.092799997015
34,330.0,1.7522463819477707,-1.7522463819477707,5.0,862.0,1.0,18.0,1000.0,1.0,True,12.309266100715371,51.22419969913586,0.11586020677350461,0.026242025018412253,0.819253689236939,0.11586020677350461,0.5550243880538975,0.17269383681068284,768,0,20,16142.924399995536
35,340.0,1.3562431505415589,-1.3562431505415589,18.0,1000.0,1.0,50.0,1000.0,20.0,True,46.125615379554176,56.909285154684454,0.49065743177197874,0.16988078629962886,0.5036524557508528,0.49065743177197874,0.5170679972925529,0.6895624126773229,768,0,20,15912.963599999784
36,350.0,0.8417458704207093,-0.8417458704207093,50.0,1000.0,20.0,46.0,1000.0,20.0,True,81.1260535152369,83.7919679779816,0.8474833050277084,0.3867376814220414,0.4140999791910872,0.8474833050277084,0.4728457531207776,0.04713063421956128,768,0,20,16355.1088000022
37,360.0,0.36042963177897036,-0.36042963177897036,46.0,1000.0,20.0,1.0,1000.0,20.0,True,97.87546442815434,124.33718617622351,0.9514711636584252,0.6640479559347353,0.5986925810109824,0.5224982413928956,0.3723961783701623,0.5302196349700645,768,0,20,16544.01279999729
38,370.0,-0.23556854366324842,0.23556854366324842,1.0,1000.0,20.0,1.0,1.0,20.0,True,44.485728354455944,98.09086986975238,0.44587575807236135,0.1972369061344096,0.7675165954628028,1.289839958306402,0.7128338518640455,0.5773502691896257,768,0,20,16010.032500002126
39,380.0,-0.34642313211224973,0.34642313211224973,1.0,1.0,20.0,1.0,1.0,6.0,True,19.72329164870579,21.869874592003313,0.184370277216658,0.041282403173774254,1.1985648134868825,1.4480714373639785,0.6097778706259288,0.42541598782393475,768,0,20,15841.176399997494
40,390.0,0.6656289121601731,-0.6656289121601731,1.0,1.0,6.0,1.0,1000.0,1.0,True,2.384807151372015,3.68287150128199,0.0,0.0,0.9455149591900408,0.20740279671736062,0.3841057646237181,0.597007000953458,768,0,20,15845.833799998218
41,400.0,1.4247374481055886,-1.4247374481055886,1.0,1000.0,1.0,39.0,1000.0,11.0,True,1.5984558492697727,19.102098855907602,0.0,0.0,0.5913974497932941,0.0028108854312449694,0.4088443321509317,0.5411174816630374,768,0,20,16134.107999998378
42,410.0,0.9450489480514079,-0.9450489480514079,39.0,1000.0,11.0,42.0,1000.0,11.0,True,27.405861922524277,29.044668334613636,0.29264791938476264,0.0942923632753326,0.34285758549813183,0.29264791938476264,0.33286486303799545,0.03534797566467096,768,0,20,17714.770300000964
43,420.0,0.5701258343178779,-0.5701258343178779,42.0,1000.0,11.0,39.0,1000.0,5.0,True,52.308051629031425,56.25912117365806,0.5495832513552159,0.2404062434510561,0.270216639037244,0.5495832513552159,0.312122152146914,0.18571611834600427,768,0,20,17251.432900004147
44,430.0,0.26242610183544457,-0.26242610183544457,39.0,1000.0,5.0,1.0,1.0,1.0,True,32.48802739208424,82.36666752160494,0.31983116711489856,0.14742955943847966,0.6183892605244182,1.1974132568575442,0.6357554774351538,0.740661282520475,768,0,20,16492.206599999918
45,440.0,-0.3127130677457899,0.3127130677457899,1.0,1.0,1.0,1.0,1.0,10.0,True,30.55993494483869,31.18584338327394,0.3164808829315007,0.09953592194948409,0.6806981408968568,0.8444519201293588,0.46902959291114094,0.27348170645824377,768,0,20,16389.409099996556
46,450.0,0.151487376075238,-0.151487376075238,1.0,1.0,10.0,1.0,1.0,1.0,True,1.8699237861842006,2.1257856676449327,0.0,0.0,0.7385407185647637,0.16859269561246037,0.3058111841838606,0.27348170645824377,768,0,20,16034.81489999831
47,460.0,0.9720902252011001,-0.9720902252011001,1.0,1.0,1.0,48.0,1.0,16.0,True,1.5240340550902216,23.329207136482506,0.0,0.0,0.5841088918852619,0.020872193155810237,0.3382077692468623,0.7172405494930254,768,0,20,16001.721499997075
48,470.0,0.9180520873051137,-0.9180520873051137,48.0,1.0,16.0,46.0,915.0,20.0,True,11.395428176556031,24.584610921532096,0.11715200659818947,0.02980914064162946,0.386065095406957,0.11715200659818947,0.2928618118418855,0.5425423497095592,768,0,20,15967.234800002188
49,480.0,0.6515528175514191,-0.6515528175514191,46.0,915.0,20.0,46.0,1000.0,20.0,True,32.96762324311209,34.069635190519605,0.3496493559796363,0.13361303816700096,0.262389196222648,0.3496493559796363,0.28718931032825884,0.04912389677789609,768,0,20,17570.681900004274
